"SYMBOL","COMPANY NAME","SUBJECT","DETAILS","BROADCAST DATE/TIME","RECEIPT","DISSEMINATION","DIFFERENCE","ATTACHMENT","FILE SIZE"
"ZAGGLE","Zaggle Prepaid Ocean Services Limited","Action(s) initiated or orders passed","Zaggle Prepaid Ocean Services Limited has informed the Exchange about Action(s) initiated or orders passed","03-Jun-2025 21:32:51","2025-06-03 21:32:51","03-Jun-2025 21:32:52","00:00:01","https://nsearchives.nseindia.com/corporate/ZAGGLE_03062025213237_EL.pdf","2.43 MB"
"ZAGGLE","Zaggle Prepaid Ocean Services Limited","Action(s) initiated or orders passed","Zaggle Prepaid Ocean Services Limited has informed the Exchange about Action(s) initiated or orders passed","03-Jun-2025 21:31:24","2025-06-03 21:31:24","03-Jun-2025 21:31:25","00:00:01","https://nsearchives.nseindia.com/corporate/ZAGGLE_03062025213113_Star.pdf","2.43 MB"
"SOBHA","Sobha Limited","Analysts/Institutional Investor Meet/Con. Call Updates","Sobha Limited has informed the exchange about transcript of conference call held on May 30, 2025.","03-Jun-2025 21:29:50","2025-06-03 21:29:50","03-Jun-2025 21:29:51","00:00:01","https://nsearchives.nseindia.com/corporate/SOBHA_03062025212446_Sobha_Concall_Transcript_Q4_FY_25.pdf","447 KB"
"KELLTONTEC","Kellton Tech Solutions Limited","General Updates","Kellton Tech Solutions Limited has informed the Exchange about Newspaper Publication","03-Jun-2025 21:23:58","2025-06-03 21:23:58","03-Jun-2025 21:23:59","00:00:01","https://nsearchives.nseindia.com/corporate/KELLTONTEC_03062025212153_KTSL_Q425_NP_Q425.pdf","1.09 MB"
"YESBANK","Yes Bank Limited","Outcome of Board Meeting","Yes Bank Limited has informed the Exchange regarding Outcome of the Board Meeting of the YES Bank Limited held on June 03, 2025.","03-Jun-2025 21:15:41","2025-06-03 21:15:41","03-Jun-2025 21:15:41","00:00:00","https://nsearchives.nseindia.com/corporate/YESBANK_03062025211403_YBL_SE_Intimation_Outcome_of_Board_Meeting_03062025_signed.pdf","323 KB"
