Date,Code,Name,Open,High,Low,Close,Volume,Turnover
2025-03-27,542013,Dolfin Rubbers Limited,202.0,202.05,202.0,202.0,2566,518367.0
2025-03-28,542013,Dolfin Rubbers Limited,204.45,204.45,200.05,203.6,7722,1556784.0
2025-04-01,542013,Dolfin Rubbers Limited,207.5,207.5,203.0,203.0,1028,209533.0
2025-04-02,542013,Dolfin Rubbers Limited,203.0,204.9,202.7,202.7,21272,4323884.0
2025-04-03,542013,Dolfin Rubbers Limited,202.6,207.0,202.15,202.15,993,201287.0
2025-04-04,542013,Dolfin Rubbers Limited,202.15,208.0,202.15,207.9,8484,1736152.0
2025-04-07,542013,Dolfin Rubbers Limited,204.2,204.2,202.0,202.15,1403,283730.0
2025-04-08,542013,Dolfin Rubbers Limited,202.15,214.8,202.15,205.65,6315,1293420.0
2025-04-09,542013,Dolfin Rubbers Limited,201.55,206.95,201.55,205.6,89,18240.0
2025-04-11,542013,Dolfin Rubbers Limited,200.0,210.35,200.0,208.4,1542,318470.0
2025-04-15,542013,Dolfin Rubbers Limited,214.9,214.9,204.2,209.7,152,31960.0
2025-04-16,542013,Dolfin Rubbers Limited,209.7,209.7,203.0,205.7,2437,497130.0
2025-04-17,542013,Dolfin Rubbers Limited,203.05,207.85,203.05,204.0,1601,326884.0
2025-04-21,542013,Dolfin Rubbers Limited,215.0,215.0,203.2,205.25,6008,1236464.0
2025-04-22,542013,Dolfin Rubbers Limited,215.95,215.95,205.2,209.1,992,206170.0
2025-04-23,542013,Dolfin Rubbers Limited,209.1,209.1,205.5,205.7,1951,403523.0
2025-04-24,542013,Dolfin Rubbers Limited,202.0,210.0,202.0,204.65,1262,258708.0
2025-04-25,542013,Dolfin Rubbers Limited,207.5,208.8,204.05,204.5,5313,1092238.0
2025-04-28,542013,Dolfin Rubbers Limited,192.0,224.45,192.0,204.3,10125,2130769.0
2025-04-29,542013,Dolfin Rubbers Limited,209.0,209.0,202.0,202.65,8018,1635552.0
2025-04-30,542013,Dolfin Rubbers Limited,200.1,213.95,200.1,203.05,3147,644580.0
2025-05-02,542013,Dolfin Rubbers Limited,202.0,208.0,202.0,203.1,978,199839.0
2025-05-05,542013,Dolfin Rubbers Limited,207.5,218.95,203.3,208.5,1514,315174.0
2025-05-06,542013,Dolfin Rubbers Limited,218.6,218.6,205.6,205.8,582,121071.0
2025-05-07,542013,Dolfin Rubbers Limited,191.6,215.9,191.6,204.85,19969,4090882.0
2025-05-08,542013,Dolfin Rubbers Limited,206.05,209.9,206.0,206.75,735,152596.0
2025-05-09,542013,Dolfin Rubbers Limited,208.2,208.2,205.0,205.4,2619,539193.0
2025-05-12,542013,Dolfin Rubbers Limited,217.05,217.05,205.4,208.2,637,132892.0
2025-05-13,542013,Dolfin Rubbers Limited,216.0,216.0,204.5,205.7,5510,1136952.0
2025-05-14,542013,Dolfin Rubbers Limited,206.0,208.9,205.0,205.05,3342,687874.0
2025-05-15,542013,Dolfin Rubbers Limited,205.15,207.0,205.0,205.6,2077,426664.0
2025-05-16,542013,Dolfin Rubbers Limited,205.6,207.85,205.0,205.0,2205,453749.0
2025-05-19,542013,Dolfin Rubbers Limited,207.0,213.0,204.0,204.85,4899,1005106.0
2025-05-20,542013,Dolfin Rubbers Limited,206.5,206.5,204.0,205.65,1418,290138.0
2025-05-21,542013,Dolfin Rubbers Limited,213.45,213.45,205.15,205.15,3387,700327.0
2025-05-22,542013,Dolfin Rubbers Limited,204.15,207.0,203.8,203.9,2326,475232.0
2025-05-23,542013,Dolfin Rubbers Limited,205.9,205.9,204.0,204.05,1292,263907.0
2025-05-26,542013,Dolfin Rubbers Limited,196.2,206.0,196.2,205.4,2866,583341.0
2025-05-27,542013,Dolfin Rubbers Limited,206.0,206.0,203.0,204.1,1630,333944.0
2025-05-28,542013,Dolfin Rubbers Limited,204.15,210.0,202.0,202.45,5040,1028296.0
2025-05-29,542013,Dolfin Rubbers Limited,202.4,205.9,201.0,201.45,1162,235860.0
2025-05-30,542013,Dolfin Rubbers Limited,205.5,205.5,202.5,202.5,383,77939.0
2025-06-02,542013,Dolfin Rubbers Limited,211.75,211.75,202.0,202.75,1777,363566.0
2025-06-03,542013,Dolfin Rubbers Limited,206.0,206.0,202.05,202.05,970,197098.0
2025-06-04,542013,Dolfin Rubbers Limited,205.0,206.0,203.0,205.4,2074,425365.0
2025-06-05,542013,Dolfin Rubbers Limited,205.4,208.0,202.6,203.25,1267,260459.0
2025-06-06,542013,Dolfin Rubbers Limited,203.25,206.5,203.25,203.3,760,155413.0
2025-06-09,542013,Dolfin Rubbers Limited,199.25,207.0,199.25,202.95,1521,309580.0
2025-06-10,542013,Dolfin Rubbers Limited,208.0,208.0,202.65,203.25,225,46063.0
2025-06-11,542013,Dolfin Rubbers Limited,200.05,205.55,200.05,202.2,1810,367043.0
2025-06-12,542013,Dolfin Rubbers Limited,203.0,204.25,201.0,203.6,2935,594910.0
