Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-03-13 00:00:00+05:30,28.84000015258789,30.049999237060547,27.809999465942383,28.709999084472656,93502,0.0,0.0
2025-03-17 00:00:00+05:30,29.709999084472656,29.709999084472656,26.299999237060547,27.020000457763672,63640,0.0,0.0
2025-03-18 00:00:00+05:30,27.020000457763672,27.020000457763672,27.020000457763672,27.020000457763672,0,0.0,0.0
2025-03-19 00:00:00+05:30,28.3799991607666,30.0,28.3799991607666,29.65999984741211,54719,0.0,0.0
2025-03-20 00:00:00+05:30,29.559999465942383,30.34000015258789,28.350000381469727,28.51000022888184,130894,0.0,0.0
2025-03-21 00:00:00+05:30,26.700000762939453,30.5,26.700000762939453,30.299999237060547,164766,0.0,0.0
2025-03-24 00:00:00+05:30,30.5,31.15999984741211,30.14999961853028,30.56999969482422,26832,0.0,0.0
2025-03-25 00:00:00+05:30,30.600000381469727,30.739999771118164,28.51000022888184,28.81999969482422,73052,0.0,0.0
2025-03-26 00:00:00+05:30,28.799999237060547,29.14999961853028,27.549999237060547,27.950000762939453,311063,0.0,0.0
2025-03-27 00:00:00+05:30,27.700000762939453,28.540000915527344,27.209999084472656,28.170000076293945,170671,0.0,0.0
2025-03-28 00:00:00+05:30,28.11000061035156,29.0,27.01000022888184,27.21999931335449,81794,0.0,0.0
2025-04-01 00:00:00+05:30,28.0,28.950000762939453,27.559999465942383,28.38999938964844,23101,0.0,0.0
2025-04-02 00:00:00+05:30,27.75,29.5,27.600000381469727,28.07999992370605,34978,0.0,0.0
2025-04-03 00:00:00+05:30,28.14999961853028,29.59000015258789,28.14999961853028,29.36000061035156,46950,0.0,0.0
2025-04-04 00:00:00+05:30,29.799999237060547,29.799999237060547,27.690000534057617,28.07999992370605,22570,0.0,0.0
2025-04-07 00:00:00+05:30,27.51000022888184,27.82999992370605,25.989999771118164,27.13999938964844,16560,0.0,0.0
2025-04-08 00:00:00+05:30,27.350000381469727,28.89999961853028,27.350000381469727,27.979999542236328,26697,0.0,0.0
2025-04-09 00:00:00+05:30,27.40999984741211,29.0,26.459999084472656,28.059999465942383,36528,0.0,0.0
2025-04-11 00:00:00+05:30,28.88999938964844,29.440000534057617,27.63999938964844,28.479999542236328,20892,0.0,0.0
2025-04-15 00:00:00+05:30,28.170000076293945,29.5,28.170000076293945,29.13999938964844,52052,0.0,0.0
2025-04-16 00:00:00+05:30,28.700000762939453,30.299999237060547,28.700000762939453,29.739999771118164,15590,0.0,0.0
2025-04-17 00:00:00+05:30,29.799999237060547,30.799999237060547,28.989999771118164,30.09000015258789,40096,0.0,0.0
2025-04-21 00:00:00+05:30,30.3799991607666,30.93000030517578,29.809999465942383,30.38999938964844,33736,0.0,0.0
2025-04-22 00:00:00+05:30,30.63999938964844,30.979999542236328,30.190000534057617,30.299999237060547,15087,0.0,0.0
2025-04-23 00:00:00+05:30,30.920000076293945,30.96999931335449,30.1299991607666,30.36000061035156,31326,0.0,0.0
2025-04-24 00:00:00+05:30,30.8700008392334,30.8700008392334,30.01000022888184,30.3700008392334,14720,0.0,0.0
2025-04-25 00:00:00+05:30,30.3799991607666,30.6299991607666,28.799999237060547,29.299999237060547,11349,0.0,0.0
2025-04-28 00:00:00+05:30,28.809999465942383,30.0,28.809999465942383,29.06999969482422,11296,0.0,0.0
2025-04-29 00:00:00+05:30,29.06999969482422,30.68000030517578,28.200000762939453,28.850000381469727,31977,0.0,0.0
2025-04-30 00:00:00+05:30,29.0,29.25,28.0,28.989999771118164,26976,0.0,0.0
2025-05-02 00:00:00+05:30,28.989999771118164,30.559999465942383,28.11000061035156,28.770000457763672,10586,0.0,0.0
2025-05-05 00:00:00+05:30,28.299999237060547,29.489999771118164,28.020000457763672,28.96999931335449,15825,0.0,0.0
2025-05-06 00:00:00+05:30,29.39999961853028,29.39999961853028,27.93000030517578,27.959999084472656,9479,0.0,0.0
2025-05-07 00:00:00+05:30,28.420000076293945,28.850000381469727,27.299999237060547,27.82999992370605,13368,0.0,0.0
2025-05-08 00:00:00+05:30,27.600000381469727,28.780000686645508,27.31999969482422,27.65999984741211,12746,0.0,0.0
2025-05-09 00:00:00+05:30,27.420000076293945,28.18000030517578,26.57999992370605,27.309999465942383,9217,0.0,0.0
2025-05-12 00:00:00+05:30,28.01000022888184,29.290000915527344,28.01000022888184,28.989999771118164,17435,0.0,0.0
2025-05-13 00:00:00+05:30,29.989999771118164,31.88999938964844,28.31999969482422,30.07999992370605,72755,0.0,0.0
2025-05-14 00:00:00+05:30,30.89999961853028,31.25,29.959999084472656,30.57999992370605,75154,0.0,0.0
2025-05-15 00:00:00+05:30,30.14999961853028,31.32999992370605,30.14999961853028,30.43000030517578,35500,0.0,0.0
2025-05-16 00:00:00+05:30,30.799999237060547,31.39999961853028,30.11000061035156,30.559999465942383,23444,0.0,0.0
2025-05-19 00:00:00+05:30,30.709999084472656,32.2400016784668,30.26000022888184,30.43000030517578,54392,0.0,0.0
2025-05-20 00:00:00+05:30,31.0,31.0,29.600000381469727,29.950000762939453,32168,0.0,0.0
2025-05-21 00:00:00+05:30,30.43000030517578,30.5,29.31999969482422,29.96999931335449,15168,0.0,0.0
2025-05-22 00:00:00+05:30,30.299999237060547,30.530000686645508,29.559999465942383,29.850000381469727,13941,0.0,0.0
2025-05-23 00:00:00+05:30,29.799999237060547,30.25,29.61000061035156,29.93000030517578,18308,0.0,0.0
2025-05-26 00:00:00+05:30,30.01000022888184,30.82999992370605,29.51000022888184,30.0,28551,0.0,0.0
2025-05-27 00:00:00+05:30,30.5,30.5,29.520000457763672,29.850000381469727,10534,0.0,0.0
2025-05-28 00:00:00+05:30,29.809999465942383,30.5,29.76000022888184,30.049999237060547,18757,0.0,0.0
2025-05-29 00:00:00+05:30,30.25,30.38999938964844,29.799999237060547,29.959999084472656,7966,0.0,0.0
2025-05-30 00:00:00+05:30,29.959999084472656,30.25,29.51000022888184,29.950000762939453,9039,0.0,0.0
2025-06-02 00:00:00+05:30,29.5,30.479999542236328,29.39999961853028,30.0,24442,0.0,0.0
2025-06-03 00:00:00+05:30,30.200000762939453,31.799999237060547,29.989999771118164,31.739999771118164,92856,0.0,0.0
2025-06-04 00:00:00+05:30,30.61000061035156,33.439998626708984,30.61000061035156,32.5,98524,0.0,0.0
2025-06-05 00:00:00+05:30,33.4900016784668,33.9900016784668,32.0,32.08000183105469,118572,0.0,0.0
2025-06-06 00:00:00+05:30,32.08000183105469,33.16999816894531,31.459999084472656,31.56999969482422,47488,0.0,0.0
2025-06-09 00:00:00+05:30,31.700000762939453,33.2599983215332,31.520000457763672,32.61000061035156,84090,0.0,0.0
2025-06-10 00:00:00+05:30,32.61000061035156,33.709999084472656,32.099998474121094,32.88999938964844,73907,0.0,0.0
2025-06-11 00:00:00+05:30,33.54999923706055,35.95000076293945,32.90999984741211,34.459999084472656,494265,0.0,0.0
2025-06-12 00:00:00+05:30,34.459999084472656,35.900001525878906,33.79999923706055,33.900001525878906,86489,0.0,0.0
2025-06-13 00:00:00+05:30,33.79999923706055,34.75,33.56999969482422,34.119998931884766,83129,0.0,0.0
2025-06-16 00:00:00+05:30,34.5,34.5,32.720001220703125,33.380001068115234,69848,0.0,0.0
2025-06-17 00:00:00+05:30,33.5,34.47999954223633,33.2400016784668,33.75,12627,0.0,0.0
2025-06-18 00:00:00+05:30,33.90999984741211,34.099998474121094,32.20000076293945,33.90999984741211,72493,0.0,0.0
2025-06-19 00:00:00+05:30,34.41999816894531,34.41999816894531,33.400001525878906,33.52000045776367,8218,0.0,0.0
2025-06-20 00:00:00+05:30,32.45000076293945,33.29999923706055,31.709999084472656,31.96999931335449,60496,0.0,0.0
2025-06-23 00:00:00+05:30,31.979999542236328,33.29999923706055,31.799999237060547,33.02000045776367,42548,0.0,0.0
2025-06-24 00:00:00+05:30,33.4900016784668,33.4900016784668,32.529998779296875,33.15999984741211,40886,0.0,0.0
2025-06-25 00:00:00+05:30,33.279998779296875,33.349998474121094,32.849998474121094,32.97999954223633,22321,0.0,0.0
2025-06-26 00:00:00+05:30,33.0,33.0,32.29999923706055,32.5099983215332,31075,0.0,0.0
2025-06-27 00:00:00+05:30,32.5099983215332,33.25,32.38999938964844,32.68000030517578,17859,0.0,0.0
