Date,Code,Name,Open,High,Low,Close,Volume,Turnover
2025-03-27,517417,PATELS AIRTEMP (INDIA) LTD.,496.75,504.6,475.0,483.65,8847,4323094.0
2025-03-28,517417,PATELS AIRTEMP (INDIA) LTD.,486.05,496.0,479.0,481.1,5822,2821396.0
2025-04-01,517417,PATELS AIRTEMP (INDIA) LTD.,475.0,512.0,475.0,502.1,3871,1919869.0
2025-04-02,517417,PATELS AIRTEMP (INDIA) LTD.,517.55,532.1,495.15,512.6,3466,1765501.0
2025-04-03,517417,PATELS AIRTEMP (INDIA) LTD.,499.75,520.95,488.3,517.75,2010,1019910.0
2025-04-04,517417,PATELS AIRTEMP (INDIA) LTD.,524.0,524.0,482.5,498.55,2391,1196472.0
2025-04-07,517417,PATELS AIRTEMP (INDIA) LTD.,480.0,480.0,451.3,457.75,8723,4031029.0
2025-04-08,517417,PATELS AIRTEMP (INDIA) LTD.,460.0,476.9,450.3,455.35,9924,4579360.0
2025-04-09,517417,PATELS AIRTEMP (INDIA) LTD.,455.35,487.9,445.3,480.55,21901,10102322.0
2025-04-11,517417,PATELS AIRTEMP (INDIA) LTD.,498.7,507.0,485.05,503.35,2837,1407966.0
2025-04-15,517417,PATELS AIRTEMP (INDIA) LTD.,529.9,529.9,506.85,516.35,2481,1281219.0
2025-04-16,517417,PATELS AIRTEMP (INDIA) LTD.,522.0,522.0,504.6,506.1,4304,2198491.0
2025-04-17,517417,PATELS AIRTEMP (INDIA) LTD.,503.15,522.0,502.3,517.95,2791,1429558.0
2025-04-21,517417,PATELS AIRTEMP (INDIA) LTD.,522.0,536.95,519.9,535.2,7006,3716021.0
2025-04-22,517417,PATELS AIRTEMP (INDIA) LTD.,533.35,539.0,521.1,524.75,7340,3870602.0
2025-04-23,517417,PATELS AIRTEMP (INDIA) LTD.,535.0,535.0,511.5,528.15,5647,2948428.0
2025-04-24,517417,PATELS AIRTEMP (INDIA) LTD.,534.95,535.05,516.2,533.2,5430,2883185.0
2025-04-25,517417,PATELS AIRTEMP (INDIA) LTD.,538.95,539.0,499.95,510.1,6736,3463612.0
2025-04-28,517417,PATELS AIRTEMP (INDIA) LTD.,519.85,519.85,490.1,511.2,4304,2187343.0
2025-04-29,517417,PATELS AIRTEMP (INDIA) LTD.,519.45,519.6,507.15,512.4,2154,1107241.0
2025-04-30,517417,PATELS AIRTEMP (INDIA) LTD.,502.95,512.0,501.0,502.4,2612,1321146.0
2025-05-02,517417,PATELS AIRTEMP (INDIA) LTD.,502.0,512.95,500.0,505.85,933,472108.0
2025-05-05,517417,PATELS AIRTEMP (INDIA) LTD.,504.0,513.8,499.65,508.25,1103,559797.0
2025-05-06,517417,PATELS AIRTEMP (INDIA) LTD.,509.0,509.0,481.2,485.75,3541,1747215.0
2025-05-07,517417,PATELS AIRTEMP (INDIA) LTD.,485.75,494.85,476.1,490.9,1160,563574.0
2025-05-08,517417,PATELS AIRTEMP (INDIA) LTD.,503.0,503.0,481.25,487.45,899,441524.0
2025-05-09,517417,PATELS AIRTEMP (INDIA) LTD.,476.0,491.9,465.0,487.5,2185,1040486.0
2025-05-12,517417,PATELS AIRTEMP (INDIA) LTD.,492.0,507.0,490.1,500.55,4711,2352373.0
2025-05-13,517417,PATELS AIRTEMP (INDIA) LTD.,499.0,512.0,490.5,504.5,4293,2136247.0
2025-05-14,517417,PATELS AIRTEMP (INDIA) LTD.,509.9,527.7,509.9,523.1,4528,2344670.0
2025-05-15,517417,PATELS AIRTEMP (INDIA) LTD.,529.0,529.0,514.5,518.0,2324,1212467.0
2025-05-16,517417,PATELS AIRTEMP (INDIA) LTD.,527.95,527.95,515.05,520.1,1528,792766.0
2025-05-19,517417,PATELS AIRTEMP (INDIA) LTD.,520.1,529.9,515.0,527.75,6099,3187068.0
2025-05-20,517417,PATELS AIRTEMP (INDIA) LTD.,524.25,534.35,516.15,522.9,2846,1494096.0
2025-05-21,517417,PATELS AIRTEMP (INDIA) LTD.,528.95,538.0,522.9,535.75,2437,1294130.0
2025-05-22,517417,PATELS AIRTEMP (INDIA) LTD.,534.85,536.9,524.0,533.35,829,439552.0
2025-05-23,517417,PATELS AIRTEMP (INDIA) LTD.,533.35,538.95,526.0,530.65,3839,2044371.0
2025-05-26,517417,PATELS AIRTEMP (INDIA) LTD.,520.0,527.0,488.0,492.35,17453,8695021.0
2025-05-27,517417,PATELS AIRTEMP (INDIA) LTD.,493.1,507.7,492.4,505.85,6429,3214737.0
2025-05-28,517417,PATELS AIRTEMP (INDIA) LTD.,513.0,513.0,500.1,502.25,1451,728674.0
2025-05-29,517417,PATELS AIRTEMP (INDIA) LTD.,500.25,511.75,495.0,498.7,2879,1440493.0
2025-05-30,517417,PATELS AIRTEMP (INDIA) LTD.,509.9,509.9,492.0,494.45,3255,1614776.0
2025-06-02,517417,PATELS AIRTEMP (INDIA) LTD.,494.45,508.0,481.2,493.65,8608,4223386.0
2025-06-03,517417,PATELS AIRTEMP (INDIA) LTD.,496.1,498.6,480.0,483.6,9416,4569539.0
