Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-03-13 00:00:00+05:30,38.5,39.5,38.5,38.79999923706055,28770,0.0,0.0
2025-03-17 00:00:00+05:30,38.31999969482422,39.43999862670898,38.0099983215332,38.13999938964844,39487,0.0,0.0
2025-03-18 00:00:00+05:30,38.13999938964844,38.13999938964844,38.13999938964844,38.13999938964844,0,0.0,0.0
2025-03-19 00:00:00+05:30,38.45000076293945,39.54999923706055,38.45000076293945,39.27000045776367,40428,0.0,0.0
2025-03-20 00:00:00+05:30,39.9900016784668,40.0099983215332,39.119998931884766,39.66999816894531,39206,0.0,0.0
2025-03-21 00:00:00+05:30,39.72999954223633,40.34999847412109,39.5,39.61000061035156,41386,0.0,0.0
2025-03-24 00:00:00+05:30,39.650001525878906,40.13999938964844,39.61000061035156,39.88999938964844,57353,0.0,0.0
2025-03-25 00:00:00+05:30,39.970001220703125,40.040000915527344,39.06999969482422,39.380001068115234,18930,0.0,0.0
2025-03-26 00:00:00+05:30,39.59999847412109,39.59999847412109,37.45000076293945,37.630001068115234,94375,0.0,0.0
2025-03-27 00:00:00+05:30,37.650001525878906,37.9900016784668,37.5,37.7599983215332,57848,0.0,0.0
2025-03-28 00:00:00+05:30,37.7599983215332,38.20000076293945,37.540000915527344,37.68000030517578,49386,0.0,0.0
2025-04-01 00:00:00+05:30,38.09000015258789,38.84999847412109,37.91999816894531,38.650001525878906,19671,0.0,0.0
2025-04-02 00:00:00+05:30,38.650001525878906,38.84000015258789,38.0099983215332,38.63999938964844,16523,0.0,0.0
2025-04-03 00:00:00+05:30,38.88999938964844,39.22999954223633,38.61000061035156,39.02999877929688,16585,0.0,0.0
2025-04-04 00:00:00+05:30,40.20000076293945,40.20000076293945,38.5099983215332,38.650001525878906,24158,0.0,0.0
2025-04-07 00:00:00+05:30,37.5,38.11000061035156,36.0,37.11000061035156,91008,0.0,0.0
2025-04-08 00:00:00+05:30,38.45000076293945,38.650001525878906,37.2599983215332,38.2400016784668,29788,0.0,0.0
2025-04-09 00:00:00+05:30,38.25,38.43999862670898,37.88999938964844,38.02000045776367,15121,0.0,0.0
2025-04-11 00:00:00+05:30,39.0,39.0,38.0099983215332,38.18000030517578,36216,0.0,0.0
2025-04-15 00:00:00+05:30,38.91999816894531,38.9900016784668,38.45000076293945,38.86000061035156,20869,0.0,0.0
2025-04-16 00:00:00+05:30,39.290000915527344,40.0,38.369998931884766,39.68999862670898,64107,0.0,0.0
2025-04-17 00:00:00+05:30,39.25,39.84999847412109,39.25,39.72999954223633,43320,0.0,0.0
2025-04-21 00:00:00+05:30,40.0,40.59999847412109,39.72999954223633,40.4900016784668,44849,0.0,0.0
2025-04-22 00:00:00+05:30,40.63999938964844,40.83000183105469,39.70000076293945,39.9900016784668,51354,0.0,0.0
2025-04-23 00:00:00+05:30,40.25,40.36000061035156,39.75,40.119998931884766,40408,0.0,0.0
2025-04-24 00:00:00+05:30,40.0,40.4900016784668,39.81999969482422,39.970001220703125,36358,0.0,0.0
2025-04-25 00:00:00+05:30,39.630001068115234,40.04999923706055,38.0,38.83000183105469,120870,0.0,0.0
2025-04-28 00:00:00+05:30,38.4900016784668,39.11000061035156,38.22999954223633,38.79999923706055,24097,0.0,0.0
2025-04-29 00:00:00+05:30,38.79999923706055,39.84999847412109,38.63999938964844,39.52999877929688,34086,0.0,0.0
2025-04-30 00:00:00+05:30,39.5,39.77000045776367,39.08000183105469,39.709999084472656,30774,0.0,0.0
2025-05-02 00:00:00+05:30,39.29999923706055,40.84999847412109,39.29999923706055,39.97999954223633,126873,0.0,0.0
2025-05-05 00:00:00+05:30,40.25,40.97999954223633,39.900001525878906,40.70000076293945,57889,0.0,0.0
2025-05-06 00:00:00+05:30,40.70000076293945,40.84999847412109,39.75,39.90999984741211,61064,0.0,0.0
2025-05-07 00:00:00+05:30,39.75,39.90999984741211,39.34999847412109,39.77000045776367,44634,0.0,0.0
2025-05-08 00:00:00+05:30,40.43999862670898,40.5,39.81999969482422,40.04999923706055,49804,0.0,0.0
2025-05-09 00:00:00+05:30,39.75,39.790000915527344,39.0099983215332,39.31999969482422,47159,0.0,0.0
2025-05-12 00:00:00+05:30,39.5,40.650001525878906,39.5,40.369998931884766,55475,0.0,0.0
2025-05-13 00:00:00+05:30,40.5,41.650001525878906,40.43999862670898,41.25,88319,0.0,0.0
2025-05-14 00:00:00+05:30,41.2599983215332,42.77999877929688,41.2599983215332,42.34999847412109,140310,0.0,0.0
2025-05-15 00:00:00+05:30,43.0,43.25,42.15999984741211,42.41999816894531,82454,0.0,0.0
2025-05-16 00:00:00+05:30,42.43000030517578,42.900001525878906,42.02000045776367,42.61000061035156,62968,0.0,0.0
2025-05-19 00:00:00+05:30,42.630001068115234,43.59999847412109,42.59000015258789,42.65999984741211,54912,0.0,0.0
2025-05-20 00:00:00+05:30,43.0,43.0,41.0099983215332,41.27000045776367,121030,0.0,0.0
2025-05-21 00:00:00+05:30,41.27000045776367,41.86000061035156,41.20000076293945,41.45000076293945,26098,0.0,0.0
2025-05-22 00:00:00+05:30,41.45000076293945,42.540000915527344,41.34999847412109,42.27000045776367,107034,0.0,0.0
2025-05-23 00:00:00+05:30,42.54999923706055,42.54999923706055,41.59999847412109,41.91999816894531,39877,0.0,0.0
2025-05-26 00:00:00+05:30,42.04999923706055,42.52000045776367,41.25,41.38999938964844,254415,0.0,0.0
2025-05-27 00:00:00+05:30,41.5,41.650001525878906,40.4900016784668,40.83000183105469,261051,0.0,0.0
