Date,Code,Name,Open,High,Low,Close,Volume,Turnover
2025-03-27,533108,BHILWARA TECHNICAL TEXTILES LT,41.01,42.49,39.9,40.64,27458,1126540.0
2025-03-28,533108,BHILWARA TECHNICAL TEXTILES LT,40.72,41.89,40.0,40.34,13944,564733.0
2025-04-01,533108,BHILWARA TECHNICAL TEXTILES LT,39.66,45.0,39.66,42.1,20418,879951.0
2025-04-02,533108,BHILWARA TECHNICAL TEXTILES LT,42.94,43.72,41.99,42.08,13586,580133.0
2025-04-03,533108,BHILWARA TECHNICAL TEXTILES LT,43.95,44.45,40.75,43.39,15902,688147.0
2025-04-04,533108,BHILWARA TECHNICAL TEXTILES LT,43.39,43.39,41.05,42.19,4094,171250.0
2025-04-07,533108,BHILWARA TECHNICAL TEXTILES LT,41.35,41.35,39.0,40.43,3925,158197.0
2025-04-08,533108,BHILWARA TECHNICAL TEXTILES LT,40.1,41.0,40.1,40.71,6480,261479.0
2025-04-09,533108,BHILWARA TECHNICAL TEXTILES LT,40.0,41.49,40.0,41.0,3564,144020.0
2025-04-11,533108,BHILWARA TECHNICAL TEXTILES LT,40.0,41.5,39.65,40.3,7863,319093.0
2025-04-15,533108,BHILWARA TECHNICAL TEXTILES LT,43.9,43.9,41.43,42.1,7191,303470.0
2025-04-16,533108,BHILWARA TECHNICAL TEXTILES LT,41.03,42.93,41.03,42.06,2970,123776.0
2025-04-17,533108,BHILWARA TECHNICAL TEXTILES LT,42.27,42.9,42.02,42.41,4272,181311.0
2025-04-21,533108,BHILWARA TECHNICAL TEXTILES LT,42.9,43.93,42.9,43.0,5419,234294.0
2025-04-22,533108,BHILWARA TECHNICAL TEXTILES LT,42.2,44.75,42.2,43.85,7543,331383.0
2025-04-23,533108,BHILWARA TECHNICAL TEXTILES LT,43.0,44.0,41.8,43.72,11184,481421.0
2025-04-24,533108,BHILWARA TECHNICAL TEXTILES LT,44.7,46.7,43.0,44.01,19724,890035.0
2025-04-25,533108,BHILWARA TECHNICAL TEXTILES LT,44.1,44.1,42.54,42.98,3632,157616.0
2025-04-28,533108,BHILWARA TECHNICAL TEXTILES LT,43.55,43.95,42.7,43.87,6833,298663.0
2025-04-29,533108,BHILWARA TECHNICAL TEXTILES LT,42.7,43.74,41.65,41.75,8973,379518.0
2025-04-30,533108,BHILWARA TECHNICAL TEXTILES LT,43.98,43.98,40.3,40.45,14837,611327.0
2025-05-02,533108,BHILWARA TECHNICAL TEXTILES LT,40.75,41.89,39.99,40.5,11044,446396.0
2025-05-05,533108,BHILWARA TECHNICAL TEXTILES LT,41.35,42.6,40.02,40.31,3716,151009.0
2025-05-06,533108,BHILWARA TECHNICAL TEXTILES LT,40.31,40.5,38.05,38.5,11324,443234.0
2025-05-07,533108,BHILWARA TECHNICAL TEXTILES LT,37.99,39.7,37.99,39.12,5272,203784.0
2025-05-08,533108,BHILWARA TECHNICAL TEXTILES LT,40.6,43.44,40.6,42.37,37920,1611348.0
2025-05-09,533108,BHILWARA TECHNICAL TEXTILES LT,41.0,44.8,40.6,44.63,17935,785186.0
2025-05-12,533108,BHILWARA TECHNICAL TEXTILES LT,45.99,45.99,44.0,44.81,12339,548898.0
2025-05-13,533108,BHILWARA TECHNICAL TEXTILES LT,44.9,47.75,44.0,44.89,38557,1798355.0
2025-05-14,533108,BHILWARA TECHNICAL TEXTILES LT,45.0,45.89,41.99,42.96,25170,1082425.0
2025-05-15,533108,BHILWARA TECHNICAL TEXTILES LT,42.53,43.3,42.07,42.24,13279,563494.0
2025-05-16,533108,BHILWARA TECHNICAL TEXTILES LT,43.65,43.74,42.5,42.55,11269,484257.0
2025-05-19,533108,BHILWARA TECHNICAL TEXTILES LT,42.5,43.19,42.5,42.82,4071,174522.0
2025-05-20,533108,BHILWARA TECHNICAL TEXTILES LT,42.82,43.9,42.25,42.29,5913,252290.0
2025-05-21,533108,BHILWARA TECHNICAL TEXTILES LT,43.0,43.0,41.99,42.05,15632,657588.0
2025-05-22,533108,BHILWARA TECHNICAL TEXTILES LT,42.0,42.49,42.0,42.43,260,11022.0
2025-05-23,533108,BHILWARA TECHNICAL TEXTILES LT,43.21,43.9,42.15,42.86,4838,206694.0
2025-05-26,533108,BHILWARA TECHNICAL TEXTILES LT,42.0,43.99,42.0,42.78,2033,86816.0
2025-05-27,533108,BHILWARA TECHNICAL TEXTILES LT,42.0,42.3,41.06,42.27,6943,290715.0
2025-05-28,533108,BHILWARA TECHNICAL TEXTILES LT,42.27,43.0,41.36,41.5,4236,177408.0
2025-05-29,533108,BHILWARA TECHNICAL TEXTILES LT,43.0,43.0,41.76,41.92,4905,207110.0
2025-05-30,533108,BHILWARA TECHNICAL TEXTILES LT,44.2,44.2,41.5,42.09,5489,231833.0
2025-06-02,533108,BHILWARA TECHNICAL TEXTILES LT,42.0,43.0,41.55,41.71,3092,129428.0
2025-06-03,533108,BHILWARA TECHNICAL TEXTILES LT,41.71,42.95,41.21,42.8,6790,283045.0
2025-06-04,533108,BHILWARA TECHNICAL TEXTILES LT,41.76,42.89,41.0,41.42,7659,318720.0
2025-06-05,533108,BHILWARA TECHNICAL TEXTILES LT,41.75,42.0,40.72,41.0,14778,610122.0
2025-06-06,533108,BHILWARA TECHNICAL TEXTILES LT,41.74,42.14,41.01,41.19,2570,106508.0
2025-06-09,533108,BHILWARA TECHNICAL TEXTILES LT,41.74,42.89,40.05,41.19,10651,436363.0
2025-06-10,533108,BHILWARA TECHNICAL TEXTILES LT,42.7,42.7,41.58,41.95,4951,209000.0
2025-06-11,533108,BHILWARA TECHNICAL TEXTILES LT,42.85,44.07,40.5,41.88,45147,1938882.0
2025-06-12,533108,BHILWARA TECHNICAL TEXTILES LT,42.3,43.0,41.13,42.05,9478,399947.0
2025-06-13,533108,BHILWARA TECHNICAL TEXTILES LT,41.16,42.5,41.16,41.6,3863,160712.0
2025-06-16,533108,BHILWARA TECHNICAL TEXTILES LT,42.89,45.9,41.4,45.05,64938,2879182.0
2025-06-17,533108,BHILWARA TECHNICAL TEXTILES LT,46.0,49.23,44.2,46.69,119117,5660932.0
2025-06-18,533108,BHILWARA TECHNICAL TEXTILES LT,46.76,47.5,44.5,44.7,17847,815937.0
2025-06-19,533108,BHILWARA TECHNICAL TEXTILES LT,45.99,45.99,43.32,44.0,11187,493236.0
2025-06-20,533108,BHILWARA TECHNICAL TEXTILES LT,44.0,44.0,42.5,42.84,5610,240927.0
2025-06-23,533108,BHILWARA TECHNICAL TEXTILES LT,42.84,44.0,42.05,43.86,5596,245483.0
2025-06-24,533108,BHILWARA TECHNICAL TEXTILES LT,44.0,44.95,43.27,44.28,4203,186468.0
2025-06-25,533108,BHILWARA TECHNICAL TEXTILES LT,43.0,46.15,42.55,45.8,5875,262332.0
2025-06-26,533108,BHILWARA TECHNICAL TEXTILES LT,45.8,46.25,44.0,44.39,151828,6741900.0
