Date,Code,Name,Open,High,Low,Close,Volume,Turnover
2025-03-27,504731,AZAD INDIA MOBILITY LIMITED,152.95,156.87,144.0,144.4,23365,3482106.0
2025-03-28,504731,AZAD INDIA MOBILITY LIMITED,147.0,147.0,137.5,139.89,6284,890255.0
2025-04-01,504731,AZAD INDIA MOBILITY LIMITED,140.55,140.55,132.9,133.0,6594,897859.0
2025-04-02,504731,AZAD INDIA MOBILITY LIMITED,137.9,139.65,136.45,139.65,8100,1127222.0
2025-04-03,504731,AZAD INDIA MOBILITY LIMITED,138.0,146.6,138.0,144.6,5809,835710.0
2025-04-04,504731,AZAD INDIA MOBILITY LIMITED,144.0,150.0,140.0,140.2,13453,1928952.0
2025-04-07,504731,AZAD INDIA MOBILITY LIMITED,134.0,134.0,133.2,133.2,1181,157398.0
2025-04-08,504731,AZAD INDIA MOBILITY LIMITED,133.4,139.85,126.55,137.9,20253,2731305.0
2025-04-09,504731,AZAD INDIA MOBILITY LIMITED,144.0,144.0,135.0,142.0,3318,462409.0
2025-04-11,504731,AZAD INDIA MOBILITY LIMITED,145.0,145.5,138.0,141.15,5048,721467.0
2025-04-15,504731,AZAD INDIA MOBILITY LIMITED,141.1,144.95,136.0,141.7,4620,644480.0
2025-04-16,504731,AZAD INDIA MOBILITY LIMITED,141.7,147.0,134.65,140.35,11017,1524500.0
2025-04-17,504731,AZAD INDIA MOBILITY LIMITED,140.6,145.0,135.0,139.9,7959,1106574.0
2025-04-21,504731,AZAD INDIA MOBILITY LIMITED,142.0,144.2,140.55,143.2,2618,374048.0
2025-04-22,504731,AZAD INDIA MOBILITY LIMITED,143.05,148.95,140.0,144.0,11083,1593938.0
2025-04-23,504731,AZAD INDIA MOBILITY LIMITED,147.7,147.7,140.0,141.0,4453,631456.0
2025-04-24,504731,AZAD INDIA MOBILITY LIMITED,141.1,144.0,140.1,143.15,2591,367248.0
2025-04-25,504731,AZAD INDIA MOBILITY LIMITED,144.0,144.0,136.0,139.3,6533,913262.0
2025-04-28,504731,AZAD INDIA MOBILITY LIMITED,140.0,142.8,137.0,139.9,6276,878787.0
2025-04-29,504731,AZAD INDIA MOBILITY LIMITED,139.9,140.0,133.0,134.85,12422,1705070.0
2025-04-30,504731,AZAD INDIA MOBILITY LIMITED,136.9,136.9,130.5,134.45,4437,591345.0
2025-05-02,504731,AZAD INDIA MOBILITY LIMITED,130.25,138.0,128.25,131.15,1294,169897.0
2025-05-05,504731,AZAD INDIA MOBILITY LIMITED,128.3,133.9,128.3,133.65,1179,156108.0
2025-05-06,504731,AZAD INDIA MOBILITY LIMITED,133.65,133.65,128.2,128.5,2884,375551.0
2025-05-07,504731,AZAD INDIA MOBILITY LIMITED,124.2,134.0,124.2,130.4,2789,356545.0
2025-05-08,504731,AZAD INDIA MOBILITY LIMITED,126.25,134.95,126.25,128.3,2031,262201.0
2025-05-09,504731,AZAD INDIA MOBILITY LIMITED,123.05,129.45,123.05,125.05,1192,151017.0
2025-05-12,504731,AZAD INDIA MOBILITY LIMITED,122.5,131.3,122.5,130.95,1756,229389.0
2025-05-13,504731,AZAD INDIA MOBILITY LIMITED,131.6,134.0,129.25,133.8,2496,330023.0
2025-05-14,504731,AZAD INDIA MOBILITY LIMITED,138.5,140.45,136.55,139.6,7577,1059717.0
2025-05-15,504731,AZAD INDIA MOBILITY LIMITED,146.55,146.55,142.0,146.55,11007,1612132.0
2025-05-16,504731,AZAD INDIA MOBILITY LIMITED,153.8,153.85,147.0,153.7,9772,1490040.0
2025-05-19,504731,AZAD INDIA MOBILITY LIMITED,157.55,161.35,156.8,160.45,15703,2525487.0
2025-05-20,504731,AZAD INDIA MOBILITY LIMITED,166.95,168.45,153.9,158.1,19469,3100056.0
2025-05-21,504731,AZAD INDIA MOBILITY LIMITED,155.5,163.9,155.5,156.3,4652,740152.0
2025-05-22,504731,AZAD INDIA MOBILITY LIMITED,159.95,159.95,149.3,153.0,5257,798771.0
2025-05-23,504731,AZAD INDIA MOBILITY LIMITED,153.0,155.6,146.55,154.75,4381,669456.0
2025-05-26,504731,AZAD INDIA MOBILITY LIMITED,161.5,161.5,151.15,155.5,8406,1299046.0
2025-05-27,504731,AZAD INDIA MOBILITY LIMITED,156.0,156.0,148.0,149.7,7701,1167920.0
2025-05-28,504731,AZAD INDIA MOBILITY LIMITED,143.5,153.6,143.0,151.75,3190,471197.0
2025-05-29,504731,AZAD INDIA MOBILITY LIMITED,153.0,153.0,148.0,150.5,2048,308154.0
2025-05-30,504731,AZAD INDIA MOBILITY LIMITED,148.6,153.9,148.0,149.75,2960,448651.0
2025-06-02,504731,AZAD INDIA MOBILITY LIMITED,146.5,152.75,145.85,147.85,2219,328857.0
