Date,Code,Name,Open,High,Low,Close,Volume,Turnover
2025-03-27,526961,LAST MILE ENTERPRISES LIMITED,22.3,24.0,22.3,23.35,277870,6245180.0
2025-03-28,526961,LAST MILE ENTERPRISES LIMITED,24.45,24.5,22.2,22.9,455204,10284220.0
2025-04-01,526961,LAST MILE ENTERPRISES LIMITED,23.95,23.95,21.76,21.82,67756,1497123.0
2025-04-02,526961,LAST MILE ENTERPRISES LIMITED,21.65,22.91,21.02,22.91,41309,925760.0
2025-04-03,526961,LAST MILE ENTERPRISES LIMITED,23.6,24.05,22.91,24.05,165768,3983852.0
2025-04-04,526961,LAST MILE ENTERPRISES LIMITED,25.25,25.25,25.0,25.25,31425,793473.0
2025-04-07,526961,LAST MILE ENTERPRISES LIMITED,26.5,27.77,23.4,25.21,161643,4333534.0
2025-04-08,526961,LAST MILE ENTERPRISES LIMITED,25.7,27.0,22.85,24.35,94808,2250483.0
2025-04-09,526961,LAST MILE ENTERPRISES LIMITED,25.86,25.86,23.45,23.68,12922,308646.0
2025-04-11,526961,LAST MILE ENTERPRISES LIMITED,23.08,24.93,22.25,23.48,18937,450298.0
2025-04-15,526961,LAST MILE ENTERPRISES LIMITED,23.5,25.0,22.0,23.9,52417,1239524.0
2025-04-16,526961,LAST MILE ENTERPRISES LIMITED,22.79,24.67,22.79,23.76,19255,456898.0
2025-04-17,526961,LAST MILE ENTERPRISES LIMITED,24.0,24.8,23.15,24.45,28138,684947.0
2025-04-21,526961,LAST MILE ENTERPRISES LIMITED,24.99,25.9,23.5,24.51,91418,2241695.0
2025-04-22,526961,LAST MILE ENTERPRISES LIMITED,25.28,26.46,24.26,25.07,64398,1610322.0
2025-04-23,526961,LAST MILE ENTERPRISES LIMITED,24.3,26.46,24.3,25.05,33902,851994.0
2025-04-24,526961,LAST MILE ENTERPRISES LIMITED,25.95,25.95,24.52,24.98,34707,870096.0
2025-04-25,526961,LAST MILE ENTERPRISES LIMITED,25.75,25.75,23.8,24.69,79143,1958518.0
2025-04-28,526961,LAST MILE ENTERPRISES LIMITED,25.46,25.46,22.9,23.32,53893,1280011.0
2025-04-29,526961,LAST MILE ENTERPRISES LIMITED,23.25,25.65,22.08,24.43,92461,2193284.0
2025-04-30,526961,LAST MILE ENTERPRISES LIMITED,25.79,25.79,23.55,24.6,95337,2320978.0
2025-05-02,526961,LAST MILE ENTERPRISES LIMITED,23.8,25.33,23.14,23.63,70480,1722245.0
2025-05-05,526961,LAST MILE ENTERPRISES LIMITED,24.48,24.48,22.41,23.77,60505,1437406.0
2025-05-06,526961,LAST MILE ENTERPRISES LIMITED,24.07,24.07,22.67,23.3,123292,2898423.0
2025-05-07,526961,LAST MILE ENTERPRISES LIMITED,23.16,23.29,22.22,22.73,104385,2393800.0
2025-05-08,526961,LAST MILE ENTERPRISES LIMITED,23.38,23.79,21.55,21.98,129613,2978905.0
2025-05-09,526961,LAST MILE ENTERPRISES LIMITED,20.7,22.49,19.79,19.86,175210,3529689.0
2025-05-12,526961,LAST MILE ENTERPRISES LIMITED,20.4,21.84,20.4,20.87,113019,2425060.0
2025-05-13,526961,LAST MILE ENTERPRISES LIMITED,21.25,21.25,19.7,20.02,310430,6391281.0
2025-05-14,526961,LAST MILE ENTERPRISES LIMITED,19.62,20.69,19.62,20.09,521867,10562482.0
2025-05-15,526961,LAST MILE ENTERPRISES LIMITED,20.64,20.64,19.67,20.05,360777,7243413.0
2025-05-16,526961,LAST MILE ENTERPRISES LIMITED,20.05,20.64,19.51,20.02,312353,6279982.0
2025-05-19,526961,LAST MILE ENTERPRISES LIMITED,20.49,20.7,19.6,20.13,380541,7669963.0
2025-05-20,526961,LAST MILE ENTERPRISES LIMITED,20.5,20.5,19.5,19.79,485523,9707334.0
2025-05-21,526961,LAST MILE ENTERPRISES LIMITED,19.63,20.41,19.62,20.02,615224,12290920.0
2025-05-22,526961,LAST MILE ENTERPRISES LIMITED,19.8,20.18,19.8,20.08,236459,4726317.0
2025-05-23,526961,LAST MILE ENTERPRISES LIMITED,20.39,20.39,19.91,20.02,236377,4736703.0
2025-05-26,526961,LAST MILE ENTERPRISES LIMITED,20.02,20.02,18.02,19.3,170030,3274340.0
2025-05-27,526961,LAST MILE ENTERPRISES LIMITED,19.89,19.89,19.02,19.61,26255,513415.0
2025-05-28,526961,LAST MILE ENTERPRISES LIMITED,20.0,21.49,19.04,21.3,226349,4580054.0
2025-05-29,526961,LAST MILE ENTERPRISES LIMITED,22.5,22.5,19.26,20.51,124844,2563646.0
2025-05-30,526961,LAST MILE ENTERPRISES LIMITED,19.76,22.56,19.76,22.25,209461,4482690.0
2025-06-02,526961,LAST MILE ENTERPRISES LIMITED,23.25,23.25,21.49,22.46,941611,20729445.0
2025-06-03,526961,LAST MILE ENTERPRISES LIMITED,23.4,23.4,21.5,22.14,109470,2462416.0
2025-06-04,526961,LAST MILE ENTERPRISES LIMITED,22.0,22.0,20.9,21.04,79297,1693169.0
2025-06-05,526961,LAST MILE ENTERPRISES LIMITED,21.0,21.34,20.18,20.84,166273,3511905.0
2025-06-06,526961,LAST MILE ENTERPRISES LIMITED,21.45,21.45,20.5,20.77,31837,666832.0
2025-06-09,526961,LAST MILE ENTERPRISES LIMITED,20.0,20.83,19.5,20.33,88454,1770319.0
2025-06-10,526961,LAST MILE ENTERPRISES LIMITED,20.22,21.0,20.22,20.42,62738,1295899.0
2025-06-11,526961,LAST MILE ENTERPRISES LIMITED,20.7,20.9,20.0,20.09,30313,615907.0
2025-06-12,526961,LAST MILE ENTERPRISES LIMITED,20.48,20.88,20.0,20.2,22588,461217.0
2025-06-13,526961,LAST MILE ENTERPRISES LIMITED,20.0,20.47,18.08,20.0,54776,1065295.0
2025-06-16,526961,LAST MILE ENTERPRISES LIMITED,19.0,20.3,19.0,19.72,26358,521326.0
2025-06-17,526961,LAST MILE ENTERPRISES LIMITED,19.96,19.97,19.2,19.28,72807,1436903.0
2025-06-18,526961,LAST MILE ENTERPRISES LIMITED,19.49,19.75,19.03,19.23,18993,370132.0
2025-06-19,526961,LAST MILE ENTERPRISES LIMITED,19.04,19.47,18.86,19.17,18751,358077.0
2025-06-20,526961,LAST MILE ENTERPRISES LIMITED,20.18,20.28,18.75,19.17,51622,1010492.0
2025-06-23,526961,LAST MILE ENTERPRISES LIMITED,19.2,19.38,18.25,18.47,19575,365081.0
2025-06-24,526961,LAST MILE ENTERPRISES LIMITED,18.97,19.85,18.52,19.37,51208,981862.0
2025-06-25,526961,LAST MILE ENTERPRISES LIMITED,19.85,20.2,18.5,19.84,70725,1387973.0
2025-06-26,526961,LAST MILE ENTERPRISES LIMITED,21.0,21.9,18.75,20.49,187989,3803342.0
