Date,Code,Name,Open,High,Low,Close,Volume,Turnover
2025-03-27,509051,INDIAN INFOTECH & SOFTWARE LTD,1.11,1.13,1.09,1.1,2766892,3055185.0
2025-03-28,509051,INDIAN INFOTECH & SOFTWARE LTD,1.1,1.12,1.07,1.08,3045023,3340374.0
2025-04-01,509051,INDIAN INFOTECH & SOFTWARE LTD,1.09,1.11,1.08,1.11,1331952,1466047.0
2025-04-02,509051,INDIAN INFOTECH & SOFTWARE LTD,1.12,1.18,1.11,1.15,1621256,1842389.0
2025-04-03,509051,INDIAN INFOTECH & SOFTWARE LTD,1.15,1.15,1.12,1.14,1332039,1510726.0
2025-04-04,509051,INDIAN INFOTECH & SOFTWARE LTD,1.12,1.14,1.11,1.12,849116,950404.0
2025-04-07,509051,INDIAN INFOTECH & SOFTWARE LTD,1.1,1.1,1.02,1.08,2628904,2800199.0
2025-04-08,509051,INDIAN INFOTECH & SOFTWARE LTD,1.1,1.12,1.1,1.12,1117621,1241866.0
2025-04-09,509051,INDIAN INFOTECH & SOFTWARE LTD,1.11,1.11,1.08,1.09,703821,771885.0
2025-04-11,509051,INDIAN INFOTECH & SOFTWARE LTD,1.11,1.12,1.09,1.09,1060102,1169696.0
2025-04-15,509051,INDIAN INFOTECH & SOFTWARE LTD,1.11,1.11,1.09,1.1,1149078,1263580.0
2025-04-16,509051,INDIAN INFOTECH & SOFTWARE LTD,1.1,1.12,1.09,1.1,1578108,1742144.0
2025-04-17,509051,INDIAN INFOTECH & SOFTWARE LTD,1.11,1.12,1.1,1.1,1478094,1632789.0
2025-04-21,509051,INDIAN INFOTECH & SOFTWARE LTD,1.1,1.12,1.09,1.09,2144941,2365498.0
2025-04-22,509051,INDIAN INFOTECH & SOFTWARE LTD,1.1,1.11,1.08,1.09,1906847,2079509.0
2025-04-23,509051,INDIAN INFOTECH & SOFTWARE LTD,1.11,1.11,1.07,1.08,2367814,2571154.0
2025-04-24,509051,INDIAN INFOTECH & SOFTWARE LTD,1.09,1.1,1.07,1.09,2012568,2184726.0
2025-04-25,509051,INDIAN INFOTECH & SOFTWARE LTD,1.1,1.1,1.04,1.05,3799024,4010494.0
2025-04-28,509051,INDIAN INFOTECH & SOFTWARE LTD,1.02,1.07,1.02,1.03,1758398,1819692.0
2025-04-29,509051,INDIAN INFOTECH & SOFTWARE LTD,1.03,1.05,1.02,1.03,1426035,1473917.0
2025-04-30,509051,INDIAN INFOTECH & SOFTWARE LTD,1.04,1.04,1.0,1.01,2087027,2117377.0
2025-05-02,509051,INDIAN INFOTECH & SOFTWARE LTD,1.01,1.03,0.99,1.0,1800410,1807678.0
2025-05-05,509051,INDIAN INFOTECH & SOFTWARE LTD,1.01,1.01,0.87,0.95,5358112,5069286.0
2025-05-06,509051,INDIAN INFOTECH & SOFTWARE LTD,0.95,0.96,0.83,0.86,4246511,3775459.0
2025-05-07,509051,INDIAN INFOTECH & SOFTWARE LTD,0.8,0.83,0.73,0.79,7840107,6085069.0
2025-05-08,509051,INDIAN INFOTECH & SOFTWARE LTD,0.81,0.92,0.81,0.91,5208734,4580919.0
2025-05-09,509051,INDIAN INFOTECH & SOFTWARE LTD,0.87,0.91,0.85,0.9,1322546,1159822.0
2025-05-12,509051,INDIAN INFOTECH & SOFTWARE LTD,0.93,1.02,0.93,1.01,2837447,2785470.0
2025-05-13,509051,INDIAN INFOTECH & SOFTWARE LTD,1.01,1.04,1.0,1.01,1897647,1924280.0
2025-05-14,509051,INDIAN INFOTECH & SOFTWARE LTD,1.02,1.05,1.01,1.05,1889787,1957787.0
2025-05-15,509051,INDIAN INFOTECH & SOFTWARE LTD,1.05,1.08,1.05,1.06,1688543,1799234.0
2025-05-16,509051,INDIAN INFOTECH & SOFTWARE LTD,1.08,1.09,1.07,1.09,1707344,1842435.0
2025-05-19,509051,INDIAN INFOTECH & SOFTWARE LTD,1.09,1.11,1.07,1.09,2056461,2229928.0
2025-05-20,509051,INDIAN INFOTECH & SOFTWARE LTD,1.1,1.1,1.05,1.06,1548746,1649009.0
2025-05-21,509051,INDIAN INFOTECH & SOFTWARE LTD,1.06,1.06,1.01,1.03,1224451,1264222.0
2025-05-22,509051,INDIAN INFOTECH & SOFTWARE LTD,1.04,1.04,1.0,1.01,1214430,1230478.0
2025-05-23,509051,INDIAN INFOTECH & SOFTWARE LTD,1.01,1.02,1.0,1.01,1498460,1512575.0
2025-05-26,509051,INDIAN INFOTECH & SOFTWARE LTD,1.02,1.04,1.01,1.02,1476199,1508357.0
2025-05-27,509051,INDIAN INFOTECH & SOFTWARE LTD,1.02,1.03,1.01,1.02,1163068,1184844.0
2025-05-28,509051,INDIAN INFOTECH & SOFTWARE LTD,1.01,1.07,1.01,1.04,2095851,2172364.0
2025-05-29,509051,INDIAN INFOTECH & SOFTWARE LTD,1.05,1.06,1.01,1.02,1946052,1993642.0
2025-05-30,509051,INDIAN INFOTECH & SOFTWARE LTD,1.02,1.03,1.01,1.01,1295654,1314876.0
2025-06-02,509051,INDIAN INFOTECH & SOFTWARE LTD,1.02,1.02,0.99,1.0,2249298,2258280.0
2025-06-03,509051,INDIAN INFOTECH & SOFTWARE LTD,1.01,1.02,0.99,1.01,2025574,2039363.0
