Date,Code,Name,Open,High,Low,Close,Volume,Turnover
2025-03-27,526043,POLYMECHPLAST MACHINES LTD.,54.4,54.4,51.55,53.99,677,35636.0
2025-03-28,526043,POLYMECHPLAST MACHINES LTD.,53.9,53.9,49.26,50.86,3367,170237.0
2025-04-01,526043,POLYMECHPLAST MACHINES LTD.,55.5,59.0,52.5,54.13,15768,926275.0
2025-04-02,526043,POLYMECHPLAST MACHINES LTD.,56.0,56.0,54.0,54.0,1278,69366.0
2025-04-03,526043,POLYMECHPLAST MACHINES LTD.,56.0,58.39,55.99,56.93,2642,150216.0
2025-04-04,526043,POLYMECHPLAST MACHINES LTD.,56.92,58.74,56.9,56.96,3560,204034.0
2025-04-07,526043,POLYMECHPLAST MACHINES LTD.,57.0,57.0,55.98,55.98,118,6606.0
2025-04-08,526043,POLYMECHPLAST MACHINES LTD.,61.0,61.0,55.1,57.17,2854,165813.0
2025-04-09,526043,POLYMECHPLAST MACHINES LTD.,56.99,56.99,52.8,52.95,225,11985.0
2025-04-11,526043,POLYMECHPLAST MACHINES LTD.,53.0,58.9,53.0,57.05,682,38358.0
2025-04-15,526043,POLYMECHPLAST MACHINES LTD.,59.4,66.93,59.4,61.5,4018,254852.0
2025-04-16,526043,POLYMECHPLAST MACHINES LTD.,65.0,65.0,60.03,60.31,2019,123875.0
2025-04-17,526043,POLYMECHPLAST MACHINES LTD.,64.99,64.99,60.5,60.98,453,27782.0
2025-04-21,526043,POLYMECHPLAST MACHINES LTD.,65.9,65.9,62.1,63.82,3699,240095.0
2025-04-22,526043,POLYMECHPLAST MACHINES LTD.,60.3,67.1,60.3,65.9,3865,249153.0
2025-04-23,526043,POLYMECHPLAST MACHINES LTD.,65.1,67.89,64.0,66.26,2428,162839.0
2025-04-24,526043,POLYMECHPLAST MACHINES LTD.,68.7,68.7,62.72,63.48,688,45460.0
2025-04-25,526043,POLYMECHPLAST MACHINES LTD.,68.0,68.0,60.5,61.5,1867,114325.0
2025-04-28,526043,POLYMECHPLAST MACHINES LTD.,61.49,63.9,60.18,63.15,903,55564.0
2025-04-29,526043,POLYMECHPLAST MACHINES LTD.,64.49,64.49,61.36,61.37,51,3172.0
2025-04-30,526043,POLYMECHPLAST MACHINES LTD.,63.08,63.08,58.07,61.8,335,20359.0
2025-05-02,526043,POLYMECHPLAST MACHINES LTD.,59.55,59.55,57.0,57.58,955,55313.0
2025-05-05,526043,POLYMECHPLAST MACHINES LTD.,57.58,60.85,57.58,59.7,826,49440.0
2025-05-06,526043,POLYMECHPLAST MACHINES LTD.,54.35,60.49,54.35,56.75,8759,497082.0
2025-05-07,526043,POLYMECHPLAST MACHINES LTD.,52.25,58.6,52.25,54.66,312,16776.0
2025-05-08,526043,POLYMECHPLAST MACHINES LTD.,55.7,61.99,53.02,53.41,590,32313.0
2025-05-09,526043,POLYMECHPLAST MACHINES LTD.,53.41,55.27,53.25,53.6,1355,72593.0
2025-05-12,526043,POLYMECHPLAST MACHINES LTD.,56.7,57.89,54.05,55.52,2714,147143.0
2025-05-13,526043,POLYMECHPLAST MACHINES LTD.,56.95,56.95,52.25,55.34,2075,112503.0
2025-05-14,526043,POLYMECHPLAST MACHINES LTD.,61.0,61.0,56.0,57.97,1989,116191.0
2025-05-15,526043,POLYMECHPLAST MACHINES LTD.,59.92,59.92,57.0,58.58,698,40672.0
2025-05-16,526043,POLYMECHPLAST MACHINES LTD.,60.97,60.97,59.44,60.4,192,11662.0
2025-05-19,526043,POLYMECHPLAST MACHINES LTD.,61.7,61.7,58.01,61.42,2880,172423.0
2025-05-20,526043,POLYMECHPLAST MACHINES LTD.,62.0,62.0,59.45,61.0,1135,68776.0
2025-05-21,526043,POLYMECHPLAST MACHINES LTD.,61.95,61.95,59.01,61.35,405,24810.0
2025-05-22,526043,POLYMECHPLAST MACHINES LTD.,61.9,63.0,61.35,62.49,136,8379.0
2025-05-23,526043,POLYMECHPLAST MACHINES LTD.,62.0,62.18,58.35,59.13,1177,69624.0
2025-05-26,526043,POLYMECHPLAST MACHINES LTD.,61.9,61.9,59.1,61.57,287,17240.0
2025-05-27,526043,POLYMECHPLAST MACHINES LTD.,61.5,61.5,61.49,61.49,27,1660.0
2025-05-28,526043,POLYMECHPLAST MACHINES LTD.,59.2,61.48,58.55,60.16,529,31382.0
2025-05-29,526043,POLYMECHPLAST MACHINES LTD.,58.0,61.7,58.0,59.0,1158,68817.0
2025-05-30,526043,POLYMECHPLAST MACHINES LTD.,58.0,60.9,57.71,59.16,6880,406345.0
2025-06-02,526043,POLYMECHPLAST MACHINES LTD.,59.45,63.9,59.0,62.6,2236,138431.0
2025-06-03,526043,POLYMECHPLAST MACHINES LTD.,62.5,62.5,59.55,60.21,495,29766.0
2025-06-04,526043,POLYMECHPLAST MACHINES LTD.,61.7,61.7,60.0,60.14,75,4517.0
2025-06-05,526043,POLYMECHPLAST MACHINES LTD.,60.1,60.79,59.0,59.43,740,44216.0
2025-06-06,526043,POLYMECHPLAST MACHINES LTD.,59.0,60.69,57.55,60.4,2280,135477.0
2025-06-09,526043,POLYMECHPLAST MACHINES LTD.,64.0,64.0,58.1,59.35,1144,67823.0
2025-06-10,526043,POLYMECHPLAST MACHINES LTD.,61.0,61.99,59.35,59.71,2860,171929.0
2025-06-11,526043,POLYMECHPLAST MACHINES LTD.,61.2,61.99,60.05,60.25,2978,180636.0
2025-06-12,526043,POLYMECHPLAST MACHINES LTD.,62.0,62.0,60.0,60.12,2602,157150.0
2025-06-13,526043,POLYMECHPLAST MACHINES LTD.,61.0,61.0,60.0,61.0,379,22812.0
2025-06-16,526043,POLYMECHPLAST MACHINES LTD.,60.55,60.55,58.5,60.13,1278,76879.0
2025-06-17,526043,POLYMECHPLAST MACHINES LTD.,58.55,60.13,56.8,59.75,1012,59228.0
2025-06-18,526043,POLYMECHPLAST MACHINES LTD.,59.74,59.74,59.5,59.6,848,50555.0
2025-06-19,526043,POLYMECHPLAST MACHINES LTD.,62.0,62.0,59.0,59.48,1113,66699.0
2025-06-20,526043,POLYMECHPLAST MACHINES LTD.,59.46,59.56,58.05,59.4,385,22595.0
2025-06-23,526043,POLYMECHPLAST MACHINES LTD.,59.4,60.45,58.0,60.4,1406,82470.0
2025-06-24,526043,POLYMECHPLAST MACHINES LTD.,60.4,60.4,59.0,59.25,702,41560.0
2025-06-25,526043,POLYMECHPLAST MACHINES LTD.,59.25,59.25,58.0,59.04,641,37338.0
2025-06-26,526043,POLYMECHPLAST MACHINES LTD.,58.3,60.05,58.3,58.48,433,25319.0
