Date,Code,Name,Open,High,Low,Close,Volume,Turnover
2025-03-27,531982,SPECTRUM FOODS LTD.,25.66,26.52,25.26,26.09,38215,988892.0
2025-03-28,531982,SPECTRUM FOODS LTD.,26.6,26.9,24.25,25.76,46624,1197885.0
2025-04-01,531982,SPECTRUM FOODS LTD.,26.0,26.4,25.7,25.73,17468,450138.0
2025-04-02,531982,SPECTRUM FOODS LTD.,25.73,27.5,25.3,25.87,32273,843623.0
2025-04-03,531982,SPECTRUM FOODS LTD.,26.99,26.99,25.61,26.02,31411,812642.0
2025-04-04,531982,SPECTRUM FOODS LTD.,25.75,26.65,25.75,26.09,5605,147085.0
2025-04-07,531982,SPECTRUM FOODS LTD.,26.45,26.45,24.0,24.57,29534,726156.0
2025-04-08,531982,SPECTRUM FOODS LTD.,25.99,25.99,24.75,25.25,2645,66682.0
2025-04-09,531982,SPECTRUM FOODS LTD.,25.25,25.92,24.54,25.4,5047,128420.0
2025-04-11,531982,SPECTRUM FOODS LTD.,25.52,27.7,25.4,25.73,24071,630362.0
2025-04-15,531982,SPECTRUM FOODS LTD.,25.96,27.6,25.56,27.16,81623,2183093.0
2025-04-16,531982,SPECTRUM FOODS LTD.,26.8,28.5,26.8,27.8,115416,3213213.0
2025-04-17,531982,SPECTRUM FOODS LTD.,27.77,29.44,27.76,28.52,92959,2676277.0
2025-04-21,531982,SPECTRUM FOODS LTD.,27.94,30.5,27.94,29.65,138748,4124537.0
2025-04-22,531982,SPECTRUM FOODS LTD.,31.0,31.95,30.1,30.5,96602,2984614.0
2025-04-23,531982,SPECTRUM FOODS LTD.,30.1,31.88,29.25,29.84,89690,2678757.0
2025-04-24,531982,SPECTRUM FOODS LTD.,30.0,30.9,29.5,29.67,72208,2177876.0
2025-04-25,531982,SPECTRUM FOODS LTD.,29.67,29.67,27.5,29.1,43614,1252631.0
2025-04-28,531982,SPECTRUM FOODS LTD.,28.51,29.93,27.32,28.21,56807,1619289.0
2025-04-29,531982,SPECTRUM FOODS LTD.,28.21,29.55,28.21,29.14,17410,506668.0
2025-04-30,531982,SPECTRUM FOODS LTD.,28.08,29.59,28.04,28.26,73283,2098007.0
2025-05-02,531982,SPECTRUM FOODS LTD.,28.66,29.9,28.66,29.06,66466,1949681.0
2025-05-05,531982,SPECTRUM FOODS LTD.,29.98,29.98,28.86,28.93,67227,1958928.0
2025-05-06,531982,SPECTRUM FOODS LTD.,28.51,29.0,28.01,28.52,87392,2481977.0
2025-05-07,531982,SPECTRUM FOODS LTD.,27.56,28.99,27.56,28.39,12253,346634.0
2025-05-08,531982,SPECTRUM FOODS LTD.,28.88,28.98,27.7,28.31,67752,1917357.0
2025-05-09,531982,SPECTRUM FOODS LTD.,25.0,28.7,25.0,27.32,17181,465161.0
2025-05-12,531982,SPECTRUM FOODS LTD.,28.5,30.0,28.5,28.91,142629,4197213.0
2025-05-13,531982,SPECTRUM FOODS LTD.,29.44,30.0,28.75,29.52,79747,2363913.0
2025-05-14,531982,SPECTRUM FOODS LTD.,29.52,29.94,29.0,29.52,78166,2303797.0
2025-05-15,531982,SPECTRUM FOODS LTD.,29.49,29.88,28.8,29.06,48852,1424052.0
2025-05-16,531982,SPECTRUM FOODS LTD.,29.35,29.5,28.26,28.99,15300,444040.0
2025-05-19,531982,SPECTRUM FOODS LTD.,31.2,31.2,27.63,27.86,190091,5473089.0
2025-05-20,531982,SPECTRUM FOODS LTD.,27.86,28.42,26.8,27.07,30751,844711.0
2025-05-21,531982,SPECTRUM FOODS LTD.,26.81,28.0,26.75,27.27,22864,616877.0
2025-05-22,531982,SPECTRUM FOODS LTD.,26.79,27.6,26.1,26.98,16679,450049.0
2025-05-23,531982,SPECTRUM FOODS LTD.,26.98,27.52,26.11,26.79,22313,600235.0
