Date,Code,Name,Open,High,Low,Close,Volume,Turnover
2025-03-27,540717,Polo Queen Industrial and Fint,57.8,57.8,57.8,57.8,16212,937053.0
2025-03-28,540717,Polo Queen Industrial and Fint,54.95,60.65,54.95,55.05,170546,9912247.0
2025-04-01,540717,Polo Queen Industrial and Fint,53.05,57.69,53.05,54.86,48531,2674032.0
2025-04-02,540717,Polo Queen Industrial and Fint,56.55,57.6,54.4,57.59,61435,3503194.0
2025-04-03,540717,Polo Queen Industrial and Fint,59.7,60.46,55.11,60.46,36885,2180519.0
2025-04-04,540717,Polo Queen Industrial and Fint,63.48,63.48,59.01,63.18,83953,5292118.0
2025-04-07,540717,Polo Queen Industrial and Fint,60.03,60.03,60.03,60.03,6207,372606.0
2025-04-08,540717,Polo Queen Industrial and Fint,58.2,61.85,57.03,57.2,51521,2978553.0
2025-04-09,540717,Polo Queen Industrial and Fint,59.5,59.5,55.11,55.82,21036,1188195.0
2025-04-11,540717,Polo Queen Industrial and Fint,56.95,58.61,56.0,57.7,25577,1480153.0
2025-04-15,540717,Polo Queen Industrial and Fint,58.0,60.58,57.42,60.32,35227,2113249.0
2025-04-16,540717,Polo Queen Industrial and Fint,63.3,63.33,60.9,63.33,17291,1084832.0
2025-04-17,540717,Polo Queen Industrial and Fint,65.9,66.49,63.0,66.49,34211,2252655.0
2025-04-21,540717,Polo Queen Industrial and Fint,67.82,69.81,67.0,69.81,23800,1646617.0
2025-04-22,540717,Polo Queen Industrial and Fint,73.0,73.3,72.5,73.3,20655,1510959.0
2025-04-23,540717,Polo Queen Industrial and Fint,76.9,76.96,76.9,76.96,33205,2555168.0
2025-04-24,540717,Polo Queen Industrial and Fint,80.8,80.8,80.8,80.8,14647,1183477.0
2025-04-25,540717,Polo Queen Industrial and Fint,84.5,84.5,76.76,76.76,37754,3079623.0
2025-04-28,540717,Polo Queen Industrial and Fint,72.93,72.93,72.93,72.93,9254,674894.0
2025-04-29,540717,Polo Queen Industrial and Fint,69.29,69.29,69.29,69.29,6762,468538.0
2025-04-30,540717,Polo Queen Industrial and Fint,65.83,65.83,65.83,65.83,9556,629071.0
2025-05-02,540717,Polo Queen Industrial and Fint,62.6,68.7,62.54,66.0,72980,4792316.0
2025-05-05,540717,Polo Queen Industrial and Fint,68.6,69.2,64.16,66.86,39454,2641388.0
2025-05-06,540717,Polo Queen Industrial and Fint,67.72,69.29,63.52,64.12,26991,1765751.0
2025-05-07,540717,Polo Queen Industrial and Fint,61.5,66.69,60.95,64.15,25777,1620348.0
2025-05-08,540717,Polo Queen Industrial and Fint,62.35,67.35,62.35,65.64,37678,2469426.0
2025-05-09,540717,Polo Queen Industrial and Fint,66.1,66.1,62.36,62.66,23938,1497231.0
