Date,Code,Name,Open,High,Low,Close,Volume,Turnover
2025-04-03,531240,SHAMROCK INDUSTRIAL CO.LTD.,12.15,12.15,12.15,12.15,10,121.0
2025-04-07,531240,SHAMROCK INDUSTRIAL CO.LTD.,11.55,11.55,11.55,11.55,50,577.0
2025-04-11,531240,SHAMROCK INDUSTRIAL CO.LTD.,11.32,11.32,11.32,11.32,2,22.0
2025-04-15,531240,SHAMROCK INDUSTRIAL CO.LTD.,11.09,11.32,10.76,11.32,1002,11334.0
2025-04-22,531240,SHAMROCK INDUSTRIAL CO.LTD.,11.88,11.88,11.88,11.88,277,3290.0
2025-04-23,531240,SHAMROCK INDUSTRIAL CO.LTD.,11.88,12.47,11.88,12.47,1571,19426.0
2025-05-02,531240,SHAMROCK INDUSTRIAL CO.LTD.,12.47,13.09,12.47,13.05,9500,123982.0
2025-05-05,531240,SHAMROCK INDUSTRIAL CO.LTD.,13.05,13.68,13.05,13.68,1463,20010.0
2025-05-07,531240,SHAMROCK INDUSTRIAL CO.LTD.,13.68,14.36,13.68,14.36,1916,27383.0
2025-05-09,531240,SHAMROCK INDUSTRIAL CO.LTD.,14.36,15.0,14.36,15.0,1363,19573.0
2025-05-19,531240,SHAMROCK INDUSTRIAL CO.LTD.,15.75,15.75,15.75,15.75,1444,22743.0
2025-05-26,531240,SHAMROCK INDUSTRIAL CO.LTD.,16.53,16.53,15.02,15.22,25741,423222.0
2025-06-02,531240,SHAMROCK INDUSTRIAL CO.LTD.,15.98,15.98,15.98,15.98,14366,229568.0
2025-06-09,531240,SHAMROCK INDUSTRIAL CO.LTD.,15.98,15.98,15.98,15.98,935,14941.0
2025-06-16,531240,SHAMROCK INDUSTRIAL CO.LTD.,15.98,15.98,15.98,15.98,911,14557.0
2025-06-23,531240,SHAMROCK INDUSTRIAL CO.LTD.,15.98,15.98,15.98,15.98,521,8325.0
