Date,Code,Name,Open,High,Low,Close,Volume,Turnover
2025-03-27,514318,JATTASHANKAR INDUSTIES LTD.,191.55,195.4,190.0,190.1,569,110355.0
2025-03-28,514318,JATTASHANKAR INDUSTIES LTD.,199.6,199.6,190.1,199.6,391,77888.0
2025-04-01,514318,JATTASHANKAR INDUSTIES LTD.,209.55,209.55,199.6,200.0,1780,362357.0
2025-04-02,514318,JATTASHANKAR INDUSTIES LTD.,210.0,210.0,202.1,203.75,4002,832576.0
2025-04-03,514318,JATTASHANKAR INDUSTIES LTD.,207.85,207.85,200.0,200.05,1040,208743.0
2025-04-04,514318,JATTASHANKAR INDUSTIES LTD.,200.05,206.0,200.0,200.6,22685,4647462.0
2025-04-07,514318,JATTASHANKAR INDUSTIES LTD.,199.6,205.0,199.6,204.55,883,176994.0
2025-04-08,514318,JATTASHANKAR INDUSTIES LTD.,204.55,213.0,200.0,203.0,1240,256940.0
2025-04-09,514318,JATTASHANKAR INDUSTIES LTD.,212.15,213.15,201.0,201.0,385,79871.0
2025-04-11,514318,JATTASHANKAR INDUSTIES LTD.,208.0,211.05,203.0,203.0,398,82504.0
2025-04-15,514318,JATTASHANKAR INDUSTIES LTD.,211.0,213.15,205.05,205.15,160,33859.0
2025-04-16,514318,JATTASHANKAR INDUSTIES LTD.,215.4,215.4,201.4,201.5,249,50376.0
2025-04-17,514318,JATTASHANKAR INDUSTIES LTD.,201.5,201.5,196.0,200.0,278,55263.0
2025-04-21,514318,JATTASHANKAR INDUSTIES LTD.,210.0,210.0,192.0,198.0,1529,308145.0
2025-04-22,514318,JATTASHANKAR INDUSTIES LTD.,198.0,200.0,198.0,198.0,501,99798.0
2025-04-23,514318,JATTASHANKAR INDUSTIES LTD.,200.0,205.0,196.0,196.0,440,87346.0
2025-04-24,514318,JATTASHANKAR INDUSTIES LTD.,203.0,205.7,203.0,204.4,720,146536.0
2025-04-25,514318,JATTASHANKAR INDUSTIES LTD.,213.5,213.5,205.0,205.0,306,64855.0
2025-04-28,514318,JATTASHANKAR INDUSTIES LTD.,205.0,205.0,196.0,204.0,971,192125.0
2025-04-29,514318,JATTASHANKAR INDUSTIES LTD.,205.0,205.0,205.0,205.0,21,4305.0
2025-04-30,514318,JATTASHANKAR INDUSTIES LTD.,199.0,205.0,198.0,205.0,1373,276253.0
2025-05-02,514318,JATTASHANKAR INDUSTIES LTD.,205.0,205.0,197.0,200.0,730,144730.0
2025-05-05,514318,JATTASHANKAR INDUSTIES LTD.,194.0,205.0,193.0,204.0,1357,274610.0
2025-05-06,514318,JATTASHANKAR INDUSTIES LTD.,198.0,205.0,198.0,204.0,258,52189.0
2025-05-07,514318,JATTASHANKAR INDUSTIES LTD.,203.0,208.0,203.0,208.0,184,37732.0
2025-05-09,514318,JATTASHANKAR INDUSTIES LTD.,209.5,209.5,209.4,209.4,101,21159.0
2025-05-12,514318,JATTASHANKAR INDUSTIES LTD.,209.4,214.0,204.0,204.0,265,55304.0
2025-05-13,514318,JATTASHANKAR INDUSTIES LTD.,213.0,213.0,210.0,210.0,380,80010.0
2025-05-14,514318,JATTASHANKAR INDUSTIES LTD.,210.0,210.0,208.0,210.0,48,10028.0
2025-05-15,514318,JATTASHANKAR INDUSTIES LTD.,204.0,215.0,200.0,215.0,1037,208360.0
2025-05-16,514318,JATTASHANKAR INDUSTIES LTD.,215.0,225.75,215.0,225.75,247,55417.0
2025-05-19,514318,JATTASHANKAR INDUSTIES LTD.,228.0,228.0,223.95,223.95,11,2474.0
2025-05-20,514318,JATTASHANKAR INDUSTIES LTD.,223.95,224.0,214.0,214.0,281,60835.0
2025-05-21,514318,JATTASHANKAR INDUSTIES LTD.,223.95,223.95,215.0,223.0,48,10533.0
2025-05-22,514318,JATTASHANKAR INDUSTIES LTD.,223.0,226.0,216.0,226.0,59,13054.0
2025-05-23,514318,JATTASHANKAR INDUSTIES LTD.,226.0,230.0,226.0,229.9,199,45722.0
2025-05-26,514318,JATTASHANKAR INDUSTIES LTD.,241.0,241.0,228.0,232.0,421,100284.0
2025-05-27,514318,JATTASHANKAR INDUSTIES LTD.,232.0,235.0,232.0,235.0,69,16185.0
2025-05-28,514318,JATTASHANKAR INDUSTIES LTD.,246.75,246.75,231.0,239.7,881,210254.0
2025-05-29,514318,JATTASHANKAR INDUSTIES LTD.,239.7,242.0,239.7,242.0,166,39899.0
2025-05-30,514318,JATTASHANKAR INDUSTIES LTD.,254.1,254.1,239.0,244.45,898,217870.0
2025-06-02,514318,JATTASHANKAR INDUSTIES LTD.,256.0,256.0,244.9,249.0,516,128433.0
2025-06-03,514318,JATTASHANKAR INDUSTIES LTD.,249.9,256.0,241.0,251.0,331,82077.0
2025-06-04,514318,JATTASHANKAR INDUSTIES LTD.,243.0,263.55,242.0,252.5,543,137562.0
2025-06-05,514318,JATTASHANKAR INDUSTIES LTD.,255.0,265.1,255.0,256.65,1334,348652.0
2025-06-06,514318,JATTASHANKAR INDUSTIES LTD.,257.25,268.0,257.0,258.0,135,35231.0
2025-06-09,514318,JATTASHANKAR INDUSTIES LTD.,263.0,270.9,260.0,264.15,777,203597.0
2025-06-10,514318,JATTASHANKAR INDUSTIES LTD.,262.0,276.0,262.0,263.15,658,176642.0
2025-06-11,514318,JATTASHANKAR INDUSTIES LTD.,276.0,276.3,254.0,262.8,325,84789.0
2025-06-12,514318,JATTASHANKAR INDUSTIES LTD.,260.5,274.5,256.0,261.0,696,181666.0
2025-06-13,514318,JATTASHANKAR INDUSTIES LTD.,261.0,268.0,255.0,268.0,69,18068.0
2025-06-16,514318,JATTASHANKAR INDUSTIES LTD.,273.4,273.4,260.4,269.0,1155,310293.0
2025-06-17,514318,JATTASHANKAR INDUSTIES LTD.,282.4,282.45,260.05,260.05,826,226990.0
2025-06-18,514318,JATTASHANKAR INDUSTIES LTD.,260.05,273.05,260.05,273.0,88,23925.0
