Date,Code,Name,Open,High,Low,Close,Volume,Turnover
2025-03-27,526187,ASHRAM ONLINE.COM LTD.,5.0,5.0,5.0,5.0,673,3365.0
2025-03-28,526187,ASHRAM ONLINE.COM LTD.,4.88,5.15,4.88,5.15,3040,15647.0
2025-04-01,526187,ASHRAM ONLINE.COM LTD.,5.15,5.5,5.15,5.15,545,2807.0
2025-04-02,526187,ASHRAM ONLINE.COM LTD.,5.2,5.43,5.2,5.43,11,57.0
2025-04-03,526187,ASHRAM ONLINE.COM LTD.,5.01,5.1,5.01,5.1,534,2695.0
2025-04-07,526187,ASHRAM ONLINE.COM LTD.,5.48,5.48,4.62,4.71,473,2244.0
2025-04-08,526187,ASHRAM ONLINE.COM LTD.,4.71,4.9,4.71,4.9,84,410.0
2025-04-09,526187,ASHRAM ONLINE.COM LTD.,4.9,4.9,4.88,4.88,115,561.0
2025-04-11,526187,ASHRAM ONLINE.COM LTD.,5.36,5.36,5.36,5.36,18857,101073.0
2025-04-15,526187,ASHRAM ONLINE.COM LTD.,5.85,5.85,5.25,5.3,1311,6908.0
2025-04-16,526187,ASHRAM ONLINE.COM LTD.,5.3,5.3,5.3,5.3,450,2385.0
2025-04-17,526187,ASHRAM ONLINE.COM LTD.,5.7,5.7,5.5,5.5,774,4258.0
2025-04-21,526187,ASHRAM ONLINE.COM LTD.,5.5,5.5,5.06,5.06,115,592.0
2025-04-22,526187,ASHRAM ONLINE.COM LTD.,5.06,5.55,5.06,5.5,1756,9670.0
2025-04-23,526187,ASHRAM ONLINE.COM LTD.,5.49,5.49,5.43,5.43,1029,5588.0
2025-04-24,526187,ASHRAM ONLINE.COM LTD.,5.43,5.43,5.43,5.43,40,217.0
2025-04-25,526187,ASHRAM ONLINE.COM LTD.,5.89,5.89,5.6,5.6,1486,8469.0
2025-04-28,526187,ASHRAM ONLINE.COM LTD.,5.5,5.5,5.3,5.3,169,929.0
2025-04-29,526187,ASHRAM ONLINE.COM LTD.,5.3,5.3,5.29,5.29,28,148.0
2025-04-30,526187,ASHRAM ONLINE.COM LTD.,5.2,5.2,5.2,5.2,144,748.0
2025-05-02,526187,ASHRAM ONLINE.COM LTD.,5.2,5.2,5.2,5.2,3,15.0
2025-05-05,526187,ASHRAM ONLINE.COM LTD.,5.2,5.3,5.2,5.3,639,3384.0
2025-05-06,526187,ASHRAM ONLINE.COM LTD.,5.3,5.3,5.3,5.3,293,1552.0
2025-05-07,526187,ASHRAM ONLINE.COM LTD.,5.83,5.83,5.81,5.81,94,546.0
2025-05-08,526187,ASHRAM ONLINE.COM LTD.,5.81,5.81,5.7,5.7,177,1020.0
2025-05-09,526187,ASHRAM ONLINE.COM LTD.,5.7,5.7,5.7,5.7,120,684.0
2025-05-12,526187,ASHRAM ONLINE.COM LTD.,6.0,6.0,5.15,5.15,2332,13981.0
2025-05-13,526187,ASHRAM ONLINE.COM LTD.,5.17,5.17,5.16,5.16,408,2108.0
2025-05-14,526187,ASHRAM ONLINE.COM LTD.,5.15,5.15,4.77,4.77,545,2730.0
2025-05-15,526187,ASHRAM ONLINE.COM LTD.,5.24,5.24,5.24,5.24,323,1692.0
2025-05-16,526187,ASHRAM ONLINE.COM LTD.,5.24,5.24,5.23,5.23,1425,7453.0
2025-05-19,526187,ASHRAM ONLINE.COM LTD.,5.4,5.4,4.71,4.74,229,1103.0
2025-05-20,526187,ASHRAM ONLINE.COM LTD.,4.9,5.21,4.9,5.21,3881,19910.0
2025-05-21,526187,ASHRAM ONLINE.COM LTD.,5.21,5.55,5.21,5.21,3085,16787.0
2025-05-22,526187,ASHRAM ONLINE.COM LTD.,5.21,5.21,4.73,4.73,227,1086.0
2025-05-23,526187,ASHRAM ONLINE.COM LTD.,4.73,5.2,4.73,5.2,5718,27904.0
2025-05-26,526187,ASHRAM ONLINE.COM LTD.,5.72,5.72,5.21,5.21,5569,31751.0
2025-05-27,526187,ASHRAM ONLINE.COM LTD.,5.21,5.22,5.21,5.22,192,1000.0
2025-05-28,526187,ASHRAM ONLINE.COM LTD.,5.22,5.22,5.22,5.22,116,605.0
2025-05-29,526187,ASHRAM ONLINE.COM LTD.,5.7,5.7,4.71,5.0,150,755.0
2025-05-30,526187,ASHRAM ONLINE.COM LTD.,5.01,5.12,5.01,5.1,3891,19558.0
2025-06-02,526187,ASHRAM ONLINE.COM LTD.,5.6,5.6,5.6,5.6,194,1086.0
2025-06-03,526187,ASHRAM ONLINE.COM LTD.,5.04,5.59,5.04,5.59,79,409.0
2025-06-04,526187,ASHRAM ONLINE.COM LTD.,5.59,5.59,5.05,5.59,1460,7405.0
2025-06-05,526187,ASHRAM ONLINE.COM LTD.,6.1,6.1,5.12,5.12,70,412.0
2025-06-06,526187,ASHRAM ONLINE.COM LTD.,5.12,5.12,5.12,5.12,959,4910.0
2025-06-09,526187,ASHRAM ONLINE.COM LTD.,5.62,5.62,5.14,5.16,410,2186.0
2025-06-10,526187,ASHRAM ONLINE.COM LTD.,5.14,5.14,5.0,5.12,1535,7684.0
2025-06-11,526187,ASHRAM ONLINE.COM LTD.,5.1,5.1,5.08,5.08,670,3406.0
2025-06-12,526187,ASHRAM ONLINE.COM LTD.,5.08,5.09,5.08,5.09,209,1062.0
2025-06-13,526187,ASHRAM ONLINE.COM LTD.,5.58,5.58,5.55,5.55,161,895.0
2025-06-16,526187,ASHRAM ONLINE.COM LTD.,5.55,5.55,5.5,5.5,356,1960.0
2025-06-17,526187,ASHRAM ONLINE.COM LTD.,5.9,5.9,4.96,5.03,914,4542.0
2025-06-18,526187,ASHRAM ONLINE.COM LTD.,5.03,5.53,5.03,5.53,5082,28098.0
2025-06-19,526187,ASHRAM ONLINE.COM LTD.,5.4,5.4,5.4,5.4,120,648.0
2025-06-20,526187,ASHRAM ONLINE.COM LTD.,5.35,5.35,5.0,5.3,20,102.0
2025-06-23,526187,ASHRAM ONLINE.COM LTD.,5.28,5.28,5.17,5.28,718,3774.0
2025-06-24,526187,ASHRAM ONLINE.COM LTD.,5.28,5.28,4.76,4.77,25412,121021.0
2025-06-26,526187,ASHRAM ONLINE.COM LTD.,4.85,4.85,4.85,4.85,1500,7275.0
