Date,Code,Name,Open,High,Low,Close,Volume,Turnover
2025-04-01,521222,SANBLUE CORPORATION LTD.,44.0,44.0,41.8,41.8,175,7487.0
2025-04-02,521222,SANBLUE CORPORATION LTD.,41.8,41.8,41.8,41.8,30,1254.0
2025-04-03,521222,SANBLUE CORPORATION LTD.,41.8,42.1,41.8,42.1,293,12248.0
2025-04-04,521222,SANBLUE CORPORATION LTD.,42.2,42.2,42.1,42.1,6,252.0
2025-04-07,521222,SANBLUE CORPORATION LTD.,41.89,41.89,41.89,41.89,10,418.0
2025-04-08,521222,SANBLUE CORPORATION LTD.,39.8,43.98,39.8,41.03,172,7237.0
2025-04-09,521222,SANBLUE CORPORATION LTD.,39.06,42.99,39.06,42.99,545,21390.0
2025-04-11,521222,SANBLUE CORPORATION LTD.,42.2,45.13,42.01,42.5,175,7581.0
2025-04-15,521222,SANBLUE CORPORATION LTD.,43.35,43.35,43.35,43.35,1,43.0
2025-04-16,521222,SANBLUE CORPORATION LTD.,44.1,44.1,44.1,44.1,60,2646.0
2025-04-17,521222,SANBLUE CORPORATION LTD.,44.1,44.1,44.1,44.1,7,308.0
2025-04-21,521222,SANBLUE CORPORATION LTD.,44.0,46.3,44.0,46.3,382,17226.0
2025-04-23,521222,SANBLUE CORPORATION LTD.,46.07,48.61,46.07,46.63,279,12994.0
2025-04-24,521222,SANBLUE CORPORATION LTD.,46.7,46.7,46.7,46.7,61,2848.0
2025-04-25,521222,SANBLUE CORPORATION LTD.,46.7,46.7,46.7,46.7,18,840.0
2025-04-28,521222,SANBLUE CORPORATION LTD.,46.7,46.7,46.7,46.7,11,513.0
2025-04-29,521222,SANBLUE CORPORATION LTD.,49.03,49.03,49.03,49.03,246,12061.0
2025-04-30,521222,SANBLUE CORPORATION LTD.,51.48,51.48,51.48,51.48,101,5199.0
2025-05-02,521222,SANBLUE CORPORATION LTD.,54.05,54.05,54.05,54.05,60,3243.0
2025-05-05,521222,SANBLUE CORPORATION LTD.,55.13,56.75,54.0,56.75,270,14770.0
2025-05-06,521222,SANBLUE CORPORATION LTD.,59.58,59.58,59.0,59.58,206,12238.0
2025-05-07,521222,SANBLUE CORPORATION LTD.,59.87,62.55,59.58,59.87,398,23816.0
2025-05-08,521222,SANBLUE CORPORATION LTD.,57.01,62.86,57.0,60.58,728,42642.0
2025-05-09,521222,SANBLUE CORPORATION LTD.,60.58,63.6,57.56,57.7,2337,139727.0
2025-05-12,521222,SANBLUE CORPORATION LTD.,57.75,60.58,57.75,60.58,92,5498.0
2025-05-13,521222,SANBLUE CORPORATION LTD.,62.8,63.6,58.17,63.59,427,26583.0
2025-05-14,521222,SANBLUE CORPORATION LTD.,63.59,66.76,63.59,65.08,108,6903.0
2025-05-15,521222,SANBLUE CORPORATION LTD.,65.08,68.33,61.83,62.86,888,57509.0
2025-05-16,521222,SANBLUE CORPORATION LTD.,64.25,65.99,64.25,64.94,231,14992.0
2025-05-19,521222,SANBLUE CORPORATION LTD.,66.24,68.0,64.5,64.54,174,11238.0
