Date,Code,Name,Open,High,Low,Close,Volume,Turnover
2025-03-27,532333,HB PORTFOLIO LTD.,87.11,90.5,85.3,88.98,8840,769083.0
2025-03-28,532333,HB PORTFOLIO LTD.,80.0,90.5,80.0,86.39,38223,3296966.0
2025-04-01,532333,HB PORTFOLIO LTD.,89.9,89.9,86.4,87.92,5202,450713.0
2025-04-02,532333,HB PORTFOLIO LTD.,76.6,87.9,76.6,87.46,2499,213031.0
2025-04-03,532333,HB PORTFOLIO LTD.,89.6,89.6,86.41,88.6,728,64115.0
2025-04-04,532333,HB PORTFOLIO LTD.,90.0,90.0,87.0,87.48,1609,142786.0
2025-04-07,532333,HB PORTFOLIO LTD.,78.35,89.7,78.35,86.9,2597,222574.0
2025-04-08,532333,HB PORTFOLIO LTD.,89.7,89.7,84.58,87.5,1288,112272.0
2025-04-09,532333,HB PORTFOLIO LTD.,87.45,88.0,85.12,86.55,1239,107964.0
2025-04-11,532333,HB PORTFOLIO LTD.,89.5,92.0,82.51,91.41,14042,1269673.0
2025-04-15,532333,HB PORTFOLIO LTD.,95.0,96.95,94.0,96.37,7511,721636.0
2025-04-16,532333,HB PORTFOLIO LTD.,97.33,97.33,94.12,96.52,1058,101337.0
2025-04-17,532333,HB PORTFOLIO LTD.,96.0,98.0,94.15,95.0,698,66926.0
2025-04-21,532333,HB PORTFOLIO LTD.,85.13,95.0,85.13,94.0,1551,144629.0
2025-04-22,532333,HB PORTFOLIO LTD.,87.0,102.9,87.0,90.13,2157,200929.0
2025-04-23,532333,HB PORTFOLIO LTD.,93.98,93.99,88.0,93.49,1696,155605.0
2025-04-24,532333,HB PORTFOLIO LTD.,91.62,94.9,89.5,92.03,1012,93765.0
2025-04-25,532333,HB PORTFOLIO LTD.,92.03,93.0,88.61,92.0,418,37689.0
2025-04-28,532333,HB PORTFOLIO LTD.,95.0,95.0,84.03,93.0,116,10409.0
2025-04-29,532333,HB PORTFOLIO LTD.,87.0,94.5,87.0,94.47,982,90938.0
2025-04-30,532333,HB PORTFOLIO LTD.,96.39,99.9,88.4,90.03,1466,133948.0
2025-05-02,532333,HB PORTFOLIO LTD.,86.01,94.95,86.0,86.6,1058,92154.0
2025-05-05,532333,HB PORTFOLIO LTD.,92.0,92.0,85.0,85.26,1126,97648.0
2025-05-06,532333,HB PORTFOLIO LTD.,92.0,92.0,85.0,85.34,2125,181862.0
2025-05-07,532333,HB PORTFOLIO LTD.,96.95,96.95,83.1,89.55,686,62430.0
2025-05-08,532333,HB PORTFOLIO LTD.,89.55,89.55,86.0,86.11,1219,105584.0
2025-05-09,532333,HB PORTFOLIO LTD.,73.51,89.9,73.51,84.0,1821,146797.0
2025-05-12,532333,HB PORTFOLIO LTD.,95.99,95.99,87.23,92.2,3307,304714.0
2025-05-13,532333,HB PORTFOLIO LTD.,99.0,99.0,87.11,93.98,1832,169663.0
2025-05-14,532333,HB PORTFOLIO LTD.,97.0,97.0,87.0,90.01,4318,385148.0
2025-05-15,532333,HB PORTFOLIO LTD.,91.81,96.0,87.9,88.97,5092,456847.0
2025-05-16,532333,HB PORTFOLIO LTD.,94.0,94.0,89.5,93.05,3079,285474.0
2025-05-19,532333,HB PORTFOLIO LTD.,95.9,95.9,92.4,94.0,1513,141746.0
2025-05-20,532333,HB PORTFOLIO LTD.,94.47,94.47,90.01,94.45,538,50568.0
2025-05-21,532333,HB PORTFOLIO LTD.,96.5,96.5,91.06,92.76,384,35611.0
2025-05-22,532333,HB PORTFOLIO LTD.,95.95,95.95,91.03,91.5,813,75281.0
2025-05-23,532333,HB PORTFOLIO LTD.,88.5,95.0,88.5,90.6,1937,178744.0
2025-05-26,532333,HB PORTFOLIO LTD.,96.0,96.0,89.51,91.71,1115,102778.0
2025-05-27,532333,HB PORTFOLIO LTD.,90.0,94.75,88.0,89.13,2433,216839.0
2025-05-28,532333,HB PORTFOLIO LTD.,90.91,90.91,88.2,88.52,6643,587718.0
2025-05-29,532333,HB PORTFOLIO LTD.,90.99,90.99,88.0,88.55,1620,143139.0
2025-05-30,532333,HB PORTFOLIO LTD.,90.95,90.95,85.56,88.26,368,32159.0
2025-06-02,532333,HB PORTFOLIO LTD.,86.0,89.0,85.0,87.95,1131,97730.0
2025-06-03,532333,HB PORTFOLIO LTD.,86.19,87.95,85.32,85.33,1050,90354.0
2025-06-04,532333,HB PORTFOLIO LTD.,89.9,89.9,85.34,86.42,674,58263.0
2025-06-05,532333,HB PORTFOLIO LTD.,86.42,88.99,85.99,87.0,1578,135981.0
2025-06-06,532333,HB PORTFOLIO LTD.,84.1,87.78,84.1,85.03,443,37669.0
2025-06-09,532333,HB PORTFOLIO LTD.,86.73,98.0,85.03,96.0,6711,633057.0
2025-06-10,532333,HB PORTFOLIO LTD.,99.0,101.0,92.5,99.98,10116,982025.0
2025-06-11,532333,HB PORTFOLIO LTD.,100.1,107.1,95.0,102.84,26718,2759926.0
2025-06-12,532333,HB PORTFOLIO LTD.,96.65,99.79,93.95,96.55,5031,484632.0
2025-06-13,532333,HB PORTFOLIO LTD.,96.55,98.5,91.0,94.94,2281,215777.0
2025-06-16,532333,HB PORTFOLIO LTD.,94.09,99.9,94.06,96.13,3105,301196.0
2025-06-17,532333,HB PORTFOLIO LTD.,92.3,104.95,92.3,96.26,1585,154280.0
2025-06-18,532333,HB PORTFOLIO LTD.,101.95,101.95,96.06,97.42,3629,360108.0
2025-06-19,532333,HB PORTFOLIO LTD.,101.94,101.94,95.1,97.62,1878,183997.0
2025-06-20,532333,HB PORTFOLIO LTD.,101.95,101.95,96.1,96.62,609,59136.0
2025-06-23,532333,HB PORTFOLIO LTD.,101.95,101.95,93.05,97.45,2901,286130.0
2025-06-24,532333,HB PORTFOLIO LTD.,97.43,99.87,96.25,96.56,512,49708.0
2025-06-25,532333,HB PORTFOLIO LTD.,100.0,105.0,98.2,101.99,7809,793338.0
2025-06-26,532333,HB PORTFOLIO LTD.,101.99,101.99,99.45,100.03,745,74956.0
