Date,Code,Name,Open,High,Low,Close,Volume,Turnover
2025-03-27,505650,SKYLINE MILLARS LTD.,17.6,18.47,17.12,17.23,23476,407762.0
2025-03-28,505650,SKYLINE MILLARS LTD.,17.47,17.47,16.9,17.01,5266,89654.0
2025-04-01,505650,SKYLINE MILLARS LTD.,17.97,17.97,16.56,16.82,14572,249654.0
2025-04-02,505650,SKYLINE MILLARS LTD.,16.81,17.6,15.06,16.93,41420,684056.0
2025-04-03,505650,SKYLINE MILLARS LTD.,16.92,18.1,16.15,17.13,6747,115374.0
2025-04-04,505650,SKYLINE MILLARS LTD.,18.0,18.1,16.5,17.03,19839,337535.0
2025-04-07,505650,SKYLINE MILLARS LTD.,17.37,17.37,16.0,16.48,18500,299222.0
2025-04-08,505650,SKYLINE MILLARS LTD.,17.12,17.12,15.85,16.65,2341,38766.0
2025-04-09,505650,SKYLINE MILLARS LTD.,16.32,16.99,15.83,16.88,5335,88578.0
2025-04-11,505650,SKYLINE MILLARS LTD.,17.06,17.48,16.36,16.6,531,9040.0
2025-04-15,505650,SKYLINE MILLARS LTD.,17.6,17.6,16.45,16.92,5206,87553.0
2025-04-16,505650,SKYLINE MILLARS LTD.,16.92,16.92,16.8,16.92,287,4855.0
2025-04-17,505650,SKYLINE MILLARS LTD.,17.25,17.7,16.91,17.65,10132,175384.0
2025-04-21,505650,SKYLINE MILLARS LTD.,16.55,17.98,16.55,17.9,7364,131177.0
2025-04-22,505650,SKYLINE MILLARS LTD.,20.0,20.0,18.5,18.79,5480,104462.0
2025-04-23,505650,SKYLINE MILLARS LTD.,18.5,19.48,17.7,18.39,1448,26629.0
2025-04-24,505650,SKYLINE MILLARS LTD.,18.01,18.4,18.0,18.18,4499,81631.0
2025-04-25,505650,SKYLINE MILLARS LTD.,19.9,19.9,17.0,17.39,10739,194987.0
2025-04-28,505650,SKYLINE MILLARS LTD.,16.62,17.99,16.62,17.01,3559,60844.0
2025-04-29,505650,SKYLINE MILLARS LTD.,16.46,17.79,16.46,17.07,8747,148439.0
2025-04-30,505650,SKYLINE MILLARS LTD.,17.44,17.44,16.74,16.78,3810,64180.0
2025-05-02,505650,SKYLINE MILLARS LTD.,16.83,17.29,16.83,16.83,882,14913.0
2025-05-05,505650,SKYLINE MILLARS LTD.,16.49,16.99,16.22,16.93,12362,203567.0
2025-05-06,505650,SKYLINE MILLARS LTD.,16.92,16.92,16.51,16.53,896,14901.0
2025-05-07,505650,SKYLINE MILLARS LTD.,16.93,16.93,16.22,16.63,4578,75015.0
2025-05-08,505650,SKYLINE MILLARS LTD.,16.55,16.97,16.55,16.56,610,10108.0
2025-05-09,505650,SKYLINE MILLARS LTD.,16.94,19.87,16.92,19.87,94634,1834860.0
