Date,Code,Name,Open,High,Low,Close,Volume,Turnover
2025-03-27,530973,ALFA ICA (INDIA) LTD.,73.64,80.0,73.64,74.0,494,39451.0
2025-03-28,530973,ALFA ICA (INDIA) LTD.,72.15,74.1,72.15,72.15,80,5865.0
2025-04-01,530973,ALFA ICA (INDIA) LTD.,79.35,79.35,79.0,79.0,391,30976.0
2025-04-02,530973,ALFA ICA (INDIA) LTD.,79.0,79.0,75.0,79.0,437,34085.0
2025-04-03,530973,ALFA ICA (INDIA) LTD.,78.0,78.0,73.91,74.0,219,16670.0
2025-04-04,530973,ALFA ICA (INDIA) LTD.,74.0,74.0,74.0,74.0,5,370.0
2025-04-07,530973,ALFA ICA (INDIA) LTD.,74.0,74.0,74.0,74.0,101,7474.0
2025-04-08,530973,ALFA ICA (INDIA) LTD.,74.0,74.0,74.0,74.0,6,444.0
2025-04-09,530973,ALFA ICA (INDIA) LTD.,69.3,74.0,69.28,70.25,262,18659.0
2025-04-11,530973,ALFA ICA (INDIA) LTD.,70.25,79.89,70.25,79.5,280,21021.0
2025-04-15,530973,ALFA ICA (INDIA) LTD.,79.49,94.0,75.0,87.0,25,2211.0
2025-04-16,530973,ALFA ICA (INDIA) LTD.,99.99,99.99,87.0,89.9,637,57316.0
2025-04-17,530973,ALFA ICA (INDIA) LTD.,89.0,89.0,80.02,82.09,666,56649.0
2025-04-21,530973,ALFA ICA (INDIA) LTD.,95.0,98.5,86.44,98.5,4631,444724.0
2025-04-22,530973,ALFA ICA (INDIA) LTD.,103.6,103.6,95.5,95.51,3754,372012.0
2025-04-23,530973,ALFA ICA (INDIA) LTD.,90.6,100.78,84.01,85.83,2152,196617.0
2025-04-24,530973,ALFA ICA (INDIA) LTD.,93.74,93.74,86.21,89.25,2596,230810.0
2025-04-25,530973,ALFA ICA (INDIA) LTD.,86.25,86.25,81.25,85.0,1289,108108.0
2025-04-28,530973,ALFA ICA (INDIA) LTD.,85.0,86.5,80.01,80.1,496,41418.0
2025-04-29,530973,ALFA ICA (INDIA) LTD.,85.98,85.98,83.0,84.4,237,20290.0
2025-04-30,530973,ALFA ICA (INDIA) LTD.,75.0,83.99,74.2,78.0,546,42522.0
2025-05-02,530973,ALFA ICA (INDIA) LTD.,85.95,85.95,77.06,77.06,55,4637.0
2025-05-05,530973,ALFA ICA (INDIA) LTD.,87.92,87.92,77.1,82.75,609,49196.0
2025-05-06,530973,ALFA ICA (INDIA) LTD.,82.75,82.75,78.15,78.61,251,19699.0
2025-05-07,530973,ALFA ICA (INDIA) LTD.,78.61,78.61,75.0,75.05,343,25732.0
2025-05-09,530973,ALFA ICA (INDIA) LTD.,75.0,75.0,73.0,73.5,115,8455.0
2025-05-12,530973,ALFA ICA (INDIA) LTD.,84.84,84.84,83.27,83.27,181,15193.0
2025-05-13,530973,ALFA ICA (INDIA) LTD.,78.6,79.99,76.2,78.0,3857,301662.0
2025-05-14,530973,ALFA ICA (INDIA) LTD.,80.0,84.0,80.0,84.0,837,68427.0
2025-05-15,530973,ALFA ICA (INDIA) LTD.,83.56,83.56,80.0,82.5,7,578.0
2025-05-16,530973,ALFA ICA (INDIA) LTD.,80.0,82.2,77.9,82.2,1179,93789.0
2025-05-19,530973,ALFA ICA (INDIA) LTD.,81.79,81.79,78.5,78.5,109,8587.0
2025-05-20,530973,ALFA ICA (INDIA) LTD.,81.99,81.99,78.5,80.49,9,725.0
2025-05-21,530973,ALFA ICA (INDIA) LTD.,78.5,78.5,76.45,77.65,214,16504.0
2025-05-22,530973,ALFA ICA (INDIA) LTD.,78.05,82.96,78.05,79.44,241,19377.0
2025-05-23,530973,ALFA ICA (INDIA) LTD.,80.99,83.0,80.99,82.8,526,43216.0
2025-05-26,530973,ALFA ICA (INDIA) LTD.,81.34,81.34,76.5,79.39,224,18087.0
2025-05-27,530973,ALFA ICA (INDIA) LTD.,76.5,83.0,76.12,82.0,9,729.0
2025-05-28,530973,ALFA ICA (INDIA) LTD.,80.0,80.0,78.0,78.0,89,6966.0
2025-05-29,530973,ALFA ICA (INDIA) LTD.,90.0,90.0,81.2,83.0,1080,90997.0
2025-05-30,530973,ALFA ICA (INDIA) LTD.,77.0,85.0,77.0,85.0,325,27475.0
2025-06-02,530973,ALFA ICA (INDIA) LTD.,80.0,80.1,80.0,80.01,12,960.0
2025-06-03,530973,ALFA ICA (INDIA) LTD.,80.0,80.7,80.0,80.7,76,6099.0
2025-06-04,530973,ALFA ICA (INDIA) LTD.,74.65,84.5,74.65,84.49,270,22775.0
2025-06-05,530973,ALFA ICA (INDIA) LTD.,84.07,84.49,79.06,79.18,509,40677.0
2025-06-06,530973,ALFA ICA (INDIA) LTD.,80.0,84.45,80.0,83.95,171,13768.0
2025-06-09,530973,ALFA ICA (INDIA) LTD.,84.5,84.5,84.5,84.5,1,84.0
2025-06-10,530973,ALFA ICA (INDIA) LTD.,84.5,84.5,84.1,84.1,47,3971.0
2025-06-11,530973,ALFA ICA (INDIA) LTD.,77.0,84.5,77.0,84.5,561,44247.0
2025-06-12,530973,ALFA ICA (INDIA) LTD.,80.05,80.95,79.0,79.05,429,34279.0
2025-06-16,530973,ALFA ICA (INDIA) LTD.,71.5,84.5,71.5,84.0,362,29155.0
2025-06-17,530973,ALFA ICA (INDIA) LTD.,84.84,84.84,84.3,84.3,22,1858.0
2025-06-18,530973,ALFA ICA (INDIA) LTD.,89.97,89.97,84.0,88.5,1098,97033.0
2025-06-19,530973,ALFA ICA (INDIA) LTD.,91.0,91.0,90.5,90.5,112,10141.0
2025-06-20,530973,ALFA ICA (INDIA) LTD.,88.5,89.5,83.06,89.06,34,2959.0
2025-06-23,530973,ALFA ICA (INDIA) LTD.,89.06,94.0,84.1,87.0,2730,244521.0
2025-06-24,530973,ALFA ICA (INDIA) LTD.,87.85,90.0,87.85,89.39,815,72847.0
2025-06-25,530973,ALFA ICA (INDIA) LTD.,94.5,94.5,82.33,82.42,125,11747.0
2025-06-26,530973,ALFA ICA (INDIA) LTD.,83.52,87.0,83.52,87.0,144,12089.0
