Date,Code,Name,Open,High,Low,Close,Volume,Turnover
2025-03-27,506981,BLUE CHIP TEX INDUSTRIES LTD.,136.2,145.9,135.55,138.0,657,91923.0
2025-03-28,506981,BLUE CHIP TEX INDUSTRIES LTD.,137.0,137.0,134.15,134.15,579,78111.0
2025-04-01,506981,BLUE CHIP TEX INDUSTRIES LTD.,134.25,142.9,129.95,142.45,2777,380668.0
2025-04-02,506981,BLUE CHIP TEX INDUSTRIES LTD.,146.0,146.05,139.0,144.9,2168,314307.0
2025-04-04,506981,BLUE CHIP TEX INDUSTRIES LTD.,141.0,141.05,141.0,141.05,11,1551.0
2025-04-07,506981,BLUE CHIP TEX INDUSTRIES LTD.,140.0,143.0,139.95,143.0,491,69705.0
2025-04-08,506981,BLUE CHIP TEX INDUSTRIES LTD.,143.0,143.0,140.35,140.35,47,6683.0
2025-04-09,506981,BLUE CHIP TEX INDUSTRIES LTD.,140.4,142.45,135.0,136.0,1558,214300.0
2025-04-11,506981,BLUE CHIP TEX INDUSTRIES LTD.,125.6,141.7,125.6,140.0,220,30808.0
2025-04-15,506981,BLUE CHIP TEX INDUSTRIES LTD.,140.3,140.3,140.3,140.3,14,1964.0
2025-04-16,506981,BLUE CHIP TEX INDUSTRIES LTD.,139.6,140.5,137.0,137.1,53,7342.0
2025-04-17,506981,BLUE CHIP TEX INDUSTRIES LTD.,144.75,158.9,144.75,153.85,317,49004.0
2025-04-21,506981,BLUE CHIP TEX INDUSTRIES LTD.,153.85,153.85,150.0,151.05,354,53849.0
2025-04-22,506981,BLUE CHIP TEX INDUSTRIES LTD.,151.9,153.0,151.05,153.0,604,92137.0
2025-04-23,506981,BLUE CHIP TEX INDUSTRIES LTD.,159.0,159.0,150.0,152.0,138,21078.0
2025-04-24,506981,BLUE CHIP TEX INDUSTRIES LTD.,152.75,152.75,152.75,152.75,4,611.0
2025-04-25,506981,BLUE CHIP TEX INDUSTRIES LTD.,152.75,152.75,142.0,145.0,4,587.0
2025-04-28,506981,BLUE CHIP TEX INDUSTRIES LTD.,145.0,145.6,145.0,145.6,12,1746.0
2025-04-29,506981,BLUE CHIP TEX INDUSTRIES LTD.,145.5,149.0,145.5,149.0,106,15440.0
2025-04-30,506981,BLUE CHIP TEX INDUSTRIES LTD.,149.0,149.0,145.0,145.0,44,6397.0
2025-05-02,506981,BLUE CHIP TEX INDUSTRIES LTD.,140.0,144.8,137.1,140.0,2586,365239.0
2025-05-05,506981,BLUE CHIP TEX INDUSTRIES LTD.,138.5,145.0,135.0,143.05,1420,195330.0
2025-05-06,506981,BLUE CHIP TEX INDUSTRIES LTD.,143.0,143.9,142.7,143.9,96,13728.0
2025-05-07,506981,BLUE CHIP TEX INDUSTRIES LTD.,143.9,143.9,141.4,141.4,544,76939.0
2025-05-08,506981,BLUE CHIP TEX INDUSTRIES LTD.,142.4,145.9,142.0,143.65,436,62099.0
2025-05-09,506981,BLUE CHIP TEX INDUSTRIES LTD.,143.6,146.2,142.9,144.35,770,111389.0
2025-05-12,506981,BLUE CHIP TEX INDUSTRIES LTD.,144.35,146.2,144.35,146.2,64,9342.0
2025-05-13,506981,BLUE CHIP TEX INDUSTRIES LTD.,146.2,146.75,143.8,144.25,1181,170368.0
2025-05-14,506981,BLUE CHIP TEX INDUSTRIES LTD.,149.0,152.0,145.0,151.95,749,112588.0
2025-05-15,506981,BLUE CHIP TEX INDUSTRIES LTD.,151.95,153.8,146.2,151.2,494,74651.0
2025-05-16,506981,BLUE CHIP TEX INDUSTRIES LTD.,151.0,151.0,150.0,150.0,45,6756.0
2025-05-19,506981,BLUE CHIP TEX INDUSTRIES LTD.,151.5,155.0,150.0,151.4,696,106230.0
2025-05-20,506981,BLUE CHIP TEX INDUSTRIES LTD.,179.7,179.7,155.0,160.7,794,127965.0
2025-05-21,506981,BLUE CHIP TEX INDUSTRIES LTD.,160.7,167.9,160.7,165.15,365,60145.0
2025-05-22,506981,BLUE CHIP TEX INDUSTRIES LTD.,160.0,161.6,151.1,154.0,684,105739.0
2025-05-23,506981,BLUE CHIP TEX INDUSTRIES LTD.,154.75,161.6,154.75,156.0,422,65764.0
2025-05-26,506981,BLUE CHIP TEX INDUSTRIES LTD.,165.0,165.0,160.0,162.15,101,16457.0
