Date,Code,Name,Open,High,Low,Close,Volume,Turnover
2025-03-27,543746,LOGICA INFOWAY LIMITED,235.0,242.5,216.05,224.9,26400,5982270.0
2025-03-28,543746,LOGICA INFOWAY LIMITED,224.0,229.1,220.2,229.05,9000,2037570.0
2025-04-01,543746,LOGICA INFOWAY LIMITED,216.25,216.25,215.0,215.0,1200,258750.0
2025-04-02,543746,LOGICA INFOWAY LIMITED,225.0,225.0,225.0,225.0,10800,2430000.0
2025-04-03,543746,LOGICA INFOWAY LIMITED,232.0,232.0,225.0,227.4,24000,5515560.0
2025-04-04,543746,LOGICA INFOWAY LIMITED,228.5,229.9,226.75,227.0,18000,4110630.0
2025-04-07,543746,LOGICA INFOWAY LIMITED,227.0,227.0,227.0,227.0,600,136200.0
2025-04-08,543746,LOGICA INFOWAY LIMITED,224.95,224.95,220.05,220.5,6000,1335750.0
2025-04-11,543746,LOGICA INFOWAY LIMITED,231.85,231.95,222.1,231.45,24600,5668410.0
2025-04-15,543746,LOGICA INFOWAY LIMITED,240.5,240.95,225.0,237.0,18000,4308150.0
2025-04-16,543746,LOGICA INFOWAY LIMITED,267.0,267.0,236.0,239.15,31200,7727880.0
2025-04-17,543746,LOGICA INFOWAY LIMITED,249.0,249.0,239.0,241.5,25200,6119610.0
2025-04-21,543746,LOGICA INFOWAY LIMITED,241.0,241.4,239.75,239.85,13800,3310710.0
2025-04-22,543746,LOGICA INFOWAY LIMITED,241.0,244.25,236.0,243.8,16800,4078980.0
2025-04-23,543746,LOGICA INFOWAY LIMITED,245.0,245.0,239.9,239.9,18000,4373550.0
2025-04-24,543746,LOGICA INFOWAY LIMITED,239.5,239.5,233.5,238.5,13800,3288750.0
2025-04-25,543746,LOGICA INFOWAY LIMITED,230.0,237.0,227.0,227.5,13800,3226440.0
2025-04-28,543746,LOGICA INFOWAY LIMITED,243.0,243.0,240.0,240.0,13200,3188400.0
2025-04-29,543746,LOGICA INFOWAY LIMITED,241.0,241.0,239.0,240.85,19800,4751040.0
2025-04-30,543746,LOGICA INFOWAY LIMITED,239.0,240.25,229.0,238.0,31200,7434450.0
2025-05-02,543746,LOGICA INFOWAY LIMITED,242.0,243.0,239.0,240.0,20400,4929900.0
2025-05-05,543746,LOGICA INFOWAY LIMITED,239.0,239.7,238.5,239.7,10200,2439540.0
2025-05-06,543746,LOGICA INFOWAY LIMITED,239.0,239.0,231.0,235.6,10200,2413830.0
2025-05-07,543746,LOGICA INFOWAY LIMITED,240.0,241.9,237.8,237.9,6000,1435650.0
2025-05-08,543746,LOGICA INFOWAY LIMITED,237.5,237.5,235.5,235.7,7200,1698270.0
2025-05-12,543746,LOGICA INFOWAY LIMITED,234.75,240.0,232.0,235.55,11400,2673780.0
2025-05-13,543746,LOGICA INFOWAY LIMITED,239.0,240.0,232.0,235.45,7200,1698810.0
2025-05-14,543746,LOGICA INFOWAY LIMITED,235.0,235.0,235.0,235.0,1200,282000.0
2025-05-15,543746,LOGICA INFOWAY LIMITED,235.0,240.0,235.0,239.5,8400,2006310.0
2025-05-16,543746,LOGICA INFOWAY LIMITED,244.5,244.5,240.5,242.0,7200,1738440.0
2025-05-19,543746,LOGICA INFOWAY LIMITED,236.0,238.9,236.0,238.9,7200,1715100.0
2025-05-20,543746,LOGICA INFOWAY LIMITED,239.0,241.0,239.0,239.75,9000,2159340.0
2025-05-21,543746,LOGICA INFOWAY LIMITED,230.0,238.0,230.0,238.0,1800,423600.0
2025-05-22,543746,LOGICA INFOWAY LIMITED,235.0,236.0,233.0,233.0,2400,563400.0
2025-05-23,543746,LOGICA INFOWAY LIMITED,231.0,239.0,231.0,239.0,1800,425400.0
2025-05-26,543746,LOGICA INFOWAY LIMITED,239.0,241.0,239.0,239.0,10800,2591280.0
2025-05-27,543746,LOGICA INFOWAY LIMITED,240.0,240.0,240.0,240.0,1200,288000.0
2025-05-28,543746,LOGICA INFOWAY LIMITED,239.0,239.0,239.0,239.0,4800,1147200.0
2025-05-29,543746,LOGICA INFOWAY LIMITED,238.0,238.0,225.0,227.5,6000,1415400.0
2025-05-30,543746,LOGICA INFOWAY LIMITED,239.0,239.0,230.1,234.2,7200,1711230.0
2025-06-02,543746,LOGICA INFOWAY LIMITED,240.0,248.5,235.0,246.0,7800,1906260.0
2025-06-03,543746,LOGICA INFOWAY LIMITED,235.0,238.0,231.35,233.2,4800,1130940.0
2025-06-04,543746,LOGICA INFOWAY LIMITED,231.35,231.35,231.35,231.35,600,138810.0
2025-06-05,543746,LOGICA INFOWAY LIMITED,231.35,231.35,231.35,231.35,600,138810.0
2025-06-06,543746,LOGICA INFOWAY LIMITED,226.0,226.0,221.5,224.4,2400,538500.0
2025-06-09,543746,LOGICA INFOWAY LIMITED,226.0,226.0,226.0,226.0,4800,1084800.0
2025-06-10,543746,LOGICA INFOWAY LIMITED,248.0,248.0,237.95,237.95,1200,291570.0
2025-06-17,543746,LOGICA INFOWAY LIMITED,225.25,225.25,225.0,225.0,4200,945270.0
2025-06-19,543746,LOGICA INFOWAY LIMITED,220.05,220.05,215.0,220.0,9000,1976190.0
2025-06-23,543746,LOGICA INFOWAY LIMITED,220.7,222.05,220.7,222.0,4200,931650.0
2025-06-25,543746,LOGICA INFOWAY LIMITED,235.9,235.9,233.0,233.0,1200,281340.0
