Date,Code,Name,Open,High,Low,Close,Volume,Turnover
2025-04-02,521068,HISAR SPINNING MILLS LTD.,47.47,47.47,47.47,47.47,100,4747.0
2025-04-04,521068,HISAR SPINNING MILLS LTD.,49.84,49.84,49.84,49.84,200,9968.0
2025-04-21,521068,HISAR SPINNING MILLS LTD.,47.35,47.35,47.35,47.35,100,4735.0
2025-04-23,521068,HISAR SPINNING MILLS LTD.,45.02,45.02,45.01,45.01,200,9003.0
2025-04-29,521068,HISAR SPINNING MILLS LTD.,42.77,42.77,42.77,42.77,100,4277.0
2025-05-08,521068,HISAR SPINNING MILLS LTD.,40.7,40.7,40.7,40.7,100,4070.0
2025-05-13,521068,HISAR SPINNING MILLS LTD.,42.73,42.73,42.73,42.73,100,4273.0
2025-05-14,521068,HISAR SPINNING MILLS LTD.,42.76,42.76,42.73,42.75,300,12824.0
2025-05-15,521068,HISAR SPINNING MILLS LTD.,44.88,44.88,44.88,44.88,200,8976.0
2025-05-16,521068,HISAR SPINNING MILLS LTD.,47.12,47.12,47.12,47.12,100,4712.0
2025-05-26,521068,HISAR SPINNING MILLS LTD.,49.47,49.47,45.0,49.47,1500,73308.0
2025-05-27,521068,HISAR SPINNING MILLS LTD.,51.94,51.94,51.94,51.94,200,10388.0
2025-05-28,521068,HISAR SPINNING MILLS LTD.,54.53,54.53,54.53,54.53,100,5453.0
2025-05-29,521068,HISAR SPINNING MILLS LTD.,57.25,57.25,57.25,57.25,100,5725.0
2025-06-06,521068,HISAR SPINNING MILLS LTD.,54.39,54.39,54.39,54.39,100,5439.0
2025-06-10,521068,HISAR SPINNING MILLS LTD.,54.39,54.39,54.39,54.39,300,16317.0
2025-06-11,521068,HISAR SPINNING MILLS LTD.,51.68,51.68,51.68,51.68,400,20672.0
2025-06-18,521068,HISAR SPINNING MILLS LTD.,50.0,50.0,50.0,50.0,200,10000.0
2025-06-23,521068,HISAR SPINNING MILLS LTD.,47.6,52.5,47.6,52.5,400,20510.0
