Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-03-13 00:00:00+05:30,5.889999866485596,6.019999980926514,5.889999866485596,5.889999866485596,8943,0.0,0.0
2025-03-17 00:00:00+05:30,5.800000190734863,5.849999904632568,5.800000190734863,5.800000190734863,15417,0.0,0.0
2025-03-18 00:00:00+05:30,5.730000019073486,5.78000020980835,5.679999828338623,5.730000019073486,14037,0.0,0.0
2025-03-19 00:00:00+05:30,5.840000152587891,5.840000152587891,5.78000020980835,5.840000152587891,16515,0.0,0.0
2025-03-20 00:00:00+05:30,5.760000228881836,5.849999904632568,5.75,5.760000228881836,78194,0.0,0.0
2025-03-21 00:00:00+05:30,5.800000190734863,5.869999885559082,5.800000190734863,5.800000190734863,41429,0.0,0.0
2025-03-24 00:00:00+05:30,5.769999980926514,5.800000190734863,5.769999980926514,5.769999980926514,48091,0.0,0.0
2025-03-25 00:00:00+05:30,5.650000095367432,5.659999847412109,5.650000095367432,5.650000095367432,54625,0.0,0.0
2025-03-26 00:00:00+05:30,5.53000020980835,5.550000190734863,5.53000020980835,5.53000020980835,18713,0.0,0.0
2025-03-27 00:00:00+05:30,5.409999847412109,5.449999809265137,5.409999847412109,5.409999847412109,3491,0.0,0.0
2025-03-28 00:00:00+05:30,5.300000190734863,5.309999942779541,5.300000190734863,5.300000190734863,18411,0.0,0.0
2025-04-01 00:00:00+05:30,5.300000190734863,5.400000095367432,5.28000020980835,5.300000190734863,3865,0.0,0.0
2025-04-02 00:00:00+05:30,5.400000095367432,5.400000095367432,5.300000190734863,5.400000095367432,23820,0.0,0.0
2025-04-03 00:00:00+05:30,5.5,5.5,5.409999847412109,5.5,20287,0.0,0.0
2025-04-04 00:00:00+05:30,5.5,5.610000133514404,5.480000019073486,5.5,19878,0.0,0.0
2025-04-07 00:00:00+05:30,5.21999979019165,5.460000038146973,5.21999979019165,5.21999979019165,79614,0.0,0.0
2025-04-08 00:00:00+05:30,5.0,5.480000019073486,5.0,5.440000057220459,87339,0.0,0.0
2025-04-09 00:00:00+05:30,5.679999828338623,5.679999828338623,5.25,5.440000057220459,3210,0.0,0.0
2025-04-11 00:00:00+05:30,5.550000190734863,5.619999885559082,5.159999847412109,5.21999979019165,104712,0.0,0.0
2025-04-15 00:00:00+05:30,5.460000038146973,5.480000019073486,5.329999923706055,5.480000019073486,31645,0.0,0.0
2025-04-16 00:00:00+05:30,5.590000152587891,5.710000038146973,5.380000114440918,5.590000152587891,33338,0.0,0.0
2025-04-17 00:00:00+05:30,5.420000076293945,5.860000133514404,5.420000076293945,5.860000133514404,17837,0.0,0.0
2025-04-21 00:00:00+05:30,6.760000228881836,7.03000020980835,6.099999904632568,7.03000020980835,159821,0.0,0.0
2025-04-22 00:00:00+05:30,7.699999809265137,8.430000305175781,7.300000190734863,8.140000343322754,1673053,0.0,0.0
2025-04-23 00:00:00+05:30,8.550000190734863,8.550000190734863,7.710000038146973,7.96999979019165,647961,0.0,0.0
2025-04-24 00:00:00+05:30,8.170000076293945,8.550000190734863,7.710000038146973,7.840000152587891,239340,0.0,0.0
2025-04-25 00:00:00+05:30,7.71999979019165,8.239999771118164,6.710000038146973,7.269999980926514,367261,0.0,0.0
2025-04-28 00:00:00+05:30,7.300000190734863,8.140000343322754,7.199999809265137,7.340000152587891,151251,0.0,0.0
2025-04-29 00:00:00+05:30,7.340000152587891,7.849999904632568,6.900000095367432,7.090000152587891,93821,0.0,0.0
2025-04-30 00:00:00+05:30,7.090000152587891,7.300000190734863,6.829999923706055,6.989999771118164,109664,0.0,0.0
2025-05-02 00:00:00+05:30,6.739999771118164,7.139999866485596,6.650000095367432,6.900000095367432,42875,0.0,0.0
2025-05-05 00:00:00+05:30,6.699999809265137,7.130000114440918,6.699999809265137,6.860000133514404,74953,0.0,0.0
2025-05-06 00:00:00+05:30,6.860000133514404,7.099999904632568,6.75,6.769999980926514,68140,0.0,0.0
2025-05-07 00:00:00+05:30,6.449999809265137,6.860000133514404,6.449999809265137,6.599999904632568,80602,0.0,0.0
2025-05-08 00:00:00+05:30,6.599999904632568,6.730000019073486,6.400000095367432,6.400000095367432,96889,0.0,0.0
2025-05-09 00:00:00+05:30,6.110000133514404,6.400000095367432,6.099999904632568,6.150000095367432,55650,0.0,0.0
2025-05-12 00:00:00+05:30,6.239999771118164,6.380000114440918,6.0,6.260000228881836,49811,0.0,0.0
2025-05-13 00:00:00+05:30,6.019999980926514,6.570000171661377,6.019999980926514,6.539999961853027,95555,0.0,0.0
