Date,Code,Name,Open,High,Low,Close,Volume,Turnover
2025-03-27,532070,Sumuka Agro Industries Limited,185.0,188.85,175.05,181.25,36115,6519131.0
2025-03-28,532070,Sumuka Agro Industries Limited,181.25,185.0,176.1,179.15,19077,3480669.0
2025-04-01,532070,Sumuka Agro Industries Limited,188.95,188.95,182.0,185.2,15099,2776605.0
2025-04-02,532070,Sumuka Agro Industries Limited,184.0,184.8,176.5,177.5,67856,12188458.0
2025-04-03,532070,Sumuka Agro Industries Limited,182.95,185.9,178.0,181.0,52893,9581538.0
2025-04-04,532070,Sumuka Agro Industries Limited,181.0,185.0,180.0,182.45,135295,24793594.0
2025-04-07,532070,Sumuka Agro Industries Limited,182.0,182.0,172.4,176.0,144547,25665575.0
2025-04-08,532070,Sumuka Agro Industries Limited,176.0,186.0,174.0,184.65,146143,26030707.0
2025-04-09,532070,Sumuka Agro Industries Limited,183.95,187.6,182.0,185.35,92010,16979736.0
2025-04-11,532070,Sumuka Agro Industries Limited,185.0,189.0,183.0,187.15,144604,26912237.0
2025-04-15,532070,Sumuka Agro Industries Limited,188.0,200.0,179.75,186.35,49641,9412232.0
2025-04-16,532070,Sumuka Agro Industries Limited,189.75,192.0,184.0,187.4,153607,28894142.0
2025-04-17,532070,Sumuka Agro Industries Limited,187.4,197.0,184.0,191.9,120533,23127802.0
2025-04-21,532070,Sumuka Agro Industries Limited,191.95,193.0,187.25,191.0,84173,16099412.0
2025-04-22,532070,Sumuka Agro Industries Limited,191.0,194.95,188.5,189.3,37617,7224547.0
2025-04-23,532070,Sumuka Agro Industries Limited,189.35,196.15,187.0,189.65,87174,16711015.0
2025-04-24,532070,Sumuka Agro Industries Limited,192.0,193.9,185.0,188.65,25583,4830983.0
2025-04-25,532070,Sumuka Agro Industries Limited,193.05,193.05,185.55,190.05,9136,1731868.0
2025-04-28,532070,Sumuka Agro Industries Limited,190.05,192.4,184.6,185.9,128423,24209188.0
2025-04-29,532070,Sumuka Agro Industries Limited,188.15,192.75,188.1,191.15,132957,25342595.0
2025-04-30,532070,Sumuka Agro Industries Limited,187.15,197.0,171.1,175.9,56762,10299664.0
2025-05-02,532070,Sumuka Agro Industries Limited,180.95,186.0,178.0,184.45,19220,3510204.0
2025-05-05,532070,Sumuka Agro Industries Limited,184.5,186.0,175.0,178.0,98211,18002596.0
2025-05-06,532070,Sumuka Agro Industries Limited,178.0,178.75,170.1,173.4,127557,22216217.0
