Date,Code,Name,Open,High,Low,Close,Volume,Turnover
2025-03-27,544287,Mangal Compusolution Limited,37.0,37.55,36.11,36.8,39000,1439100.0
2025-03-28,544287,Mangal Compusolution Limited,37.1,37.1,37.0,37.0,6000,222300.0
2025-04-01,544287,Mangal Compusolution Limited,39.93,40.0,39.93,40.0,9000,359640.0
2025-04-04,544287,Mangal Compusolution Limited,39.9,40.0,39.9,40.0,12000,479700.0
2025-04-07,544287,Mangal Compusolution Limited,37.0,40.0,37.0,40.0,9000,342000.0
2025-04-11,544287,Mangal Compusolution Limited,37.82,39.93,37.82,39.93,12000,466380.0
2025-04-15,544287,Mangal Compusolution Limited,40.32,40.32,40.32,40.32,3000,120960.0
2025-04-17,544287,Mangal Compusolution Limited,40.32,40.32,40.32,40.32,3000,120960.0
2025-04-21,544287,Mangal Compusolution Limited,38.42,40.09,38.42,40.09,6000,235530.0
2025-04-22,544287,Mangal Compusolution Limited,39.3,40.08,39.3,40.08,6000,238140.0
2025-04-25,544287,Mangal Compusolution Limited,40.77,40.77,39.0,39.5,12000,478380.0
2025-04-29,544287,Mangal Compusolution Limited,42.0,42.0,39.01,39.01,6000,243030.0
2025-05-02,544287,Mangal Compusolution Limited,38.51,39.67,38.51,38.9,9000,351240.0
2025-05-05,544287,Mangal Compusolution Limited,39.0,39.0,39.0,39.0,3000,117000.0
2025-05-06,544287,Mangal Compusolution Limited,37.0,39.0,37.0,39.0,6000,228000.0
2025-05-14,544287,Mangal Compusolution Limited,41.87,41.87,38.08,38.74,21000,818100.0
2025-05-15,544287,Mangal Compusolution Limited,38.6,39.0,38.5,39.0,9000,348300.0
2025-05-16,544287,Mangal Compusolution Limited,38.11,39.62,38.11,39.62,6000,233190.0
2025-05-19,544287,Mangal Compusolution Limited,38.2,38.2,38.0,38.0,9000,342930.0
2025-05-20,544287,Mangal Compusolution Limited,38.0,38.0,38.0,38.0,3000,114000.0
2025-05-21,544287,Mangal Compusolution Limited,38.0,38.0,38.0,38.0,3000,114000.0
2025-05-26,544287,Mangal Compusolution Limited,38.99,42.25,38.99,40.54,36000,1459410.0
2025-05-27,544287,Mangal Compusolution Limited,41.99,44.0,39.2,42.79,102000,4234080.0
2025-05-28,544287,Mangal Compusolution Limited,42.2,43.0,41.09,42.14,27000,1132710.0
2025-05-29,544287,Mangal Compusolution Limited,42.59,43.0,41.9,42.83,21000,892770.0
2025-05-30,544287,Mangal Compusolution Limited,42.83,45.4,42.83,44.0,138000,6166860.0
2025-06-02,544287,Mangal Compusolution Limited,44.0,48.3,43.9,46.5,159000,7430910.0
2025-06-03,544287,Mangal Compusolution Limited,46.9,46.9,45.0,45.05,60000,2734650.0
2025-06-04,544287,Mangal Compusolution Limited,45.05,45.05,44.5,44.5,21000,940200.0
2025-06-05,544287,Mangal Compusolution Limited,45.0,45.5,44.65,45.3,21000,944250.0
2025-06-06,544287,Mangal Compusolution Limited,44.6,44.61,44.53,44.53,9000,401220.0
2025-06-09,544287,Mangal Compusolution Limited,45.4,45.4,44.25,44.3,27000,1203000.0
2025-06-10,544287,Mangal Compusolution Limited,45.25,45.3,45.19,45.19,9000,407220.0
2025-06-11,544287,Mangal Compusolution Limited,45.14,46.25,44.5,45.88,39000,1780530.0
2025-06-12,544287,Mangal Compusolution Limited,45.0,45.0,44.0,44.55,57000,2541840.0
2025-06-13,544287,Mangal Compusolution Limited,44.5,45.5,44.5,44.5,54000,2409300.0
2025-06-16,544287,Mangal Compusolution Limited,45.5,45.5,45.0,45.0,6000,271500.0
2025-06-17,544287,Mangal Compusolution Limited,44.5,46.48,44.5,45.47,120000,5451720.0
2025-06-18,544287,Mangal Compusolution Limited,45.25,45.49,44.62,45.08,63000,2840310.0
2025-06-19,544287,Mangal Compusolution Limited,45.1,45.49,45.1,45.49,12000,542370.0
2025-06-20,544287,Mangal Compusolution Limited,45.49,45.49,44.5,44.54,27000,1207080.0
2025-06-23,544287,Mangal Compusolution Limited,44.2,45.35,44.2,44.33,21000,933120.0
2025-06-24,544287,Mangal Compusolution Limited,44.25,44.25,44.15,44.15,18000,795000.0
2025-06-25,544287,Mangal Compusolution Limited,45.75,46.0,44.25,45.58,66000,2989830.0
2025-06-26,544287,Mangal Compusolution Limited,44.65,44.7,44.55,44.7,9000,401700.0
