Date,Code,Name,Open,High,Low,Close,Volume,Turnover
2025-03-27,524440,CAMEX LTD.,36.5,36.5,34.36,34.96,10607,371103.0
2025-03-28,524440,CAMEX LTD.,34.6,36.48,33.22,34.51,4261,148017.0
2025-04-01,524440,CAMEX LTD.,33.65,36.19,33.65,35.97,2919,103288.0
2025-04-02,524440,CAMEX LTD.,34.21,37.5,34.21,37.44,1390,50725.0
2025-04-03,524440,CAMEX LTD.,39.0,39.0,37.75,38.32,1832,70166.0
2025-04-04,524440,CAMEX LTD.,39.5,39.5,37.01,38.66,2095,79813.0
2025-04-07,524440,CAMEX LTD.,38.66,38.66,36.73,38.3,1759,65055.0
2025-04-08,524440,CAMEX LTD.,39.5,39.5,37.12,37.49,272,10367.0
2025-04-09,524440,CAMEX LTD.,36.56,39.24,36.56,39.03,1281,47246.0
2025-04-11,524440,CAMEX LTD.,40.01,40.01,37.8,38.55,610,23504.0
2025-04-15,524440,CAMEX LTD.,38.6,38.6,37.01,38.24,908,34837.0
2025-04-16,524440,CAMEX LTD.,40.0,40.0,39.66,39.66,181,7190.0
2025-04-17,524440,CAMEX LTD.,40.0,41.0,38.47,38.56,2017,78019.0
2025-04-21,524440,CAMEX LTD.,39.33,39.9,38.0,38.7,743,28977.0
2025-04-22,524440,CAMEX LTD.,39.45,39.45,37.15,38.86,258,9886.0
2025-04-23,524440,CAMEX LTD.,39.83,39.83,39.6,39.67,1706,67701.0
2025-04-24,524440,CAMEX LTD.,39.8,39.8,39.5,39.67,6639,263176.0
2025-04-25,524440,CAMEX LTD.,39.67,40.58,38.11,40.0,2761,107995.0
2025-04-28,524440,CAMEX LTD.,41.7,41.7,39.72,39.72,357,14281.0
2025-04-29,524440,CAMEX LTD.,39.72,41.7,38.12,40.67,2676,108491.0
2025-04-30,524440,CAMEX LTD.,42.6,42.6,38.97,40.8,1216,48026.0
2025-05-02,524440,CAMEX LTD.,41.9,41.9,39.51,39.56,1403,56397.0
2025-05-05,524440,CAMEX LTD.,40.9,40.9,38.6,39.0,2162,84509.0
2025-05-06,524440,CAMEX LTD.,40.8,40.8,37.5,40.5,3641,138769.0
2025-05-07,524440,CAMEX LTD.,40.5,40.5,38.62,40.3,666,26162.0
2025-05-08,524440,CAMEX LTD.,40.3,42.2,38.29,38.52,1692,65586.0
2025-05-09,524440,CAMEX LTD.,38.52,39.85,37.0,38.67,313,12022.0
2025-05-12,524440,CAMEX LTD.,39.44,39.98,37.05,37.47,6418,244467.0
2025-05-13,524440,CAMEX LTD.,39.3,39.3,36.0,38.93,1141,41910.0
2025-05-14,524440,CAMEX LTD.,39.8,39.8,37.25,38.9,1326,51207.0
2025-05-15,524440,CAMEX LTD.,39.98,39.98,38.02,38.05,259,10035.0
2025-05-16,524440,CAMEX LTD.,39.29,39.29,36.52,38.0,1474,56812.0
2025-05-19,524440,CAMEX LTD.,37.23,39.15,37.03,37.91,2471,93875.0
2025-05-20,524440,CAMEX LTD.,38.8,38.8,37.22,38.0,226,8563.0
2025-05-21,524440,CAMEX LTD.,39.4,39.4,37.5,38.98,1513,57338.0
2025-05-22,524440,CAMEX LTD.,39.78,39.78,38.98,38.98,95,3724.0
2025-05-23,524440,CAMEX LTD.,40.49,40.49,37.4,39.45,1306,50115.0
2025-05-26,524440,CAMEX LTD.,37.55,39.9,37.55,39.4,1148,43386.0
2025-05-27,524440,CAMEX LTD.,40.9,40.9,37.65,39.3,1041,39324.0
2025-05-28,524440,CAMEX LTD.,40.35,40.35,37.35,39.8,1334,52178.0
2025-05-29,524440,CAMEX LTD.,40.05,40.8,39.85,39.85,96,3852.0
2025-05-30,524440,CAMEX LTD.,39.99,41.0,39.65,40.5,223,9007.0
2025-06-02,524440,CAMEX LTD.,40.5,40.5,38.51,39.03,2876,112473.0
2025-06-03,524440,CAMEX LTD.,40.5,40.98,38.02,40.44,3322,134313.0
2025-06-04,524440,CAMEX LTD.,42.0,42.0,38.9,40.92,1716,70187.0
2025-06-05,524440,CAMEX LTD.,40.95,42.93,39.0,42.42,6926,290783.0
2025-06-06,524440,CAMEX LTD.,44.28,44.28,41.11,43.18,6675,288669.0
2025-06-09,524440,CAMEX LTD.,45.0,45.99,42.05,44.7,9458,410947.0
2025-06-10,524440,CAMEX LTD.,45.89,45.89,43.36,43.37,4516,201018.0
2025-06-11,524440,CAMEX LTD.,44.9,44.9,42.98,43.89,4360,190574.0
2025-06-12,524440,CAMEX LTD.,45.9,45.9,42.54,43.49,2377,106785.0
2025-06-13,524440,CAMEX LTD.,45.5,45.5,42.35,43.9,1211,52224.0
2025-06-16,524440,CAMEX LTD.,44.9,44.9,40.7,43.06,1885,81870.0
2025-06-17,524440,CAMEX LTD.,45.1,45.1,43.1,43.1,104,4543.0
2025-06-18,524440,CAMEX LTD.,42.89,44.0,42.22,42.22,381,16300.0
2025-06-19,524440,CAMEX LTD.,42.43,43.7,41.0,42.36,1560,65397.0
2025-06-20,524440,CAMEX LTD.,43.19,43.19,42.68,42.68,616,26298.0
2025-06-23,524440,CAMEX LTD.,41.16,44.4,40.7,42.0,877,36292.0
2025-06-24,524440,CAMEX LTD.,44.25,44.25,40.65,42.12,993,42847.0
2025-06-25,524440,CAMEX LTD.,43.09,45.0,42.06,44.69,4932,216250.0
2025-06-26,524440,CAMEX LTD.,44.69,44.69,43.25,44.5,1306,56762.0
