Date,Code,Name,Open,High,Low,Close,Volume,Turnover
2025-03-27,523550,KRYPTON INDUSTRIES LTD.,46.93,46.93,46.9,46.9,7295,342323.0
2025-03-28,523550,KRYPTON INDUSTRIES LTD.,45.97,45.97,45.97,45.97,3096,142323.0
2025-04-01,523550,KRYPTON INDUSTRIES LTD.,45.97,45.97,45.5,45.51,1630,74240.0
2025-04-02,523550,KRYPTON INDUSTRIES LTD.,45.61,46.42,45.61,46.42,1040,47444.0
2025-04-03,523550,KRYPTON INDUSTRIES LTD.,46.42,47.0,46.42,47.0,1087,50946.0
2025-04-04,523550,KRYPTON INDUSTRIES LTD.,46.06,46.07,46.06,46.06,6117,281750.0
2025-04-07,523550,KRYPTON INDUSTRIES LTD.,45.14,45.14,45.14,45.14,359,16205.0
2025-04-08,523550,KRYPTON INDUSTRIES LTD.,44.24,44.26,44.24,44.24,3298,145905.0
2025-04-09,523550,KRYPTON INDUSTRIES LTD.,44.24,45.12,44.24,45.1,1996,89729.0
2025-04-11,523550,KRYPTON INDUSTRIES LTD.,45.89,45.89,45.1,45.86,1226,56219.0
2025-04-15,523550,KRYPTON INDUSTRIES LTD.,46.77,46.77,46.76,46.77,3102,145073.0
2025-04-16,523550,KRYPTON INDUSTRIES LTD.,46.77,47.7,46.77,47.7,459,21819.0
2025-04-17,523550,KRYPTON INDUSTRIES LTD.,47.71,48.65,47.71,48.65,3957,192501.0
2025-04-21,523550,KRYPTON INDUSTRIES LTD.,47.71,51.08,47.71,51.08,15710,799554.0
2025-04-22,523550,KRYPTON INDUSTRIES LTD.,52.8,53.63,51.08,53.63,17285,919720.0
2025-04-23,523550,KRYPTON INDUSTRIES LTD.,56.17,56.31,55.7,56.31,33057,1855036.0
2025-04-24,523550,KRYPTON INDUSTRIES LTD.,58.9,59.12,57.44,59.12,15017,884826.0
2025-04-25,523550,KRYPTON INDUSTRIES LTD.,61.99,62.07,56.5,60.7,22201,1354236.0
2025-04-28,523550,KRYPTON INDUSTRIES LTD.,57.67,63.29,57.67,59.59,8944,539545.0
2025-04-29,523550,KRYPTON INDUSTRIES LTD.,61.98,62.0,58.21,60.99,8747,535985.0
2025-04-30,523550,KRYPTON INDUSTRIES LTD.,59.78,62.2,59.78,59.8,3517,215112.0
2025-05-02,523550,KRYPTON INDUSTRIES LTD.,60.0,60.0,59.7,59.7,1406,84150.0
2025-05-05,523550,KRYPTON INDUSTRIES LTD.,59.7,59.7,59.0,59.0,102,6018.0
2025-05-06,523550,KRYPTON INDUSTRIES LTD.,58.95,58.95,57.82,57.82,2047,118363.0
2025-05-07,523550,KRYPTON INDUSTRIES LTD.,57.82,57.82,56.7,56.7,866,49372.0
2025-05-08,523550,KRYPTON INDUSTRIES LTD.,56.42,56.42,55.57,55.57,845,46996.0
2025-05-09,523550,KRYPTON INDUSTRIES LTD.,54.46,54.47,54.46,54.46,3775,205588.0
2025-05-12,523550,KRYPTON INDUSTRIES LTD.,55.54,55.54,55.54,55.54,1237,68702.0
2025-05-13,523550,KRYPTON INDUSTRIES LTD.,54.5,56.65,54.5,56.65,3695,205124.0
2025-05-14,523550,KRYPTON INDUSTRIES LTD.,57.78,57.78,55.52,55.52,3638,209830.0
2025-05-15,523550,KRYPTON INDUSTRIES LTD.,55.52,56.62,55.24,56.62,2774,155060.0
2025-05-16,523550,KRYPTON INDUSTRIES LTD.,55.75,56.62,55.75,55.75,3486,195169.0
