Date,Code,Name,Open,High,Low,Close,Volume,Turnover
2025-03-28,544056,Sahara Maritime Limited,48.0,48.0,40.0,41.64,20800,886656.0
2025-04-01,544056,Sahara Maritime Limited,46.0,46.0,46.0,46.0,1600,73600.0
2025-04-03,544056,Sahara Maritime Limited,49.93,49.93,45.0,45.0,4800,223888.0
2025-04-23,544056,Sahara Maritime Limited,42.55,42.55,42.55,42.55,1600,68080.0
2025-05-13,544056,Sahara Maritime Limited,42.55,42.55,42.55,42.55,1600,68080.0
2025-05-15,544056,Sahara Maritime Limited,40.0,40.0,40.0,40.0,1600,64000.0
2025-05-16,544056,Sahara Maritime Limited,45.95,45.95,45.95,45.95,1600,73520.0
2025-06-12,544056,Sahara Maritime Limited,42.18,42.5,42.18,42.5,3200,135488.0
2025-06-16,544056,Sahara Maritime Limited,34.06,40.0,34.05,40.0,16000,583056.0
2025-06-17,544056,Sahara Maritime Limited,35.1,36.99,35.1,36.64,6400,231088.0
2025-06-18,544056,Sahara Maritime Limited,34.06,35.0,34.06,34.85,4800,166016.0
2025-06-25,544056,Sahara Maritime Limited,36.9,36.9,36.9,36.9,1600,59040.0
2025-06-26,544056,Sahara Maritime Limited,40.9,40.9,40.9,40.9,1600,65440.0
