Date,Code,Name,Open,High,Low,Close,Volume,Turnover
2025-03-27,503349,VICTORIA MILLS LTD.,6150.0,6150.0,5900.0,5950.0,18,108175.0
2025-03-28,503349,VICTORIA MILLS LTD.,5950.0,6125.0,5950.0,5952.0,11,65958.0
2025-04-01,503349,VICTORIA MILLS LTD.,5900.0,6270.0,5900.0,6250.0,26,155542.0
2025-04-02,503349,VICTORIA MILLS LTD.,6199.8,6200.0,5950.0,6200.0,13,78600.0
2025-04-03,503349,VICTORIA MILLS LTD.,6300.0,6300.0,5995.0,5995.0,5,30422.0
2025-04-04,503349,VICTORIA MILLS LTD.,5996.0,6051.0,5710.0,5900.0,23,136079.0
2025-04-07,503349,VICTORIA MILLS LTD.,5725.0,5725.0,5500.0,5645.25,37,205975.0
2025-04-08,503349,VICTORIA MILLS LTD.,5711.0,5824.95,5700.0,5824.95,16,92008.0
2025-04-09,503349,VICTORIA MILLS LTD.,5700.05,5750.0,5625.0,5750.0,6,34055.0
2025-04-11,503349,VICTORIA MILLS LTD.,5924.0,6000.0,5924.0,5962.25,4,23848.0
2025-04-15,503349,VICTORIA MILLS LTD.,6100.0,6150.0,6100.0,6143.35,7,42830.0
2025-04-16,503349,VICTORIA MILLS LTD.,6143.35,6200.0,6009.0,6009.0,3,18352.0
2025-04-17,503349,VICTORIA MILLS LTD.,6240.0,6240.0,6020.0,6020.05,6,36350.0
2025-04-22,503349,VICTORIA MILLS LTD.,6070.0,6070.0,6050.0,6050.0,5,30302.0
2025-04-23,503349,VICTORIA MILLS LTD.,5858.0,5858.0,5858.0,5858.0,1,5858.0
2025-04-24,503349,VICTORIA MILLS LTD.,6080.0,6190.0,6080.0,6181.0,18,110930.0
2025-04-25,503349,VICTORIA MILLS LTD.,6150.0,6150.0,5950.0,5950.2,11,65652.0
2025-04-29,503349,VICTORIA MILLS LTD.,5950.2,6350.0,5950.2,6200.5,59,371639.0
2025-04-30,503349,VICTORIA MILLS LTD.,6106.0,6161.6,5951.0,6161.6,9,54289.0
2025-05-02,503349,VICTORIA MILLS LTD.,6001.1,7342.0,6001.0,6524.45,114,734372.0
2025-05-05,503349,VICTORIA MILLS LTD.,6815.5,7155.0,6815.5,7115.8,54,379459.0
2025-05-06,503349,VICTORIA MILLS LTD.,7020.0,7240.0,6831.0,6833.0,44,310036.0
2025-05-07,503349,VICTORIA MILLS LTD.,6833.0,7148.95,6833.0,7114.25,15,106501.0
2025-05-08,503349,VICTORIA MILLS LTD.,7219.95,7219.95,6827.55,6856.25,11,76405.0
