Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-03-13 00:00:00+05:30,816.0499877929688,832.0,802.6500244140625,827.5999755859375,129559,0.0,0.0
2025-03-17 00:00:00+05:30,827.5999755859375,831.5,810.0,818.6500244140625,107609,0.0,0.0
2025-03-18 00:00:00+05:30,818.6500244140625,818.6500244140625,818.6500244140625,818.6500244140625,0,0.0,0.0
2025-03-19 00:00:00+05:30,829.0,844.9500122070312,822.3499755859375,832.25,85272,0.0,0.0
2025-03-20 00:00:00+05:30,835.0499877929688,876.9500122070312,829.5,867.25,139365,0.0,0.0
2025-03-21 00:00:00+05:30,872.0,887.5,863.75,875.6500244140625,173825,0.0,0.0
2025-03-24 00:00:00+05:30,882.0,888.3499755859375,865.0999755859375,869.5499877929688,111195,0.0,0.0
2025-03-25 00:00:00+05:30,877.2999877929688,894.0999755859375,858.5499877929688,883.4500122070312,135322,0.0,0.0
2025-03-26 00:00:00+05:30,871.5999755859375,881.1500244140625,855.0499877929688,865.7999877929688,74622,0.0,0.0
2025-03-27 00:00:00+05:30,858.0,872.0,842.0,853.0499877929688,83108,0.0,0.0
2025-03-28 00:00:00+05:30,859.0,870.0999755859375,845.2000122070312,852.3499755859375,76272,0.0,0.0
2025-04-01 00:00:00+05:30,850.0,853.0,824.2000122070312,828.0999755859375,76570,0.0,0.0
2025-04-02 00:00:00+05:30,828.0999755859375,848.9000244140625,816.5999755859375,840.5999755859375,85620,0.0,0.0
2025-04-03 00:00:00+05:30,828.0,853.0999755859375,828.0,849.0999755859375,77808,0.0,0.0
2025-04-04 00:00:00+05:30,838.0,844.8499755859375,808.7000122070312,815.9500122070312,119086,0.0,0.0
2025-04-07 00:00:00+05:30,690.2999877929688,815.0,690.25,802.0,128579,0.0,0.0
2025-04-08 00:00:00+05:30,808.3499755859375,818.0,795.0999755859375,801.7999877929688,88574,0.0,0.0
2025-04-09 00:00:00+05:30,800.0,811.9500122070312,780.0,797.9500122070312,95065,0.0,0.0
2025-04-11 00:00:00+05:30,815.0,846.1500244140625,802.0499877929688,840.9000244140625,111682,0.0,0.0
