Date,Code,Name,Open,High,Low,Close,Volume,Turnover
2025-03-27,540146,ADITYA CONSUMER MARKETING LIMI,33.0,34.2,32.0,32.8,23000,745210.0
2025-03-28,540146,ADITYA CONSUMER MARKETING LIMI,32.8,34.44,31.2,34.43,601000,18816550.0
2025-04-01,540146,ADITYA CONSUMER MARKETING LIMI,35.15,35.15,35.15,35.15,1000,35150.0
2025-04-03,540146,ADITYA CONSUMER MARKETING LIMI,36.9,36.9,36.9,36.9,9000,332100.0
2025-04-04,540146,ADITYA CONSUMER MARKETING LIMI,38.74,38.74,38.74,38.74,1000,38740.0
2025-04-07,540146,ADITYA CONSUMER MARKETING LIMI,40.67,40.67,37.15,40.67,23000,923850.0
2025-04-08,540146,ADITYA CONSUMER MARKETING LIMI,41.48,41.48,41.48,41.48,1000,41480.0
2025-04-11,540146,ADITYA CONSUMER MARKETING LIMI,42.3,42.3,42.3,42.3,8000,338400.0
2025-04-15,540146,ADITYA CONSUMER MARKETING LIMI,43.14,43.14,43.14,43.14,2000,86280.0
2025-04-16,540146,ADITYA CONSUMER MARKETING LIMI,44.0,44.0,44.0,44.0,1000,44000.0
2025-04-17,540146,ADITYA CONSUMER MARKETING LIMI,44.88,44.88,44.88,44.88,1000,44880.0
2025-04-21,540146,ADITYA CONSUMER MARKETING LIMI,45.77,45.77,45.77,45.77,1000,45770.0
2025-04-22,540146,ADITYA CONSUMER MARKETING LIMI,46.68,46.68,46.68,46.68,1000,46680.0
2025-04-23,540146,ADITYA CONSUMER MARKETING LIMI,47.61,47.61,47.61,47.61,3000,142830.0
2025-04-24,540146,ADITYA CONSUMER MARKETING LIMI,48.56,48.56,48.56,48.56,3000,145680.0
2025-04-28,540146,ADITYA CONSUMER MARKETING LIMI,49.53,49.53,49.53,49.53,2000,99060.0
2025-04-29,540146,ADITYA CONSUMER MARKETING LIMI,50.52,50.52,50.52,50.52,1000,50520.0
2025-04-30,540146,ADITYA CONSUMER MARKETING LIMI,50.1,51.53,49.51,51.5,36000,1821510.0
2025-05-02,540146,ADITYA CONSUMER MARKETING LIMI,52.53,52.53,52.53,52.53,4000,210120.0
2025-05-05,540146,ADITYA CONSUMER MARKETING LIMI,53.58,53.58,53.58,53.58,6000,321480.0
2025-05-06,540146,ADITYA CONSUMER MARKETING LIMI,54.65,54.65,54.65,54.65,9000,491850.0
2025-05-07,540146,ADITYA CONSUMER MARKETING LIMI,55.74,55.74,55.74,55.74,3000,167220.0
2025-05-08,540146,ADITYA CONSUMER MARKETING LIMI,56.5,56.52,56.5,56.5,10000,565080.0
2025-05-09,540146,ADITYA CONSUMER MARKETING LIMI,56.5,57.5,55.37,55.37,10000,560850.0
2025-05-12,540146,ADITYA CONSUMER MARKETING LIMI,55.37,56.4,55.37,56.4,8000,448110.0
2025-05-13,540146,ADITYA CONSUMER MARKETING LIMI,57.2,57.52,57.2,57.5,5000,286620.0
2025-05-14,540146,ADITYA CONSUMER MARKETING LIMI,56.5,57.0,56.5,56.6,9000,511600.0
2025-05-15,540146,ADITYA CONSUMER MARKETING LIMI,57.49,57.7,57.49,57.49,7000,403270.0
2025-05-16,540146,ADITYA CONSUMER MARKETING LIMI,57.5,58.63,57.5,58.6,19000,1107090.0
2025-05-19,540146,ADITYA CONSUMER MARKETING LIMI,59.0,59.0,57.43,57.43,6000,348170.0
2025-05-20,540146,ADITYA CONSUMER MARKETING LIMI,56.29,56.29,56.29,56.29,3000,168870.0
2025-05-21,540146,ADITYA CONSUMER MARKETING LIMI,56.29,56.29,56.29,56.29,2000,112580.0
2025-05-23,540146,ADITYA CONSUMER MARKETING LIMI,56.29,56.29,56.29,56.29,4000,225160.0
2025-05-26,540146,ADITYA CONSUMER MARKETING LIMI,57.41,57.41,56.0,56.0,2000,113410.0
2025-05-27,540146,ADITYA CONSUMER MARKETING LIMI,56.0,56.0,55.0,55.0,2000,111000.0
2025-05-29,540146,ADITYA CONSUMER MARKETING LIMI,55.0,55.0,55.0,55.0,1000,55000.0
2025-06-02,540146,ADITYA CONSUMER MARKETING LIMI,53.9,53.9,53.9,53.9,2000,107800.0
2025-06-03,540146,ADITYA CONSUMER MARKETING LIMI,52.83,52.83,52.83,52.83,2000,105660.0
2025-06-04,540146,ADITYA CONSUMER MARKETING LIMI,51.78,51.78,51.78,51.78,1000,51780.0
2025-06-05,540146,ADITYA CONSUMER MARKETING LIMI,50.75,50.75,50.75,50.75,2000,101500.0
2025-06-06,540146,ADITYA CONSUMER MARKETING LIMI,49.74,49.74,49.74,49.74,3000,149220.0
2025-06-09,540146,ADITYA CONSUMER MARKETING LIMI,47.3,47.3,47.26,47.26,8000,378240.0
2025-06-10,540146,ADITYA CONSUMER MARKETING LIMI,49.62,49.62,49.62,49.62,2000,99240.0
2025-06-11,540146,ADITYA CONSUMER MARKETING LIMI,49.65,52.09,49.65,52.09,4000,201040.0
2025-06-16,540146,ADITYA CONSUMER MARKETING LIMI,49.5,49.5,49.49,49.49,2000,98990.0
2025-06-17,540146,ADITYA CONSUMER MARKETING LIMI,48.01,48.01,48.01,48.01,1000,48010.0
2025-06-18,540146,ADITYA CONSUMER MARKETING LIMI,50.39,50.39,50.39,50.39,1000,50390.0
2025-06-19,540146,ADITYA CONSUMER MARKETING LIMI,52.9,52.9,52.9,52.9,1000,52900.0
2025-06-23,540146,ADITYA CONSUMER MARKETING LIMI,55.54,55.54,55.27,55.27,2000,110810.0
2025-06-25,540146,ADITYA CONSUMER MARKETING LIMI,58.03,58.03,58.03,58.03,1000,58030.0
2025-06-26,540146,ADITYA CONSUMER MARKETING LIMI,58.4,58.5,56.87,56.87,4000,230640.0
