Date,Code,Name,Open,High,Low,Close,Volume,Turnover
2025-03-27,526905,Padmanabh Industries Ltd,6.26,6.26,6.26,6.26,1922,12031.0
2025-03-28,526905,Padmanabh Industries Ltd,6.26,6.26,6.26,6.26,1204,7537.0
2025-04-01,526905,Padmanabh Industries Ltd,6.11,6.15,6.11,6.15,20,122.0
2025-04-02,526905,Padmanabh Industries Ltd,6.0,6.38,5.85,6.37,4109,25199.0
2025-04-03,526905,Padmanabh Industries Ltd,6.37,6.37,6.07,6.36,772,4717.0
2025-04-04,526905,Padmanabh Industries Ltd,6.23,6.49,6.07,6.1,382,2383.0
2025-04-07,526905,Padmanabh Industries Ltd,6.16,6.4,6.16,6.34,5188,32906.0
2025-04-08,526905,Padmanabh Industries Ltd,6.65,6.65,6.34,6.5,1202,7868.0
2025-04-09,526905,Padmanabh Industries Ltd,6.5,6.82,6.25,6.82,542,3485.0
2025-04-11,526905,Padmanabh Industries Ltd,6.9,7.16,6.9,7.16,773,5343.0
2025-04-15,526905,Padmanabh Industries Ltd,7.51,7.51,6.86,7.51,4308,32333.0
2025-04-16,526905,Padmanabh Industries Ltd,7.51,7.51,7.51,7.51,72,540.0
2025-04-17,526905,Padmanabh Industries Ltd,7.48,7.48,7.48,7.48,10,74.0
2025-04-21,526905,Padmanabh Industries Ltd,7.34,7.48,7.34,7.48,902,6637.0
2025-04-22,526905,Padmanabh Industries Ltd,7.48,7.48,7.45,7.48,6061,45336.0
2025-04-23,526905,Padmanabh Industries Ltd,7.48,7.48,7.48,7.48,142,1062.0
2025-04-24,526905,Padmanabh Industries Ltd,7.62,7.62,7.62,7.62,728,5547.0
2025-04-25,526905,Padmanabh Industries Ltd,7.62,7.77,7.62,7.77,333,2537.0
2025-04-29,526905,Padmanabh Industries Ltd,7.77,7.92,7.77,7.92,430,3388.0
2025-04-30,526905,Padmanabh Industries Ltd,7.92,7.92,7.92,7.92,2042,16172.0
2025-05-02,526905,Padmanabh Industries Ltd,7.92,8.07,7.92,8.07,1650,13083.0
2025-05-05,526905,Padmanabh Industries Ltd,8.07,8.23,8.07,8.23,2387,19272.0
2025-05-06,526905,Padmanabh Industries Ltd,8.23,8.39,8.23,8.39,442,3708.0
2025-05-07,526905,Padmanabh Industries Ltd,8.39,8.55,8.39,8.55,402,3436.0
2025-05-08,526905,Padmanabh Industries Ltd,8.38,8.72,8.38,8.38,111,947.0
2025-05-09,526905,Padmanabh Industries Ltd,8.22,8.38,8.22,8.38,401,3360.0
2025-05-12,526905,Padmanabh Industries Ltd,8.38,8.38,8.38,8.38,663,5555.0
2025-05-13,526905,Padmanabh Industries Ltd,8.38,8.38,8.38,8.38,12,100.0
2025-05-14,526905,Padmanabh Industries Ltd,8.38,8.38,8.38,8.38,314,2631.0
2025-05-15,526905,Padmanabh Industries Ltd,8.38,8.38,8.38,8.38,107,896.0
2025-05-16,526905,Padmanabh Industries Ltd,8.38,8.38,8.35,8.35,211,1768.0
2025-05-19,526905,Padmanabh Industries Ltd,8.51,8.51,8.51,8.51,130,1106.0
2025-05-20,526905,Padmanabh Industries Ltd,8.68,8.68,8.4,8.68,4986,42881.0
2025-05-21,526905,Padmanabh Industries Ltd,8.7,8.85,8.7,8.85,661,5751.0
2025-05-22,526905,Padmanabh Industries Ltd,8.9,8.9,8.85,8.85,236,2098.0
2025-05-23,526905,Padmanabh Industries Ltd,8.85,9.02,8.85,9.02,130,1153.0
2025-05-26,526905,Padmanabh Industries Ltd,9.2,9.2,9.2,9.2,4,36.0
2025-05-27,526905,Padmanabh Industries Ltd,9.38,9.38,9.38,9.38,2778,26057.0
2025-05-28,526905,Padmanabh Industries Ltd,9.39,9.56,9.39,9.56,590,5559.0
2025-05-29,526905,Padmanabh Industries Ltd,9.75,9.75,9.75,9.75,300,2925.0
2025-05-30,526905,Padmanabh Industries Ltd,9.94,9.94,9.94,9.94,220,2186.0
2025-06-02,526905,Padmanabh Industries Ltd,9.9,9.9,9.75,9.75,305,3017.0
2025-06-03,526905,Padmanabh Industries Ltd,9.75,9.75,9.75,9.75,503,4904.0
2025-06-04,526905,Padmanabh Industries Ltd,9.56,9.57,9.56,9.56,489,4675.0
2025-06-05,526905,Padmanabh Industries Ltd,9.37,9.37,9.37,9.37,61,571.0
2025-06-06,526905,Padmanabh Industries Ltd,9.19,9.19,9.19,9.19,400,3676.0
2025-06-09,526905,Padmanabh Industries Ltd,9.19,9.19,9.11,9.11,769,7033.0
2025-06-10,526905,Padmanabh Industries Ltd,8.93,9.11,8.93,9.11,2124,19058.0
2025-06-11,526905,Padmanabh Industries Ltd,9.29,9.29,9.29,9.29,403,3743.0
2025-06-12,526905,Padmanabh Industries Ltd,9.29,9.45,9.29,9.45,126,1186.0
2025-06-13,526905,Padmanabh Industries Ltd,9.63,9.63,9.45,9.45,370,3497.0
2025-06-16,526905,Padmanabh Industries Ltd,9.63,9.63,9.63,9.63,833,8021.0
2025-06-17,526905,Padmanabh Industries Ltd,9.82,9.82,9.82,9.82,282,2769.0
2025-06-18,526905,Padmanabh Industries Ltd,9.82,9.82,9.63,9.63,70,677.0
2025-06-19,526905,Padmanabh Industries Ltd,9.44,9.44,9.44,9.44,1008,9515.0
2025-06-20,526905,Padmanabh Industries Ltd,9.44,9.44,9.44,9.44,3,28.0
2025-06-23,526905,Padmanabh Industries Ltd,9.4,9.4,9.4,9.4,9,84.0
2025-06-24,526905,Padmanabh Industries Ltd,9.4,9.4,9.22,9.22,7,64.0
2025-06-25,526905,Padmanabh Industries Ltd,9.04,9.04,9.04,9.04,135,1220.0
2025-06-26,526905,Padmanabh Industries Ltd,9.04,9.22,9.04,9.22,194,1779.0
