Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-03-13 00:00:00+05:30,347.7423280531996,347.7423280531996,332.28491410459384,336.02618408203125,9984,0.0,0.0
2025-03-17 00:00:00+05:30,332.72796041549446,339.5705499965836,325.4422822341677,331.30035400390625,12552,0.0,0.0
2025-03-18 00:00:00+05:30,331.30035400390625,331.30035400390625,331.30035400390625,331.30035400390625,0,0.0,0.0
2025-03-19 00:00:00+05:30,346.26550506499586,356.4063363175013,346.26550506499586,352.9604187011719,16432,0.0,0.0
2025-03-20 00:00:00+05:30,352.9604332752213,367.2363782751954,352.4189439315607,359.4092102050781,28409,0.0,0.0
2025-03-21 00:00:00+05:30,362.31361934670207,368.2209066186592,352.9604144994367,356.35711669921875,16829,0.0,0.0
2025-03-24 00:00:00+05:30,356.4063084728879,388.89638631710136,356.4063084728879,369.5992431640625,33389,0.0,0.0
2025-03-25 00:00:00+05:30,370.0915438368639,379.3462879435239,359.45843870087447,363.0520324707031,22031,0.0,0.0
2025-03-26 00:00:00+05:30,363.1012436243671,366.44873043012143,346.5608513727125,350.5975036621094,27666,0.0,0.0
2025-03-27 00:00:00+05:30,351.8281961309208,363.34738846968537,344.93636086898704,349.8591003417969,24071,0.0,0.0
2025-03-28 00:00:00+05:30,355.5694739976132,362.7074463914923,340.6043636959879,344.1487121582031,21950,0.0,0.0
2025-04-01 00:00:00+05:30,350.8928566995853,366.6456227022245,346.1177934958319,362.4120788574219,11677,0.0,0.0
2025-04-02 00:00:00+05:30,362.31360514356055,369.40236161042776,356.8985920232084,367.6301574707031,6321,0.0,0.0
2025-04-03 00:00:00+05:30,358.9661668586473,393.8191561705364,358.9661668586473,374.7189331054688,12682,0.0,0.0
2025-04-04 00:00:00+05:30,374.71894399080526,376.1957658693455,356.9970814483228,359.8522644042969,14603,0.0,0.0
2025-04-07 00:00:00+05:30,352.517339503444,352.517339503444,330.36501326621,343.0657043457031,14386,0.0,0.0
2025-04-08 00:00:00+05:30,338.7829479364664,353.9449800140975,338.7829479364664,347.7423400878906,7544,0.0,0.0
2025-04-09 00:00:00+05:30,341.8842398314301,346.16702897459066,335.73081578838776,338.58599853515625,6092,0.0,0.0
2025-04-11 00:00:00+05:30,341.2443025654869,347.1023444470224,340.25975468159686,343.3118591308594,4599,0.0,0.0
2025-04-15 00:00:00+05:30,348.23459926586906,359.3599783582802,344.59176006958376,358.080078125,8919,0.0,0.0
2025-04-16 00:00:00+05:30,359.16305020871266,365.9564545343612,356.40632819686726,360.6891174316406,5924,0.0,0.0
2025-04-17 00:00:00+05:30,362.31363083630674,370.1407987382699,356.20942177663574,365.1195983886719,4871,0.0,0.0
2025-04-21 00:00:00+05:30,370.28846323849297,386.1396900969161,359.9014650891892,370.1900024414063,25342,0.0,0.0
2025-04-22 00:00:00+05:30,372.30677747829,378.2633102225453,365.2672660950946,366.9410095214844,17713,0.0,0.0
2025-04-23 00:00:00+05:30,361.18139923435047,371.5191520730149,361.18139923435047,365.8580017089844,72685,0.0,0.0
2025-04-24 00:00:00+05:30,369.156241663854,374.1281964669155,365.9564610361765,368.9593200683594,8124,0.0,0.0
2025-04-25 00:00:00+05:30,374.1282137924243,374.1282137924243,352.4189439315607,359.4092102050781,7098,0.0,0.0
2025-04-28 00:00:00+05:30,356.99707777966813,358.6215758201647,347.15159869057646,350.35137939453125,6799,0.0,0.0
2025-04-29 00:00:00+05:30,350.35136142325945,355.32331608980724,343.6072025839697,345.1332397460937,5224,0.0,0.0
2025-04-30 00:00:00+05:30,344.78867066162144,349.46527297046003,337.30610095827655,342.3273010253906,5759,0.0,0.0
2025-05-02 00:00:00+05:30,342.3272902704642,347.1515685967086,341.68731014833764,343.3610534667969,2976,0.0,0.0
2025-05-05 00:00:00+05:30,341.6381392801374,375.6542589969712,341.19508068341264,361.62445068359375,10524,0.0,0.0
2025-05-06 00:00:00+05:30,361.62444446691234,365.6610970091675,349.51451688616527,352.4189453125,31329,0.0,0.0
2025-05-07 00:00:00+05:30,344.5917314617945,356.3570897401102,342.1795773231562,350.0067443847656,5414,0.0,0.0
2025-05-08 00:00:00+05:30,355.126415215092,371.2237482402864,351.0897630924805,355.9632568359375,10882,0.0,0.0
2025-05-09 00:00:00+05:30,344.49328344598166,376.0972751411277,338.6352418215238,362.658203125,15359,0.0,0.0
2025-05-12 00:00:00+05:30,422.37104348575366,435.170166015625,412.37788844278833,435.170166015625,540151,0.0,0.0
2025-05-13 00:00:00+05:30,443.3545566625436,465.4623919938872,435.1701517170944,458.5755310058594,147032,6.0,0.0
2025-05-14 00:00:00+05:30,460.8212456590859,474.5949675492738,460.8212456590859,467.8079223632813,62350,0.0,0.0
2025-05-15 00:00:00+05:30,467.8079236210538,467.8079236210538,450.1914929448021,455.1819763183594,21968,0.0,0.0
2025-05-16 00:00:00+05:30,462.11878857900336,518.2617299560421,452.8863937747792,483.827392578125,51289,0.0,0.0
2025-05-19 00:00:00+05:30,506.0350418778153,508.0312353368994,489.6163384930508,498.54931640625,56386,0.0,0.0
2025-05-20 00:00:00+05:30,500.04645076647125,504.0388375989381,488.0193976174626,494.6068115234375,19369,0.0,0.0
2025-05-21 00:00:00+05:30,485.0750111888315,499.447598021046,474.8944123504531,482.5298767089844,28899,0.0,0.0
2025-05-22 00:00:00+05:30,486.87156902702026,494.9561585707594,478.138222705588,490.06549072265625,15614,0.0,0.0
2025-05-23 00:00:00+05:30,489.1671959001872,508.0312173279307,485.0749933622285,499.1481628417969,29764,0.0,0.0
2025-05-26 00:00:00+05:30,499.0483421753347,524.0007592841015,494.5569070957567,504.1386413574219,46861,0.0,0.0
2025-05-27 00:00:00+05:30,509.0293268888663,546.9570022256838,509.0293268888663,541.9166259765625,78281,0.0,0.0
2025-05-28 00:00:00+05:30,541.9166403592131,548.9532102338673,533.9817590456709,537.47509765625,27972,0.0,0.0
2025-05-29 00:00:00+05:30,545.9588738163445,545.9588738163445,514.0197806497576,521.2559814453125,29357,0.0,0.0
2025-05-30 00:00:00+05:30,528.9912599388679,534.2312677024133,519.7089726558139,521.6552734375,21488,0.0,0.0
2025-06-02 00:00:00+05:30,523.0026506028602,532.7839857013303,504.03881403519927,521.2559814453125,16846,0.0,0.0
2025-06-03 00:00:00+05:30,535.9280212174455,535.9280212174455,514.1695259109111,519.6590576171875,10272,0.0,0.0
2025-06-04 00:00:00+05:30,519.659100854599,524.4000604499381,514.0198298104413,515.6167602539062,9039,0.0,0.0
2025-06-05 00:00:00+05:30,521.555412300941,528.991244812767,521.555412300941,524.4000244140625,11831,0.0,0.0
2025-06-06 00:00:00+05:30,530.0,530.0,519.0999755859375,524.2999877929688,8593,1.0,0.0
2025-06-09 00:00:00+05:30,525.0,530.0,522.5,524.7000122070312,5293,0.0,0.0
2025-06-10 00:00:00+05:30,528.0,528.0,494.8999938964844,506.2999877929688,27916,0.0,0.0
2025-06-11 00:00:00+05:30,510.8999938964844,519.8499755859375,508.0499877929688,512.25,9241,0.0,0.0
2025-06-12 00:00:00+05:30,515.0,540.0999755859375,505.0,508.5499877929688,42352,0.0,0.0
2025-06-13 00:00:00+05:30,507.0,513.25,499.9500122070313,507.3500061035156,17065,0.0,0.0
2025-06-16 00:00:00+05:30,497.9500122070313,514.2000122070312,493.0499877929688,506.3999938964844,16434,0.0,0.0
2025-06-17 00:00:00+05:30,518.0,520.75,507.0,515.5999755859375,5254,0.0,0.0
2025-06-18 00:00:00+05:30,508.6499938964844,515.4500122070312,501.5499877929688,506.2000122070313,9081,0.0,0.0
2025-06-19 00:00:00+05:30,506.2000122070313,509.6499938964844,504.8999938964844,507.75,528,0.0,0.0
2025-06-20 00:00:00+05:30,497.8999938964844,503.1000061035156,493.0,497.8500061035156,9479,0.0,0.0
2025-06-23 00:00:00+05:30,490.7999877929688,502.6000061035156,487.7999877929688,499.25,16264,0.0,0.0
2025-06-24 00:00:00+05:30,510.0,514.0,501.5499877929688,504.3999938964844,14101,0.0,0.0
2025-06-25 00:00:00+05:30,504.3999938964844,511.70001220703125,494.8999938964844,505.25,27830,0.0,0.0
2025-06-26 00:00:00+05:30,511.0,516.7999877929688,500.0,502.8500061035156,19227,0.0,0.0
2025-06-27 00:00:00+05:30,509.0,528.0499877929688,509.0,523.5499877929688,52359,0.0,0.0
