Date,Code,Name,Open,High,Low,Close,Volume,Turnover
2025-04-01,533107,SWAN DEFENCE AND HEAVY INDUSTR,95.29,95.29,95.29,95.29,273,26014.0
2025-04-07,533107,SWAN DEFENCE AND HEAVY INDUSTR,100.05,100.05,100.05,100.05,347,34717.0
2025-04-15,533107,SWAN DEFENCE AND HEAVY INDUSTR,105.05,105.05,105.05,105.05,449,47167.0
2025-04-21,533107,SWAN DEFENCE AND HEAVY INDUSTR,110.3,110.3,110.3,110.3,383,42244.0
2025-04-28,533107,SWAN DEFENCE AND HEAVY INDUSTR,115.81,115.81,115.81,115.81,277,32079.0
2025-05-02,533107,SWAN DEFENCE AND HEAVY INDUSTR,121.6,121.6,121.6,121.6,251,30521.0
2025-05-05,533107,SWAN DEFENCE AND HEAVY INDUSTR,127.65,127.65,127.65,127.65,448,57187.0
2025-05-06,533107,SWAN DEFENCE AND HEAVY INDUSTR,134.0,134.0,134.0,134.0,141,18894.0
2025-05-07,533107,SWAN DEFENCE AND HEAVY INDUSTR,140.7,140.7,140.7,140.7,248,34893.0
2025-05-08,533107,SWAN DEFENCE AND HEAVY INDUSTR,147.7,147.7,147.7,147.7,51,7532.0
2025-05-09,533107,SWAN DEFENCE AND HEAVY INDUSTR,155.05,155.05,155.05,155.05,2384,369639.0
2025-05-19,533107,SWAN DEFENCE AND HEAVY INDUSTR,162.8,162.8,162.8,162.8,1564,254619.0
2025-05-26,533107,SWAN DEFENCE AND HEAVY INDUSTR,170.9,170.9,170.9,170.9,356,60840.0
2025-06-02,533107,SWAN DEFENCE AND HEAVY INDUSTR,179.4,179.4,179.4,179.4,1061,190343.0
2025-06-09,533107,SWAN DEFENCE AND HEAVY INDUSTR,188.35,188.35,188.35,188.35,117,22036.0
2025-06-16,533107,SWAN DEFENCE AND HEAVY INDUSTR,197.75,197.75,197.75,197.75,310,61302.0
2025-06-23,533107,SWAN DEFENCE AND HEAVY INDUSTR,207.6,207.6,207.6,207.6,460,95496.0
