Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA_20,EMA_20,RSI,MACD,MACD_signal,ADX,CMF,Supertrend
2025-03-13 00:00:00+05:30,1992.1500244140625,2033.25,1952.699951171875,2005.4000244140625,26578,0.0,0.0,,2005.4000244140625,,,,0.0,,True
2025-03-17 00:00:00+05:30,2011.4000244140625,2070.0,2011.25,2049.75,22254,0.0,0.0,,2028.6837615966797,,,,0.0,,True
2025-03-18 00:00:00+05:30,2049.75,2049.75,2049.75,2049.75,0,0.0,0.0,,2036.419158046192,,,,0.0,,True
2025-03-19 00:00:00+05:30,2044.0,2107.25,2040.0999755859373,2071.949951171875,27884,0.0,0.0,,2046.6763486676682,,,,0.0,,True
2025-03-20 00:00:00+05:30,2082.89990234375,2113.5,1992.0,2016.949951171875,61462,0.0,0.0,,2039.4857860795878,,,,0.0,,False
2025-03-21 00:00:00+05:30,2016.949951171875,2032.0999755859373,1898.050048828125,1931.1500244140625,89412,0.0,0.0,,2016.6318888643882,,,,0.0,,False
2025-03-24 00:00:00+05:30,1944.8499755859373,1968.0999755859373,1913.5999755859373,1926.0,47493,0.0,0.0,,1999.4956419834543,,,,0.0,,False
2025-03-25 00:00:00+05:30,1963.0,1963.0,1874.0,1899.5,41074,0.0,0.0,,1982.2108928095113,,,,0.0,,False
2025-03-26 00:00:00+05:30,1909.5,1910.199951171875,1852.5999755859373,1873.25,44879,0.0,0.0,,1964.7330328100759,,,,0.0,,False
2025-03-27 00:00:00+05:30,1855.050048828125,1871.800048828125,1822.6500244140625,1833.8499755859373,62391,0.0,0.0,,1945.0231784721072,,,,0.0,,False
2025-03-28 00:00:00+05:30,1833.9000244140625,1878.8499755859373,1793.050048828125,1810.25,39681,0.0,0.0,,1925.7920129032716,,,,0.0,,False
2025-04-01 00:00:00+05:30,1810.25,1879.699951171875,1798.0,1855.800048828125,29515,0.0,0.0,,1916.2571367919734,,,,0.0,,False
2025-04-02 00:00:00+05:30,1855.800048828125,1892.0,1822.0,1843.6500244140625,21533,0.0,0.0,,1906.7554774352889,,,,0.0,,False
2025-04-03 00:00:00+05:30,1843.6500244140625,1866.4000244140625,1815.050048828125,1828.699951171875,25960,0.0,0.0,,1896.8922049828436,26.559822546731297,,,0.0,,False
2025-04-04 00:00:00+05:30,1838.300048828125,1838.300048828125,1752.300048828125,1765.4000244140625,24938,0.0,0.0,,1880.7780944762774,20.980293321151038,,,0.0,,False
2025-04-07 00:00:00+05:30,1700.6500244140625,1705.0,1641.199951171875,1695.050048828125,49617,0.0,0.0,,1858.6225513002607,16.765049855232192,,,0.0,,False
2025-04-08 00:00:00+05:30,1750.0,1750.0,1686.050048828125,1738.6500244140625,27168,0.0,0.0,,1844.647138408091,26.606831471249762,,,0.0,,False
