Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA_20,EMA_20,RSI,MACD,MACD_signal,ADX,CMF,Supertrend
2025-03-13 00:00:00+05:30,30.01000022888184,31.540000915527344,29.5,31.040000915527344,12862,0.0,0.0,,31.040000915527344,,,,0.0,,True
2025-03-17 00:00:00+05:30,32.58000183105469,32.58000183105469,29.56999969482422,30.32999992370605,12237,0.0,0.0,,30.667250394821167,,,,0.0,,False
2025-03-18 00:00:00+05:30,30.32999992370605,30.32999992370605,30.32999992370605,30.32999992370605,0,0.0,0.0,,30.543414043645672,,,,0.0,,False
2025-03-19 00:00:00+05:30,31.450000762939453,31.450000762939453,29.229999542236328,29.920000076293945,47203,0.0,0.0,,30.363444070090676,,,,0.0,,False
2025-03-20 00:00:00+05:30,29.11000061035156,31.0,29.11000061035156,30.209999084472656,20291,0.0,0.0,,30.326327033858163,,,,0.0,,False
2025-03-21 00:00:00+05:30,30.530000686645508,31.290000915527344,29.0,29.65999984741211,46724,0.0,0.0,,30.185762433613355,,,,0.0,,False
2025-03-24 00:00:00+05:30,29.07999992370605,30.86000061035156,29.07999992370605,29.6200008392334,24726,0.0,0.0,,30.078790919739774,,,,0.0,,False
2025-03-25 00:00:00+05:30,30.46999931335449,30.489999771118164,29.40999984741211,29.64999961853028,29167,0.0,0.0,,30.004672188739463,,,,0.0,,False
2025-03-26 00:00:00+05:30,29.489999771118164,29.489999771118164,28.15999984741211,28.170000076293945,17313,0.0,0.0,,29.71038181079395,,,,0.0,,False
2025-03-27 00:00:00+05:30,28.739999771118164,28.739999771118164,26.76000022888184,26.90999984741211,14134,0.0,0.0,,29.28866855195397,,,,0.0,,False
2025-03-28 00:00:00+05:30,27.600000381469727,28.25,26.0,27.239999771118164,45911,0.0,0.0,,28.996338216151198,,,,0.0,,False
2025-04-01 00:00:00+05:30,27.0,28.51000022888184,27.0,28.31999969482422,6003,0.0,0.0,,28.904201867423684,,,,0.0,,False
2025-04-02 00:00:00+05:30,29.5,29.5,28.059999465942383,28.290000915527344,8115,0.0,0.0,,28.82382505542357,,,,0.0,,False
2025-04-03 00:00:00+05:30,29.440000534057617,29.700000762939453,28.489999771118164,29.68000030517578,13386,0.0,0.0,,28.932013292177594,49.56941410716269,,,0.0,,False
2025-04-04 00:00:00+05:30,31.15999984741211,31.15999984741211,29.670000076293945,30.670000076293945,8966,0.0,0.0,,29.145000185976595,57.69002546046084,,,0.0,,False
