Date,Code,Name,Open,High,Low,Close,Volume,Turnover,SMA_20,EMA_20,RSI,MACD,MACD_signal,ADX,CMF,Supertrend
2025-03-27,539895,Shalimar Agencies Limited,11.65,11.65,11.45,11.45,43138,494453.0,,11.45,,,,0.0,,True
2025-03-28,539895,Shalimar Agencies Limited,11.65,11.65,11.65,11.65,2270,26445.0,,11.555000000000001,,,,0.0,,True
2025-04-01,539895,Shalimar Agencies Limited,11.42,11.42,11.42,11.42,5186,59224.0,,11.505428809325563,,,,0.0,,False
2025-04-02,539895,Shalimar Agencies Limited,11.2,11.2,11.2,11.2,1022,11446.0,,11.417256234413966,,,,0.0,,False
2025-04-03,539895,Shalimar Agencies Limited,10.98,10.98,10.98,10.98,2837,31150.0,,11.311487672279016,,,,0.0,,False
2025-04-04,539895,Shalimar Agencies Limited,10.77,10.77,10.77,10.77,67,721.0,,11.197258507178677,,,,0.0,,False
2025-04-07,539895,Shalimar Agencies Limited,10.69,10.69,10.56,10.56,1008,10703.0,,11.076768696772884,,,,0.0,,False
2025-04-08,539895,Shalimar Agencies Limited,10.35,10.35,10.35,10.35,565,5847.0,,10.951143075675603,,,,0.0,,False
2025-04-09,539895,Shalimar Agencies Limited,10.15,10.2,10.15,10.15,63511,644636.0,,10.822635808938587,,,,0.0,,False
2025-04-11,539895,Shalimar Agencies Limited,9.95,9.95,9.95,9.95,2160,21492.0,,10.691224417357011,,,,0.0,,False
2025-04-15,539895,Shalimar Agencies Limited,9.76,10.14,9.76,9.76,4373,43579.0,,10.558345374546269,,,,0.0,,False
2025-04-16,539895,Shalimar Agencies Limited,9.6,9.95,9.6,9.95,2315,22459.0,,10.475471606738406,,,,0.0,,False
2025-04-17,539895,Shalimar Agencies Limited,9.76,10.14,9.76,9.76,41478,405205.0,,10.381842108691101,,,,0.0,,False
2025-04-21,539895,Shalimar Agencies Limited,9.95,9.95,9.94,9.95,369,3671.0,,10.327273565266198,24.963783149086723,,,0.0,,False
2025-04-22,539895,Shalimar Agencies Limited,10.14,10.14,10.1,10.14,1851,18767.0,,10.304323554759073,32.832532020617506,,,0.0,,False
2025-04-23,539895,Shalimar Agencies Limited,10.34,10.34,10.34,10.34,250,2585.0,,10.308579406481108,39.96882508463074,,,0.0,,False
2025-04-24,539895,Shalimar Agencies Limited,10.54,10.54,10.54,10.54,18733,197445.0,,10.335537231160796,46.13231506766699,,,0.0,,True
2025-04-25,539895,Shalimar Agencies Limited,10.75,10.75,10.75,10.75,55912,601054.0,,10.382812733028267,51.735692918627755,,,0.0,,True
2025-04-28,539895,Shalimar Agencies Limited,11.28,11.28,11.28,11.28,3640,41059.0,,10.48325893489277,62.373587235559505,,,0.0,,True
2025-04-29,539895,Shalimar Agencies Limited,11.84,11.84,11.84,11.84,81,959.0,10.6395,10.632657553347636,69.91810697627828,,,0.0,-0.5940717641147524,True
2025-04-30,539895,Shalimar Agencies Limited,12.43,12.43,12.43,12.43,441,5481.0,10.688500000000001,10.827671976709906,75.49342945344662,,,0.0,-0.5086533794077926,True
2025-05-02,539895,Shalimar Agencies Limited,13.05,13.05,13.05,13.05,5944,77569.0,10.758500000000002,11.065641691448006,79.74234712239746,,,0.0,-0.49982762122006397,True
2025-05-05,539895,Shalimar Agencies Limited,13.65,13.7,13.05,13.7,27337,372865.0,10.872499999999999,11.344430389595132,83.05862415736947,,,0.0,-0.33561356853959484,True
2025-05-06,539895,Shalimar Agencies Limited,14.38,14.38,14.38,14.38,21427,308120.0,11.0315,11.662312134520336,85.69665327209906,,,0.0,-0.3086838721347705,True
2025-05-07,539895,Shalimar Agencies Limited,15.09,15.09,15.09,15.09,3345,50476.0,11.237,12.017884958090546,87.82788667171968,,,0.0,-0.3080684596577017,True
