Date,Code,Name,Open,High,Low,Close,Volume,Turnover,SMA_20,EMA_20,RSI,MACD,MACD_signal,ADX,CMF,Supertrend
2025-04-02,939459,MFCL-30-6-26-NCD,1025.0,1025.0,1025.0,1025.0,100,102500.0,,1025.0,,,,,,True
2025-04-07,939459,MFCL-30-6-26-NCD,1023.8,1023.8,1023.8,1023.8,40,40952.0,,1024.3700000000001,,,,,,False
2025-04-08,939459,MFCL-30-6-26-NCD,1041.8,1041.8,1041.8,1041.8,40,41672.0,,1030.7701915070775,,,,,,True
2025-04-16,939459,MFCL-30-6-26-NCD,1050.0,1050.0,1050.0,1050.0,1,1050.0,,1036.3215399002495,,,,,,True
2025-04-17,939459,MFCL-30-6-26-NCD,1027.8,1027.8,1027.8,1027.8,100,102780.0,,1034.2602519151098,,,,,,False
2025-04-21,939459,MFCL-30-6-26-NCD,1048.8,1048.8,1048.8,1048.8,100,104880.0,,1037.3274746230916,,,,,,True
2025-04-24,939459,MFCL-30-6-26-NCD,1045.0,1059.0,1045.0,1059.0,50,52600.0,,1041.4252127376278,,,,,,True
2025-04-28,939459,MFCL-30-6-26-NCD,1050.0,1060.0,1050.0,1060.0,200,211000.0,,1044.6359580503342,,,,,,True
2025-04-29,939459,MFCL-30-6-26-NCD,1060.0,1060.3,1060.0,1060.0,330,349809.0,,1047.100425505563,,,,,,True
2025-04-30,939459,MFCL-30-6-26-NCD,1074.0,1074.0,1074.0,1074.0,15,16110.0,,1051.1512683440728,,,,,,True
2025-05-02,939459,MFCL-30-6-26-NCD,1074.0,1074.0,1074.0,1074.0,98,105252.0,,1054.4116184114564,,,,,,True
2025-05-05,939459,MFCL-30-6-26-NCD,1073.0,1073.0,1073.0,1073.0,30,32190.0,,1056.9438793345248,,,,,,True
2025-05-12,939459,MFCL-30-6-26-NCD,1076.0,1076.0,1076.0,1076.0,45,48420.0,,1059.4376400873393,,,,,,True
2025-05-13,939459,MFCL-30-6-26-NCD,1070.0,1070.0,1070.0,1070.0,55,58850.0,,1060.7723237227783,69.82581520193344,,,,,True
2025-05-19,939459,MFCL-30-6-26-NCD,1060.2,1082.8,1060.2,1082.8,52,55718.0,,1063.4717725280123,75.30425160499587,,,,,True
2025-05-28,939459,MFCL-30-6-26-NCD,1082.8,1082.8,1082.8,1082.8,50,54140.0,,1065.777441425658,75.30425160499587,,,,,True
2025-05-29,939459,MFCL-30-6-26-NCD,1075.0,1075.0,1075.0,1075.0,1200,1290000.0,,1066.8517629169517,66.7404917429522,,,,,True
2025-05-30,939459,MFCL-30-6-26-NCD,1075.0,1075.0,1075.0,1075.0,975,1048125.0,,1067.7811877685858,66.7404917429522,,,,,True
2025-06-04,939459,MFCL-30-6-26-NCD,1075.0,1080.0,1075.0,1080.0,301,323580.0,,1069.149166701327,69.3332251139712,,,,,True
2025-06-10,939459,MFCL-30-6-26-NCD,1062.2,1062.2,1062.2,1062.2,80,84976.0,1061.05,1068.3839536984253,53.37980794214766,,,,0.07068876229932677,True
2025-06-11,939459,MFCL-30-6-26-NCD,1079.8,1079.8,1079.8,1079.8,80,86384.0,1063.79,1069.6226123028136,62.55446277176517,,,,0.07105674128058304,True
2025-06-13,939459,MFCL-30-6-26-NCD,1079.8,1079.8,1079.8,1079.8,25,26995.0,1066.59,1070.7124199377338,62.55446277176517,,,,0.07133524954272276,True
2025-06-19,939459,MFCL-30-6-26-NCD,1070.0,1070.0,1070.0,1070.0,3,3210.0,1068.0,1070.6370260073295,55.50104495675748,,,,0.07203166226912928,True
2025-06-24,939459,MFCL-30-6-26-NCD,1096.0,1096.0,1096.0,1096.0,2,2192.0,1070.3,1073.2930107034629,66.34377546666924,,,,0.0720126615668689,True
