Date,Code,Name,Open,High,Low,Close,Volume,Turnover,SMA_20,EMA_20,RSI,MACD,MACD_signal,ADX,CMF,Supertrend
2025-03-27,504092,INDOKEM LTD.,184.5,184.7,184.5,184.7,8458,1561782.0,,184.7,,,,0.0,,True
2025-03-28,504092,INDOKEM LTD.,188.35,188.35,188.35,188.35,8469,1595136.0,,186.61625,,,,0.0,,True
2025-04-01,504092,INDOKEM LTD.,191.9,192.1,191.9,192.1,9671,1856957.0,,188.62985012489594,,,,0.0,,True
2025-04-02,504092,INDOKEM LTD.,195.8,195.9,195.8,195.8,15390,3014012.0,,190.69976153366585,,,,0.0,,True
2025-04-03,504092,INDOKEM LTD.,191.9,191.9,191.9,191.9,5761,1105535.0,,190.99008900486442,,,,0.0,,False
2025-04-04,504092,INDOKEM LTD.,188.1,188.1,188.1,188.1,18172,3418153.0,,190.38041223659775,,,,0.0,,False
2025-04-07,504092,INDOKEM LTD.,184.35,184.35,184.35,184.35,9137,1684405.0,,189.24021054627693,,,,0.0,,False
2025-04-08,504092,INDOKEM LTD.,180.7,180.7,180.7,180.7,3885,702019.0,,187.7639922405883,,,,0.0,,False
2025-04-09,504092,INDOKEM LTD.,177.1,184.3,177.1,184.3,27186,4853904.0,,187.20835094710168,,,,0.0,,True
2025-04-11,504092,INDOKEM LTD.,187.95,187.95,185.0,185.0,9819,1844848.0,,186.8757924294629,,,,0.0,,True
2025-04-15,504092,INDOKEM LTD.,187.0,187.0,182.0,182.0,15027,2756409.0,,186.18005183364633,,,,0.0,,True
2025-04-16,504092,INDOKEM LTD.,185.0,185.6,184.0,185.6,3655,675883.0,,186.10103244270582,,,,0.0,,True
2025-04-17,504092,INDOKEM LTD.,185.65,188.9,182.1,182.1,7808,1438542.0,,185.57744121175637,,,,0.0,,True
2025-04-21,504092,INDOKEM LTD.,185.7,185.7,178.6,178.6,4805,880639.0,,184.69575599372035,38.22998030328672,,,0.0,,True
2025-04-22,504092,INDOKEM LTD.,178.6,178.9,178.5,178.5,3185,569008.0,,183.93647816957392,38.0878485974392,,,0.0,,True
2025-04-23,504092,INDOKEM LTD.,180.0,180.0,174.95,174.95,2249,394800.0,,182.86447903023281,33.34794979441979,,,0.0,,False
2025-04-24,504092,INDOKEM LTD.,171.5,171.5,171.5,171.5,2164,371126.0,,181.54064855942374,29.5050864228714,,,0.0,,False
2025-04-25,504092,INDOKEM LTD.,168.1,168.1,168.1,168.1,700,117670.0,,180.00754726820114,26.289813682507287,,,0.0,,False
2025-04-28,504092,INDOKEM LTD.,168.0,176.0,159.7,160.55,8000,1315576.0,,177.829142833989,20.855008145303728,,,0.0,,False
2025-04-29,504092,INDOKEM LTD.,156.55,166.95,152.55,152.55,3396,535729.0,180.4875,175.04550997120492,16.874376772324567,,,0.0,-0.11905475821285347,False
2025-04-30,504092,INDOKEM LTD.,148.8,158.8,144.95,144.95,3802,557318.0,178.5,171.78010079235904,14.117551363491216,,,0.0,-0.19801852448394525,False
