Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA_20,EMA_20,RSI,MACD,MACD_signal,ADX,CMF,Supertrend
2025-03-13 00:00:00+05:30,1411.699951171875,1413.949951171875,1382.6500244140625,1385.550048828125,911321,0.0,0.0,,1385.550048828125,,,,0.0,,True
2025-03-17 00:00:00+05:30,1392.0,1441.300048828125,1392.0,1434.25,1352197,0.0,0.0,,1411.1175231933596,,,,0.0,,True
2025-03-18 00:00:00+05:30,1434.25,1434.25,1434.25,1434.25,0,0.0,0.0,,1419.6116299974633,,,,0.0,,True
2025-03-19 00:00:00+05:30,1457.949951171875,1488.9000244140625,1455.0,1484.9000244140625,917293,0.0,0.0,,1438.4593800190382,,,,0.0,,True
2025-03-20 00:00:00+05:30,1492.0,1506.300048828125,1488.5,1498.3499755859375,798992,0.0,0.0,,1452.9464054287655,,,,0.0,,True
2025-03-21 00:00:00+05:30,1500.0,1553.300048828125,1493.449951171875,1546.4000244140625,1977397,0.0,0.0,,1472.6608503160633,,,,0.0,,True
2025-03-24 00:00:00+05:30,1550.0,1584.0,1541.699951171875,1569.800048828125,1229003,0.0,0.0,,1491.0274683836783,,,,0.0,,True
2025-03-25 00:00:00+05:30,1577.6500244140625,1583.9000244140625,1551.300048828125,1557.199951171875,1241287,0.0,0.0,,1502.4657145364488,,,,0.0,,False
2025-03-26 00:00:00+05:30,1564.300048828125,1570.300048828125,1533.449951171875,1541.300048828125,1106876,0.0,0.0,,1508.6949316474706,,,,0.0,,False
2025-03-27 00:00:00+05:30,1541.4000244140625,1552.0999755859375,1529.6500244140625,1544.9000244140625,1405775,0.0,0.0,,1514.1471049069944,,,,0.0,,False
2025-03-28 00:00:00+05:30,1544.9000244140625,1564.5,1534.75,1547.8499755859375,1120169,0.0,0.0,,1518.9562627343876,,,,0.0,,False
2025-04-01 00:00:00+05:30,1537.75,1566.4000244140625,1535.3499755859375,1545.25,937836,0.0,0.0,,1522.5382100428167,,,,0.0,,False
2025-04-02 00:00:00+05:30,1543.0,1563.1500244140625,1542.300048828125,1559.8499755859375,1876774,0.0,0.0,,1527.4209780606654,,,,0.0,,False
2025-04-03 00:00:00+05:30,1546.0,1558.9000244140625,1540.0,1542.25,373548,0.0,0.0,,1529.2948067386935,73.90171801245745,,,0.0,,False
2025-04-04 00:00:00+05:30,1536.3499755859375,1546.9000244140625,1501.0999755859375,1512.5999755859375,826558,0.0,0.0,,1527.2488877120236,60.86206519087795,,,0.0,,False
2025-04-07 00:00:00+05:30,1450.0,1485.5,1430.550048828125,1460.800048828125,916977,0.0,0.0,,1519.3221897609915,45.6932327859316,,,0.0,,False
2025-04-08 00:00:00+05:30,1490.0,1498.050048828125,1458.050048828125,1488.0,2142568,0.0,0.0,,1515.6735166359185,52.40166304653674,,,0.0,,False
2025-04-09 00:00:00+05:30,1488.0,1499.9000244140625,1475.0,1481.6500244140625,1047950,0.0,0.0,,1511.792642909728,50.82325936034199,,,0.0,,False
2025-04-11 00:00:00+05:30,1539.0,1539.0,1500.050048828125,1521.9000244140625,1134200,0.0,0.0,,1512.9242328467237,59.210192559698996,,,0.0,,False
2025-04-15 00:00:00+05:30,1555.5,1574.0999755859375,1525.0,1562.5999755859375,1363406,0.0,0.0,1510.9825073242187,1518.3943166577208,65.59909179047628,,,0.0,0.1612760847273777,False
2025-04-16 00:00:00+05:30,1548.5,1576.800048828125,1548.5,1565.4000244140625,784495,0.0,0.0,1519.9750061035156,1523.4945083378939,65.99372160104753,,,0.0,0.20186285423802086,False
2025-04-17 00:00:00+05:30,1558.0,1615.0,1549.4000244140625,1608.199951171875,1500299,0.0,0.0,1528.6725036621094,1532.5648750239625,71.39528742990493,,,0.0,0.21040425953637576,True
2025-04-21 00:00:00+05:30,1618.0,1630.699951171875,1595.300048828125,1628.5,1016066,0.0,0.0,1538.3850036621093,1542.717491132343,73.54191962583998,,,0.0,0.23890616886535238,True
2025-04-22 00:00:00+05:30,1627.800048828125,1639.9000244140625,1612.800048828125,1619.0,1102055,0.0,0.0,1545.0900024414063,1550.7057174418326,70.861863876695,,,0.0,0.18272895253753632,True
2025-04-23 00:00:00+05:30,1625.0,1625.0,1601.0,1615.5,1136215,0.0,0.0,1550.9475036621093,1557.427183019968,69.85187622403906,,,0.0,0.18643406929900008,True
2025-04-24 00:00:00+05:30,1612.9000244140625,1636.5999755859375,1603.0,1608.199951171875,857476,0.0,0.0,1554.0375,1562.6497421028894,67.68497956853486,41.85598532600466,,0.0,0.10404777716514635,True
2025-04-25 00:00:00+05:30,1723.5,1762.0,1651.0999755859375,1695.0999755859375,10321746,0.0,0.0,1560.3024963378907,1576.1706867712758,76.87960724301539,48.318243584599486,,0.0,-0.004026036231250255,True
2025-04-28 00:00:00+05:30,1690.0,1755.0,1681.4000244140625,1736.0999755859375,2100813,0.0,0.0,1569.2474975585938,1592.3857873631207,79.79993220980589,56.10128645290479,,41.49123108788972,0.05092456712981326,True
2025-04-29 00:00:00+05:30,1733.9000244140625,1764.9000244140625,1721.0,1730.0999755859375,2049847,0.0,0.0,1578.6874938964843,1606.263155994134,78.24242398873585,61.0811486835953,,43.20868128130993,0.03290997293714207,True
