Date,Code,Name,Open,High,Low,Close,Volume,Turnover,SMA_20,EMA_20,RSI,MACD,MACD_signal,ADX,CMF,Supertrend
2025-03-27,538476,CAPITAL TRADE LINKS LTD,44.4,44.5,43.5,44.18,80813,3540868.0,,44.18,,,,0.0,,True
2025-03-28,538476,CAPITAL TRADE LINKS LTD,44.5,45.15,42.11,43.55,45768,1996616.0,,43.849250000000005,,,,0.0,,False
2025-04-01,538476,CAPITAL TRADE LINKS LTD,45.0,45.0,42.75,43.18,60056,2610416.0,,43.603505412156544,,,,0.0,,False
2025-04-02,538476,CAPITAL TRADE LINKS LTD,22.2,25.0,21.98,24.37,541978,12744072.0,,38.0510897755611,,,,0.0,,False
2025-04-03,538476,CAPITAL TRADE LINKS LTD,23.8,25.9,22.1,25.25,146874,3583287.0,,34.95461509376232,,,,0.0,,True
2025-04-04,538476,CAPITAL TRADE LINKS LTD,23.0,23.95,22.2,22.54,129817,2952369.0,,32.335698376353044,,,,0.0,,False
2025-04-07,538476,CAPITAL TRADE LINKS LTD,18.67,21.6,18.67,20.61,223035,4550266.0,,30.118659045646737,,,,0.0,,False
2025-04-08,538476,CAPITAL TRADE LINKS LTD,20.04,22.86,20.04,21.01,106407,2241533.0,,28.544181560507706,,,,0.0,,True
2025-04-09,538476,CAPITAL TRADE LINKS LTD,20.8,21.75,20.0,20.19,97903,2029692.0,,27.204129988246056,,,,0.0,,False
2025-04-11,538476,CAPITAL TRADE LINKS LTD,20.02,21.45,19.5,20.0,88895,1783047.0,,26.119250434607885,,,,0.0,,False
2025-04-15,538476,CAPITAL TRADE LINKS LTD,20.0,21.2,20.0,20.24,138895,2853183.0,,25.280323581280072,,,,0.0,,False
2025-04-16,538476,CAPITAL TRADE LINKS LTD,19.8,20.9,19.05,19.72,76231,1523745.0,,24.522850960147256,,,,0.0,,False
2025-04-17,538476,CAPITAL TRADE LINKS LTD,20.15,21.0,19.25,20.08,170944,3497584.0,,23.941441577329257,,,,0.0,,False
2025-04-21,538476,CAPITAL TRADE LINKS LTD,19.98,20.88,18.8,19.69,34164,672030.0,,23.404219825068687,8.333266104625324,,,0.0,,False
2025-04-22,538476,CAPITAL TRADE LINKS LTD,20.0,20.44,19.3,19.54,9929,196232.0,,22.930667215221668,8.243379700448799,,,0.0,,False
2025-04-23,538476,CAPITAL TRADE LINKS LTD,19.93,20.28,18.18,18.73,46263,879855.0,,22.42956861414539,7.756814962620467,,,0.0,,False
