Date,Code,Name,Open,High,Low,Close,Volume,Turnover,SMA_20,EMA_20,RSI,MACD,MACD_signal,ADX,CMF,Supertrend
2025-03-27,531663,YUVRAAJ HYGIENE PRODUCTS LTD.,12.21,12.21,12.21,12.21,307918,3759678.0,,12.21,,,,0.0,,True
2025-03-28,531663,YUVRAAJ HYGIENE PRODUCTS LTD.,11.97,11.97,11.97,11.97,90208,1079789.0,,12.084000000000001,,,,0.0,,False
2025-04-01,531663,YUVRAAJ HYGIENE PRODUCTS LTD.,11.74,11.74,11.74,11.74,17059,200272.0,,11.957685262281432,,,,0.0,,False
2025-04-02,531663,YUVRAAJ HYGIENE PRODUCTS LTD.,11.51,11.51,11.51,11.51,57995,667522.0,,11.828445448877805,,,,0.0,,False
2025-04-03,531663,YUVRAAJ HYGIENE PRODUCTS LTD.,11.28,11.74,11.28,11.74,348748,4010317.0,,11.807051247448697,,,,0.0,,True
2025-04-04,531663,YUVRAAJ HYGIENE PRODUCTS LTD.,11.51,11.51,11.51,11.51,55058,633717.0,,11.744387002766514,,,,0.0,,True
2025-04-07,531663,YUVRAAJ HYGIENE PRODUCTS LTD.,10.95,10.95,10.94,10.94,60356,660308.0,,11.59229733057788,,,,0.0,,False
2025-04-08,531663,YUVRAAJ HYGIENE PRODUCTS LTD.,10.45,11.48,10.4,11.46,684195,7396600.0,,11.569429072221189,,,,0.0,,True
2025-04-09,531663,YUVRAAJ HYGIENE PRODUCTS LTD.,11.41,12.03,10.89,12.03,538971,6078759.0,,11.643306901118947,,,,0.0,,True
2025-04-11,531663,YUVRAAJ HYGIENE PRODUCTS LTD.,12.59,12.63,12.3,12.62,705754,8906845.0,,11.790388418926698,,,,0.0,,True
2025-04-15,531663,YUVRAAJ HYGIENE PRODUCTS LTD.,13.25,13.25,12.95,13.25,814345,10787466.0,,11.998664518815668,,,,0.0,,True
2025-04-16,531663,YUVRAAJ HYGIENE PRODUCTS LTD.,13.91,13.91,13.55,13.91,1261479,17544577.0,,12.259042224471342,,,,0.0,,True
