Date,Code,Name,Open,High,Low,Close,Volume,Turnover,SMA_20,EMA_20,RSI,MACD,MACD_signal,ADX,CMF,Supertrend
2025-03-27,544346,RDB Real Estate Constructions,54.76,56.98,54.76,56.98,74810,4249784.0,,56.98,,,,0.0,,True
2025-03-28,544346,RDB Real Estate Constructions,58.11,58.11,58.11,58.11,613,35621.0,,57.57325,,,,0.0,,True
2025-04-01,544346,RDB Real Estate Constructions,59.27,59.27,59.27,59.27,211,12505.0,,58.19628642797669,,,,0.0,,True
2025-04-02,544346,RDB Real Estate Constructions,60.45,60.45,60.45,60.45,738,44612.0,,58.846898690773074,,,,0.0,,True
2025-04-03,544346,RDB Real Estate Constructions,61.65,61.65,61.65,61.65,102,6288.0,,59.5249450436007,,,,0.0,,True
2025-04-04,544346,RDB Real Estate Constructions,62.88,62.88,62.88,62.88,274,17229.0,,60.23270838920421,,,,0.0,,True
2025-04-07,544346,RDB Real Estate Constructions,64.13,64.13,64.13,64.13,1085,69581.0,,60.969589767783,,,,0.0,,True
2025-04-08,544346,RDB Real Estate Constructions,65.41,65.41,65.41,65.41,110,7195.0,,61.73713698855068,,,,0.0,,True
2025-04-09,544346,RDB Real Estate Constructions,66.71,66.71,66.71,66.71,1,66.0,,62.534808531701756,,,,0.0,,True
2025-04-11,544346,RDB Real Estate Constructions,68.04,68.04,68.04,68.04,11,748.0,,63.36384266525633,,,,0.0,,True
2025-04-15,544346,RDB Real Estate Constructions,69.4,69.4,69.4,69.4,24,1665.0,,64.22515900742466,,,,0.0,,True
2025-04-16,544346,RDB Real Estate Constructions,70.78,70.78,70.78,70.78,2,141.0,,65.11811290033674,,,,0.0,,True
2025-04-17,544346,RDB Real Estate Constructions,72.19,72.19,72.19,72.19,53,3826.0,,66.04356854826544,,,,0.0,,True
2025-04-21,544346,RDB Real Estate Constructions,73.63,73.63,73.63,73.63,451,33207.0,,67.00220714737935,100.0,,,0.0,,True
2025-04-22,544346,RDB Real Estate Constructions,75.1,75.1,75.1,75.1,236,17723.0,,67.99457588232595,100.0,,,0.0,,True
2025-04-23,544346,RDB Real Estate Constructions,76.6,76.6,76.6,76.6,1,76.0,,69.02111899228925,100.0,,,0.0,,True
2025-04-24,544346,RDB Real Estate Constructions,78.13,78.13,78.13,78.13,220,17188.0,,70.08219836081128,100.0,,,0.0,,True
2025-04-25,544346,RDB Real Estate Constructions,79.69,79.69,79.69,79.69,635,50603.0,,71.17810776084711,100.0,,,0.0,,True
2025-04-28,544346,RDB Real Estate Constructions,81.28,81.28,81.28,81.28,12220,993241.0,,72.30908313736165,100.0,,,0.0,,True
2025-04-29,544346,RDB Real Estate Constructions,82.9,82.9,82.9,82.9,5366,444841.0,69.1665,73.47531034765358,100.0,,,0.0,0.7699432911705073,True
2025-04-30,544346,RDB Real Estate Constructions,84.55,84.55,84.55,84.55,573,48447.0,70.54499999999999,74.67693122991282,100.0,,,0.0,0.0,True
