Date,Code,Name,Open,High,Low,Close,Volume,Turnover,SMA_20,EMA_20,RSI,MACD,MACD_signal,ADX,CMF,Supertrend
2025-03-27,531512,ORIENT TRADELINK LTD.,24.31,24.31,22.01,23.96,162454,3709429.0,,23.96,,,,0.0,,True
2025-03-28,531512,ORIENT TRADELINK LTD.,23.96,24.2,23.0,23.5,10593,248555.0,,23.718500000000002,,,,0.0,,True
2025-04-01,531512,ORIENT TRADELINK LTD.,24.0,24.45,22.33,23.61,85824,2026967.0,,23.67865945045795,,,,0.0,,True
2025-04-02,531512,ORIENT TRADELINK LTD.,24.1,24.1,23.1,23.56,24445,575834.0,,23.644404301745634,,,,0.0,,True
2025-04-03,531512,ORIENT TRADELINK LTD.,24.72,24.72,22.8,23.72,14267,334571.0,,23.662690257847935,,,,0.0,,True
2025-04-04,531512,ORIENT TRADELINK LTD.,23.9,23.9,22.54,23.63,81476,1893390.0,,23.6557941066481,,,,0.0,,False
2025-04-07,531512,ORIENT TRADELINK LTD.,23.0,23.8,22.45,23.0,217575,5004970.0,,23.53179967317228,,,,0.0,,False
2025-04-08,531512,ORIENT TRADELINK LTD.,23.95,23.95,23.5,23.73,75112,1784510.0,,23.566059595579475,,,,0.0,,True
2025-04-09,531512,ORIENT TRADELINK LTD.,24.0,24.79,23.6,24.16,76130,1833292.0,,23.66133054067551,,,,0.0,,True
2025-04-11,531512,ORIENT TRADELINK LTD.,24.3,25.25,23.0,25.18,98955,2457934.0,,23.890029002230758,,,,0.0,,True
2025-04-15,531512,ORIENT TRADELINK LTD.,25.5,26.43,24.01,24.37,48283,1208181.0,,23.9585174198149,,,,0.0,,True
2025-04-16,531512,ORIENT TRADELINK LTD.,25.0,25.0,23.16,24.18,150804,3634782.0,,23.988689583016498,,,,0.0,,True
2025-04-17,531512,ORIENT TRADELINK LTD.,24.5,24.5,23.12,23.44,42813,1012197.0,,23.9168858527807,,,,0.0,,True
2025-04-21,531512,ORIENT TRADELINK LTD.,23.8,23.8,22.31,22.92,119709,2751827.0,,23.79091710667575,38.36527682919625,,,0.0,,True
2025-04-22,531512,ORIENT TRADELINK LTD.,23.25,23.72,22.4,22.87,46939,1068850.0,,23.67806050972702,37.89199978520728,,,0.0,,True
2025-04-23,531512,ORIENT TRADELINK LTD.,23.47,23.48,21.75,22.73,158774,3598966.0,,23.564966143803815,36.533042939966904,,,0.0,,True
2025-04-24,531512,ORIENT TRADELINK LTD.,23.72,23.72,21.6,22.48,94057,2103886.0,,23.438580126711198,34.17595667982877,,,0.0,,True
2025-04-25,531512,ORIENT TRADELINK LTD.,22.7,23.0,21.36,21.36,29943,655657.0,,23.201487856789722,26.06303457046141,,,0.0,,True
