Date,Code,Name,Open,High,Low,Close,Volume,Turnover,SMA_20,EMA_20,RSI,MACD,MACD_signal,ADX,CMF,Supertrend
2025-03-27,512008,EFC (I) LIMITED,226.75,254.0,209.0,219.45,811918,177625475.0,,219.45,,,,0.0,,True
2025-03-28,512008,EFC (I) LIMITED,224.95,258.45,221.35,247.65,572285,136135328.0,,234.255,,,,0.0,,True
2025-04-01,512008,EFC (I) LIMITED,245.0,264.5,238.0,257.4,231068,59429932.0,,242.75370524562865,,,,0.0,,True
2025-04-02,512008,EFC (I) LIMITED,257.05,262.7,250.35,258.05,99790,25621775.0,,247.16950903990028,,,,0.0,,True
2025-04-03,512008,EFC (I) LIMITED,255.0,263.7,242.5,246.05,261473,65798799.0,,246.89870932996354,,,,0.0,,False
2025-04-04,512008,EFC (I) LIMITED,251.0,251.0,230.0,236.8,155932,37065519.0,,244.76834294415536,,,,0.0,,False
2025-04-07,512008,EFC (I) LIMITED,205.0,241.0,205.0,219.1,251391,55963266.0,,239.91509463137126,,,,0.0,,False
2025-04-08,512008,EFC (I) LIMITED,225.0,229.7,210.0,213.9,276313,60776687.0,,235.4182548039511,,,,0.0,,False
2025-04-09,512008,EFC (I) LIMITED,211.0,220.0,203.65,214.3,210782,44387155.0,,232.0307834701659,,,,0.0,,False
2025-04-11,512008,EFC (I) LIMITED,225.0,235.0,223.05,230.65,175497,40103161.0,,231.8228494438187,,,,0.0,,True
2025-04-15,512008,EFC (I) LIMITED,234.9,252.25,230.0,247.5,377131,92687219.0,,234.05986634444693,,,,0.0,,True
2025-04-16,512008,EFC (I) LIMITED,252.0,260.0,248.15,251.55,1324004,337097924.0,,236.4425149781772,,,,0.0,,True
2025-04-17,512008,EFC (I) LIMITED,250.0,256.7,242.65,249.1,187370,46641244.0,,238.09892448202473,,,,0.0,,True
2025-04-21,512008,EFC (I) LIMITED,250.0,281.0,247.5,270.8,1632738,424046392.0,,242.23110618346254,71.06275159176649,,,0.0,,True
2025-04-22,512008,EFC (I) LIMITED,274.8,297.5,265.35,292.85,595318,171406249.0,,248.43435298605976,76.86191004333479,,,0.0,,True
2025-04-23,512008,EFC (I) LIMITED,310.0,310.0,278.0,299.7,630870,186659925.0,,254.549844332022,78.31575692977349,,,0.0,,True
2025-04-24,512008,EFC (I) LIMITED,299.1,302.0,287.35,294.6,227321,67066615.0,,259.21522461851526,74.55947406298056,,,0.0,,True
2025-04-25,512008,EFC (I) LIMITED,294.6,295.65,272.0,275.2,260425,73138561.0,,261.0385205457103,62.31552215269809,,,0.0,,True
2025-04-28,512008,EFC (I) LIMITED,279.4,286.0,272.2,280.7,103611,29128559.0,,263.2397565718147,64.11472725355799,,,0.0,,True
2025-04-29,512008,EFC (I) LIMITED,277.5,285.9,277.5,283.0,118444,33486758.0,254.41750000000002,265.41567144933,64.8700720820716,,,0.0,0.04571577033589996,True
2025-04-30,512008,EFC (I) LIMITED,278.1,282.6,266.7,269.35,123314,33574053.0,256.9125,265.8425521559286,57.177935642744686,,,0.0,0.09486409280778413,True
2025-05-02,512008,EFC (I) LIMITED,268.95,290.1,268.95,280.25,469801,132362370.0,258.54249999999996,267.3853200181103,61.140516624758284,,,0.0,0.06930016373266956,True
2025-05-05,512008,EFC (I) LIMITED,283.0,297.0,282.0,285.25,163788,47145412.0,259.935,269.2759021985213,62.83924248860505,,,0.0,0.0437418752528199,True
