Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA_20,EMA_20,RSI,MACD,MACD_signal,ADX,CMF,Supertrend
2025-03-13 00:00:00+05:30,138.47000122070312,139.5,134.0,135.07000732421875,2830,0.0,0.0,,135.07000732421875,,,,0.0,,True
2025-03-17 00:00:00+05:30,133.86000061035156,143.0,128.35000610351562,130.58999633789062,8764,0.0,0.0,,132.71800155639647,,,,0.0,,False
2025-03-18 00:00:00+05:30,130.58999633789062,130.58999633789062,130.58999633789062,130.58999633789062,0,0.0,0.0,,131.9366107975613,,,,0.0,,False
2025-03-19 00:00:00+05:30,135.30999755859375,141.99000549316406,135.30999755859375,138.22000122070312,6338,0.0,0.0,,133.750528463045,,,,0.0,,True
2025-03-20 00:00:00+05:30,138.22000122070312,143.25,138.22000122070312,140.3800048828125,6716,0.0,0.0,,135.35414239336697,,,,0.0,,True
2025-03-21 00:00:00+05:30,139.0,145.9600067138672,137.08999633789062,145.91000366210938,3732,0.0,0.0,,137.58094695674427,,,,0.0,,True
2025-03-24 00:00:00+05:30,148.89999389648438,151.91000366210938,143.50999450683594,147.0500030517578,8572,0.0,0.0,,139.37131108803098,,,,0.0,,True
2025-03-25 00:00:00+05:30,149.33999633789062,150.00999450683594,143.0,144.30999755859375,6593,0.0,0.0,,140.2249878603302,,,,0.0,,False
2025-03-26 00:00:00+05:30,146.88999938964844,146.88999938964844,137.36000061035156,140.52999877929688,3563,0.0,0.0,,140.27391310316312,,,,0.0,,False
2025-03-27 00:00:00+05:30,142.99000549316406,145.97000122070312,136.11000061035156,140.74000549316406,42102,0.0,0.0,,140.344102578484,,,,0.0,,False
2025-03-28 00:00:00+05:30,151.00999450683594,151.00999450683594,137.8000030517578,139.11000061035156,5484,0.0,0.0,,140.1680050823276,,,,0.0,,False
2025-04-01 00:00:00+05:30,138.99000549316406,144.47999572753906,138.99000549316406,141.05999755859375,1849,0.0,0.0,,140.2895195713949,,,,0.0,,False
2025-04-02 00:00:00+05:30,141.6300048828125,156.0,141.6300048828125,150.36000061035156,23190,0.0,0.0,,141.60738330755453,,,,0.0,,False
2025-04-03 00:00:00+05:30,152.60000610351562,155.60000610351562,148.25,153.08999633789062,9520,0.0,0.0,,143.05835220374772,74.26967450942767,,,0.0,,False
2025-04-04 00:00:00+05:30,150.49000549316406,153.99000549316406,144.0500030517578,147.75,7349,0.0,0.0,,143.6333044991593,62.04792271957975,,,0.0,,False
2025-04-07 00:00:00+05:30,140.0,144.9499969482422,135.0,137.33999633789062,8205,0.0,0.0,,142.88257425699052,46.11600041748938,,,0.0,,False
2025-04-08 00:00:00+05:30,141.47000122070312,146.97999572753906,140.52000427246094,141.92999267578125,2845,0.0,0.0,,142.77160951150753,51.9717661024472,,,0.0,,False
2025-04-09 00:00:00+05:30,142.7899932861328,145.91000366210938,138.49000549316406,143.57000732421875,3867,0.0,0.0,,142.8626783845731,53.89951060603319,,,0.0,,False
2025-04-11 00:00:00+05:30,146.0,148.0,143.0,144.30999755859375,1770,0.0,0.0,,143.02471558602238,54.781437433774116,,,0.0,,False
2025-04-15 00:00:00+05:30,144.30999755859375,152.0,144.30999755859375,150.47000122070312,8056,0.0,0.0,142.11900024414064,143.84455911875665,61.40117493684498,,,0.0,-0.08896969471884741,False
2025-04-16 00:00:00+05:30,150.4499969482422,152.4600067138672,148.05999755859375,150.0500030517578,3657,0.0,0.0,142.86800003051758,144.51785934184718,60.74818210782276,,,0.0,-0.08000780177195835,False
