Date,Code,Name,Open,High,Low,Close,Volume,Turnover,SMA_20,EMA_20,RSI,MACD,MACD_signal,ADX,CMF,Supertrend
2025-03-27,590104,NIPPON INDIA ETF JUNIOR BEES,668.03,678.0,664.6,675.57,51783,34758057.0,,675.57,,,,0.0,,True
2025-03-28,590104,NIPPON INDIA ETF JUNIOR BEES,675.57,681.93,663.95,672.74,15458,10448985.0,,674.08425,,,,0.0,,True
2025-04-01,590104,NIPPON INDIA ETF JUNIOR BEES,672.08,677.1,664.55,667.57,64242,43022580.0,,671.6922564529559,,,,0.0,,False
2025-04-02,590104,NIPPON INDIA ETF JUNIOR BEES,667.33,676.33,660.55,675.48,10704,7165089.0,,672.7857194513716,,,,0.0,,True
2025-04-03,590104,NIPPON INDIA ETF JUNIOR BEES,671.59,678.77,669.22,675.24,8848,5968013.0,,673.3793890306108,,,,0.0,,True
2025-04-04,590104,NIPPON INDIA ETF JUNIOR BEES,671.74,675.24,655.51,658.68,14201,9373678.0,,670.278489375066,,,,0.0,,False
2025-04-07,590104,NIPPON INDIA ETF JUNIOR BEES,636.5,654.15,620.83,640.32,217259,137510449.0,,664.6140805610875,,,,0.0,,False
2025-04-08,590104,NIPPON INDIA ETF JUNIOR BEES,652.27,654.0,641.7,651.22,61949,40164513.0,,662.2988464336613,,,,0.0,,True
2025-04-09,590104,NIPPON INDIA ETF JUNIOR BEES,650.0,652.93,642.98,649.33,31771,20601985.0,,660.2185800511347,,,,0.0,,True
2025-04-11,590104,NIPPON INDIA ETF JUNIOR BEES,668.72,668.72,655.01,658.48,40223,26498780.0,,659.9567649599417,,,,0.0,,True
2025-04-15,590104,NIPPON INDIA ETF JUNIOR BEES,670.82,678.37,666.47,677.36,62709,42165451.0,,662.4400817317428,,,,0.0,,True
2025-04-16,590104,NIPPON INDIA ETF JUNIOR BEES,677.36,683.47,675.5,681.29,44439,30197550.0,,665.0079713140806,,,,0.0,,True
2025-04-17,590104,NIPPON INDIA ETF JUNIOR BEES,681.88,687.66,677.71,686.2,11089,7590681.0,,667.781245598873,,,,0.0,,True
2025-04-21,590104,NIPPON INDIA ETF JUNIOR BEES,686.06,699.14,685.35,697.74,116248,80809013.0,,671.5669014151828,67.63549588205561,,,0.0,,True
2025-04-22,590104,NIPPON INDIA ETF JUNIOR BEES,699.21,703.24,696.1,699.32,13158,9212168.0,,674.9679895678081,68.33410522690116,,,0.0,,True
2025-04-23,590104,NIPPON INDIA ETF JUNIOR BEES,702.0,708.62,694.3,704.73,55169,38646406.0,,678.5183069409022,70.66875028097053,,,0.0,,True
2025-04-24,590104,NIPPON INDIA ETF JUNIOR BEES,702.2,708.0,701.03,704.49,50639,35655927.0,,681.5437090344489,70.42070661774557,,,0.0,,True
2025-04-25,590104,NIPPON INDIA ETF JUNIOR BEES,706.29,707.9,681.1,687.6,139048,95835874.0,,682.2345170306744,55.62397389411208,,,0.0,,True
2025-04-28,590104,NIPPON INDIA ETF JUNIOR BEES,686.0,695.82,677.91,694.1,56789,39295678.0,,683.5629383552208,59.178809392653086,,,0.0,,True
2025-04-29,590104,NIPPON INDIA ETF JUNIOR BEES,698.3,700.1,692.08,693.34,6750,4695768.0,677.5400000000001,684.639547252706,58.58784199745111,,,0.0,0.21183888825808977,True
2025-04-30,590104,NIPPON INDIA ETF JUNIOR BEES,692.91,695.28,687.33,689.48,4846,3352444.0,678.2355,685.1647438300661,55.553482836948845,,,0.0,0.18718471842532017,True
2025-05-02,590104,NIPPON INDIA ETF JUNIOR BEES,687.61,695.25,684.12,688.14,38431,26531648.0,679.0055,685.4833380495567,54.49825972612676,,,0.0,0.17323559411128917,True
2025-05-05,590104,NIPPON INDIA ETF JUNIOR BEES,691.58,699.5,689.88,698.1,45911,31972373.0,680.532,686.8185333222377,60.50350539880921,,,0.0,0.2402603698559302,True
2025-05-06,590104,NIPPON INDIA ETF JUNIOR BEES,700.36,701.51,681.0,683.04,15786,10862815.0,680.9100000000001,686.4228491772872,49.800884450627464,,,0.0,0.21764043644834818,True
2025-05-07,590104,NIPPON INDIA ETF JUNIOR BEES,680.0,687.0,670.0,686.81,30051,20444251.0,681.4885,686.4630104511784,52.08582388933295,,,0.0,0.23889779460816132,True
2025-05-08,590104,NIPPON INDIA ETF JUNIOR BEES,685.83,689.37,668.7,672.7,47777,32432410.0,682.1895,685.047327638197,44.011358938224454,2.9999193616511093,,0.0,0.213514172609894,True
2025-05-09,590104,NIPPON INDIA ETF JUNIOR BEES,652.7,673.73,652.7,670.31,91354,60828731.0,683.6890000000001,683.5428939628765,42.80102840272235,1.5245163961309345,,0.0,0.26705252415765,True
2025-05-12,590104,NIPPON INDIA ETF JUNIOR BEES,680.7,697.5,680.7,696.56,93413,64596985.0,685.956,684.8626877628183,56.84003518685957,2.445217589570916,,14.958555297159792,0.30784302402428276,True
2025-05-13,590104,NIPPON INDIA ETF JUNIOR BEES,696.56,701.0,694.09,696.84,9849,6872870.0,688.3315,686.0696336793508,56.9613796351999,3.161035133268115,,14.321916241153946,0.303691651762169,True
2025-05-14,590104,NIPPON INDIA ETF JUNIOR BEES,697.42,703.65,695.34,701.49,44587,31250803.0,690.482,687.6149861712641,59.021869920638444,4.05677782268026,,13.548983523761317,0.3445334260556862,True
2025-05-15,590104,NIPPON INDIA ETF JUNIOR BEES,702.0,719.0,684.05,711.87,158877,111955640.0,692.2075000000001,690.033665526567,63.251312617908034,5.540373629796022,,13.293711276659076,0.3527776128650898,True
2025-05-16,590104,NIPPON INDIA ETF JUNIOR BEES,710.56,719.03,708.0,718.39,104735,74989925.0,694.0625,692.8487101904591,65.64958198651433,7.159710816228085,,13.058434457017464,0.3978907258590274,True
2025-05-19,590104,NIPPON INDIA ETF JUNIOR BEES,720.5,724.73,716.06,721.49,77201,55733045.0,695.827,695.6806144019351,66.7603202714829,8.594123588319007,,13.18120515005422,0.3856974374339796,True
2025-05-20,590104,NIPPON INDIA ETF JUNIOR BEES,722.0,724.62,707.9,708.8,17580,12581550.0,696.3799999999999,696.9730916659364,58.431032160275365,8.607704836101675,5.81531645052121,12.675032915998898,0.3219234886024327,True
2025-05-21,590104,NIPPON INDIA ETF JUNIOR BEES,708.31,717.29,706.0,715.96,55511,39574104.0,697.212,698.8375048331054,61.360301373782654,9.09142000361112,6.470537161139192,12.063944440717282,0.34821703403110693,True
2025-05-22,590104,NIPPON INDIA ETF JUNIOR BEES,714.86,715.94,710.0,713.48,10254,7310432.0,697.6495,700.2710813163692,59.788734911847264,9.168958439652897,7.010221416841934,11.4965051422415,0.3411267847359094,True
2025-05-23,590104,NIPPON INDIA ETF JUNIOR BEES,714.41,718.93,713.63,718.31,3695,2648070.0,698.3405,702.0324874758763,61.83870939594977,9.510517517011522,7.5102806368758515,11.194632582155908,0.35937726737882825,True
2025-05-26,590104,NIPPON INDIA ETF JUNIOR BEES,719.99,723.73,718.48,720.72,39888,28770029.0,699.9965,703.8528444185705,62.85622562903673,9.861989528993263,7.980622415299335,11.270363023765539,0.4657305123337648,True
2025-05-27,590104,NIPPON INDIA ETF JUNIOR BEES,720.9,722.44,716.2,718.1,5398,3878827.0,701.1965,705.2376565327753,60.95345876786635,9.815969144887731,8.347691761217014,11.126106962854143,0.4390557001840965,True
2025-05-28,590104,NIPPON INDIA ETF JUNIOR BEES,719.95,721.28,715.0,716.31,38868,27900320.0,702.345,706.3117729975721,59.6254367476064,9.525258369364906,8.583205082846593,10.875555601542034,0.4046611655997574,True
2025-05-29,590104,NIPPON INDIA ETF JUNIOR BEES,719.0,720.39,714.97,716.97,43577,31249013.0,703.7194999999999,707.3438887252285,59.97173419060571,9.241593136469533,8.71488269357118,10.639809702552437,0.379099541489785,True
2025-05-30,590104,NIPPON INDIA ETF JUNIOR BEES,716.24,719.0,711.85,715.0,44480,31831965.0,705.0625,708.084103284179,58.362633209776625,8.756879998030513,8.723282154463048,10.089756659104072,0.3822549796387965,True
