Date,Code,Name,Open,High,Low,Close,Volume,Turnover,SMA_20,EMA_20,RSI,MACD,MACD_signal,ADX,CMF,Supertrend
2025-03-27,544178,PIOTEX INDUSTRIES LIMITED,39.04,39.04,39.04,39.04,1200,46848.0,,39.04,,,,0.0,,True
2025-03-28,544178,PIOTEX INDUSTRIES LIMITED,39.0,39.0,39.0,39.0,1200,46800.0,,39.019000000000005,,,,0.0,,False
2025-04-01,544178,PIOTEX INDUSTRIES LIMITED,39.78,39.78,38.4,38.4,2400,93816.0,,38.79170691090758,,,,0.0,,False
2025-04-02,544178,PIOTEX INDUSTRIES LIMITED,38.05,39.16,38.05,39.16,2400,92652.0,,38.89802743142144,,,,0.0,,True
2025-04-03,544178,PIOTEX INDUSTRIES LIMITED,39.94,39.94,39.94,39.94,1200,47928.0,,39.150071728766505,,,,0.0,,True
2025-04-04,544178,PIOTEX INDUSTRIES LIMITED,40.73,40.73,40.73,40.73,2400,97752.0,,39.48336442697669,,,,0.0,,True
2025-04-07,544178,PIOTEX INDUSTRIES LIMITED,39.92,39.92,39.92,39.92,1200,47904.0,,39.56592140631452,,,,0.0,,False
2025-04-09,544178,PIOTEX INDUSTRIES LIMITED,39.13,39.13,39.13,39.13,1200,46956.0,,39.49057020081953,,,,0.0,,False
2025-04-11,544178,PIOTEX INDUSTRIES LIMITED,38.35,38.35,38.35,38.35,2400,92040.0,,39.307617163491706,,,,0.0,,False
2025-04-15,544178,PIOTEX INDUSTRIES LIMITED,39.11,39.11,39.11,39.11,2400,93864.0,,39.27785773098981,,,,0.0,,True
2025-04-17,544178,PIOTEX INDUSTRIES LIMITED,39.5,39.5,38.4,38.5,4800,185880.0,,39.16686301391589,,,,0.0,,True
2025-04-21,544178,PIOTEX INDUSTRIES LIMITED,39.27,39.27,39.27,39.27,1200,47124.0,,39.180913175213675,,,,0.0,,True
2025-04-22,544178,PIOTEX INDUSTRIES LIMITED,40.0,40.05,40.0,40.05,2400,96060.0,,39.294645379815364,,,,0.0,,True
2025-04-23,544178,PIOTEX INDUSTRIES LIMITED,40.85,40.85,40.85,40.85,2400,98040.0,,39.49118349970812,63.24040628658961,,,0.0,,True
