Date,Code,Name,Open,High,Low,Close,Volume,Turnover,SMA_20,EMA_20,RSI,MACD,MACD_signal,ADX,CMF,Supertrend
2025-03-27,542019,Shubham Polyspin Limited,18.71,18.99,18.51,18.7,19187,357914.0,,18.7,,,,0.0,,True
2025-03-28,542019,Shubham Polyspin Limited,18.61,19.19,17.0,18.02,18947,340885.0,,18.342999999999996,,,,0.0,,False
2025-04-01,542019,Shubham Polyspin Limited,18.0,19.25,18.0,18.36,8378,155975.0,,18.349242298084924,,,,0.0,,True
2025-04-02,542019,Shubham Polyspin Limited,18.0,19.84,18.0,18.91,2761,52489.0,,18.5111243765586,,,,0.0,,True
2025-04-03,542019,Shubham Polyspin Limited,19.0,19.6,18.5,19.36,4022,76741.0,,18.71646016609432,,,,0.0,,True
2025-04-04,542019,Shubham Polyspin Limited,19.0,21.0,19.0,20.36,2521,50817.0,,19.063171998417367,,,,0.0,,True
2025-04-07,542019,Shubham Polyspin Limited,20.36,20.36,18.01,19.08,4849,91012.0,,19.06635375699314,,,,0.0,,False
2025-04-08,542019,Shubham Polyspin Limited,19.25,20.45,18.62,19.28,5133,99135.0,,19.103283583624385,,,,0.0,,True
2025-04-09,542019,Shubham Polyspin Limited,20.25,22.0,19.5,21.36,20550,430399.0,,19.465271931616314,,,,0.0,,True
2025-04-11,542019,Shubham Polyspin Limited,21.36,22.18,20.6,21.03,9378,198295.0,,19.700906420605666,,,,0.0,,True
2025-04-15,542019,Shubham Polyspin Limited,21.0,21.89,20.0,20.43,3255,68000.0,,19.804942843130267,,,,0.0,,True
2025-04-16,542019,Shubham Polyspin Limited,21.9,21.9,20.0,20.49,5503,114523.0,,19.89826691548946,,,,0.0,,True
2025-04-17,542019,Shubham Polyspin Limited,21.6,21.6,20.01,20.44,5201,107992.0,,19.96916029029376,,,,0.0,,True
2025-04-21,542019,Shubham Polyspin Limited,20.44,21.9,20.44,20.83,9834,207920.0,,20.077937938734216,63.84302479259086,,,0.0,,True
2025-04-22,542019,Shubham Polyspin Limited,21.0,21.6,20.26,20.75,7406,154361.0,,20.16029783478022,62.76493207437056,,,0.0,,True
2025-04-23,542019,Shubham Polyspin Limited,21.17,21.23,20.5,20.83,4297,88803.0,,20.240186766927312,63.42997939185504,,,0.0,,True
2025-04-24,542019,Shubham Polyspin Limited,20.83,21.15,20.31,20.6,3276,67361.0,,20.282100850315977,60.106127409046245,,,0.0,,True
2025-04-25,542019,Shubham Polyspin Limited,21.19,21.5,19.8,21.18,9089,189029.0,,20.384519296842733,65.07610689852999,,,0.0,,True
