Date,Code,Name,Open,High,Low,Close,Volume,Turnover,SMA_20,EMA_20,RSI,MACD,MACD_signal,ADX,CMF,Supertrend
2025-03-27,543615,SILICON RENTAL SOLUTIONS LIMIT,204.05,204.05,195.35,204.0,12000,2413600.0,,204.0,,,,0.0,,True
2025-03-28,543615,SILICON RENTAL SOLUTIONS LIMIT,205.5,205.5,200.0,200.0,3200,650800.0,,201.9,,,,0.0,,True
2025-04-01,543615,SILICON RENTAL SOLUTIONS LIMIT,205.0,224.9,205.0,224.9,4000,854320.0,,210.34546211490425,,,,0.0,,True
2025-04-02,543615,SILICON RENTAL SOLUTIONS LIMIT,219.35,219.35,216.05,216.05,1600,348320.0,,211.9922740024938,,,,0.0,,True
2025-04-03,543615,SILICON RENTAL SOLUTIONS LIMIT,217.95,225.0,217.95,225.0,4000,883120.0,,215.138732227945,,,,0.0,,True
2025-04-04,543615,SILICON RENTAL SOLUTIONS LIMIT,219.0,245.0,219.0,227.75,4800,1097160.0,,217.7991336778905,,,,0.0,,True
2025-04-07,543615,SILICON RENTAL SOLUTIONS LIMIT,209.5,210.0,204.05,208.5,6400,1334040.0,,216.0408976697943,,,,0.0,,False
2025-04-08,543615,SILICON RENTAL SOLUTIONS LIMIT,215.05,215.05,214.0,214.5,3200,687280.0,,215.77454576488313,,,,0.0,,True
2025-04-15,543615,SILICON RENTAL SOLUTIONS LIMIT,214.6,214.6,214.0,214.0,2400,514480.0,,215.48989994709012,,,,0.0,,False
2025-04-16,543615,SILICON RENTAL SOLUTIONS LIMIT,215.0,221.75,215.0,221.75,1600,349400.0,,216.4326167723295,,,,0.0,,True
2025-04-17,543615,SILICON RENTAL SOLUTIONS LIMIT,215.0,221.0,215.0,221.0,2400,525560.0,,217.08434958788993,,,,0.0,,True
2025-04-21,543615,SILICON RENTAL SOLUTIONS LIMIT,220.0,242.0,220.0,228.25,12800,2913440.0,,218.6054255397982,,,,0.0,,True
2025-04-22,543615,SILICON RENTAL SOLUTIONS LIMIT,231.0,235.0,231.0,235.0,2400,558400.0,,220.7508856292705,,,,0.0,,True
2025-04-23,543615,SILICON RENTAL SOLUTIONS LIMIT,225.0,229.95,223.0,226.0,6400,1450480.0,,221.41417556722865,59.014823544213485,,,0.0,,True
2025-04-24,543615,SILICON RENTAL SOLUTIONS LIMIT,224.0,224.0,224.0,224.0,1600,358400.0,,221.7310633127966,57.164100352427305,,,0.0,,True
2025-04-25,543615,SILICON RENTAL SOLUTIONS LIMIT,219.0,229.5,219.0,229.5,3200,717200.0,,222.6578216362603,60.80438400729858,,,0.0,,True
2025-04-28,543615,SILICON RENTAL SOLUTIONS LIMIT,224.0,225.1,219.0,219.65,5600,1236720.0,,222.3074451762178,52.24181957514394,,,0.0,,True
2025-04-29,543615,SILICON RENTAL SOLUTIONS LIMIT,215.0,215.5,215.0,215.5,1600,344400.0,,221.53095712629636,49.10430957935371,,,0.0,,True
2025-04-30,543615,SILICON RENTAL SOLUTIONS LIMIT,220.0,240.0,207.0,209.2,14400,3230080.0,,220.15042281168093,44.714070543900014,,,0.0,,True
2025-05-02,543615,SILICON RENTAL SOLUTIONS LIMIT,205.0,205.0,202.0,205.0,7200,1470400.0,218.47750000000002,218.4821219875341,42.017030830001374,,,0.0,0.11460504927250859,True
2025-05-05,543615,SILICON RENTAL SOLUTIONS LIMIT,214.9,214.9,210.0,213.5,4800,1022720.0,218.95250000000001,217.94155407943788,48.753902177198654,,,0.0,0.018667338229642148,True
2025-05-06,543615,SILICON RENTAL SOLUTIONS LIMIT,209.25,209.25,200.0,200.65,8800,1789000.0,218.98499999999999,216.08995244883326,40.99864518616285,,,0.0,-0.026370770009563782,True
2025-05-07,543615,SILICON RENTAL SOLUTIONS LIMIT,201.1,203.1,201.1,203.1,4000,810800.0,217.89500000000004,214.715252613793,42.864760615403746,,,0.0,-0.026370770009563782,True
2025-05-08,543615,SILICON RENTAL SOLUTIONS LIMIT,204.0,204.0,204.0,204.0,800,163200.0,217.29250000000002,213.59316231926917,43.570820220715845,,,0.0,-0.010325003912080565,True
2025-05-12,543615,SILICON RENTAL SOLUTIONS LIMIT,207.0,215.0,207.0,211.0,3200,676000.0,216.59250000000003,213.32415939834263,48.86386345277088,,,0.0,-0.05139324164906483,True
