Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA_20,EMA_20,RSI,MACD,MACD_signal,ADX,CMF,Supertrend
2025-03-13 00:00:00+05:30,5170.2001953125,5241.35009765625,5075.0,5125.75,401647,0.0,0.0,,5125.75,,,,0.0,,True
2025-03-17 00:00:00+05:30,5125.75,5218.35009765625,5034.7998046875,5167.2998046875,840748,0.0,0.0,,5147.563647460937,,,,0.0,,True
2025-03-18 00:00:00+05:30,5167.2998046875,5167.2998046875,5167.2998046875,5167.2998046875,0,0.0,0.0,,5154.8106460761865,,,,0.0,,True
2025-03-19 00:00:00+05:30,5302.0,5328.0498046875,5152.0498046875,5280.60009765625,672425,0.0,0.0,,5191.124115873037,,,,0.0,,True
2025-03-20 00:00:00+05:30,5340.0,5385.0,5184.60009765625,5194.0498046875,621056,0.0,0.0,,5191.831815100185,,,,0.0,,False
2025-03-21 00:00:00+05:30,5104.64990234375,5323.0,5028.2001953125,5275.5498046875,789021,0.0,0.0,,5209.492486882775,,,,0.0,,False
2025-03-24 00:00:00+05:30,5306.0,5508.39990234375,5232.25,5421.2998046875,569197,0.0,0.0,,5249.540008065094,,,,0.0,,True
2025-03-25 00:00:00+05:30,5499.0,5633.0,5435.14990234375,5558.2998046875,827076,0.0,0.0,,5302.91069036442,,,,0.0,,True
2025-03-26 00:00:00+05:30,5574.0,5623.60009765625,5477.7998046875,5517.0,416614,0.0,0.0,,5337.251662475653,,,,0.0,,False
2025-03-27 00:00:00+05:30,5440.60009765625,5669.0,5440.60009765625,5641.4501953125,593246,0.0,0.0,,5383.06132569104,,,,0.0,,True
2025-03-28 00:00:00+05:30,5665.0,5700.4501953125,5466.5,5513.75,317428,0.0,0.0,,5401.70966182216,,,,0.0,,True
2025-04-01 00:00:00+05:30,5494.0,5509.64990234375,5189.7998046875,5211.5498046875,453706,0.0,0.0,,5375.804535382581,,,,0.0,,True
2025-04-02 00:00:00+05:30,5253.64990234375,5411.9501953125,5218.75,5317.5,525175,0.0,0.0,,5368.174568895667,,,,0.0,,True
2025-04-03 00:00:00+05:30,5120.39990234375,5145.0,4771.5498046875,4793.35009765625,2581937,0.0,0.0,,5295.538451460063,33.41021558610035,,,0.0,,False
2025-04-04 00:00:00+05:30,4750.0,4772.35009765625,4498.60009765625,4609.9501953125,2694235,0.0,0.0,,5211.520946588074,29.38416533959125,,,0.0,,False
2025-04-07 00:00:00+05:30,4148.9501953125,4630.0,4148.9501953125,4573.5498046875,1802134,0.0,0.0,,5135.417215834305,28.646328213963272,,,0.0,,False
2025-04-08 00:00:00+05:30,4718.5498046875,4920.0,4576.35009765625,4595.2998046875,1299383,0.0,0.0,,5072.499779426664,29.780921401474387,,,0.0,,False
2025-04-09 00:00:00+05:30,4518.5498046875,4535.14990234375,4341.4501953125,4402.75,1279395,0.0,0.0,,4996.105084104083,25.860527311009804,,,0.0,,False
2025-04-11 00:00:00+05:30,4525.0,4584.89990234375,4413.0,4544.60009765625,1076005,0.0,0.0,,4945.556037454496,32.871375803652015,,,0.0,,False
2025-04-15 00:00:00+05:30,4641.5,4728.0,4562.0,4716.0,583389,0.0,0.0,5081.344946289062,4920.2782923226605,40.226581123297755,,,0.0,-0.07410261903042603,False
2025-04-16 00:00:00+05:30,4716.0,4737.0,4647.5,4705.5,389526,0.0,0.0,5060.332446289062,4896.974516847904,39.937888579399456,,,0.0,-0.05931867287793401,False
2025-04-17 00:00:00+05:30,4650.0,4855.0,4555.0,4836.0,632950,0.0,0.0,5043.7674560546875,4890.445287936365,45.20164585740694,,,0.0,-0.0500838230919154,False
2025-04-21 00:00:00+05:30,4818.5,5006.0,4715.0,4900.5,743849,0.0,0.0,5030.427465820312,4891.509357344602,47.6439299783632,,,0.0,-0.037270985810928255,False
2025-04-22 00:00:00+05:30,4863.0,5025.0,4863.0,4961.0,461798,0.0,0.0,5014.4474609375,4898.786346370832,49.89947396168458,,,0.0,-0.049104662722515145,False
2025-04-23 00:00:00+05:30,5050.0,5249.0,5033.0,5163.5,1465607,0.0,0.0,5012.919970703125,4926.246542559185,56.63374398236294,,,0.0,-0.002478333917494406,False
2025-04-24 00:00:00+05:30,5272.0,5387.5,5131.0,5156.5,2537811,0.0,0.0,5006.96748046875,4949.930740394013,56.35176711876983,-49.76951672317773,,0.0,-0.12313013794579682,False
2025-04-25 00:00:00+05:30,5233.0,5329.0,5138.0,5273.5,1391012,0.0,0.0,4999.577490234375,4982.961728263756,59.94182815887887,-19.260082109210998,,0.0,-0.10166993787704791,True
2025-04-28 00:00:00+05:30,5293.5,5315.0,5172.5,5287.0,605942,0.0,0.0,4986.0125,5013.787921492735,60.347096566025286,5.939732270497188,,20.08621780600654,-0.0951348267330328,True
2025-04-29 00:00:00+05:30,5258.5,5444.0,5252.0,5404.0,733031,0.0,0.0,4980.3625,5053.109337300362,63.76828713931819,34.948820661772515,,20.18777128558255,-0.06579943010819868,True
2025-04-30 00:00:00+05:30,5400.0,5433.5,5277.0,5321.5,568446,0.0,0.0,4964.364990234375,5080.006115936145,59.84726450763152,50.69726517731033,,20.282070945188842,-0.09727421008749366,True
2025-05-02 00:00:00+05:30,5332.0,5487.0,5332.0,5406.5,509581,0.0,0.0,4959.002490234375,5112.563673832991,62.41172854109891,69.23867025156505,,20.569056134387846,-0.08884908408033255,True
2025-05-05 00:00:00+05:30,5490.0,5568.0,5459.5,5533.0,402811,0.0,0.0,4975.075,5154.3020387684055,65.90205437432533,93.06753553479575,,21.1319400607408,-0.06504671501955218,True
2025-05-06 00:00:00+05:30,5560.0,5630.5,5405.0,5425.0,368401,0.0,0.0,4980.45,5181.067268321523,60.71822610812599,102.06089112097561,,21.877269793911864,-0.07973171105906969,True
2025-05-07 00:00:00+05:30,5325.0,5518.0,5310.5,5504.0,411265,0.0,0.0,5015.982495117188,5212.881503094666,63.01025957765373,114.24587465862714,55.778775085660705,21.94687386342432,0.04369588363519372,True
2025-05-08 00:00:00+05:30,5555.0,5585.0,5450.0,5469.5,330638,0.0,0.0,5058.959985351563,5238.080071295002,61.32735012196705,119.73843014073464,68.5707060966755,22.276790747386766,0.06476048309461442,True
2025-05-09 00:00:00+05:30,5315.5,5488.0,5315.5,5443.0,299463,0.0,0.0,5102.4324951171875,5258.142798814813,60.00171319049757,120.56321372197817,78.96920762173603,21.730954133652933,-0.006005462241673563,True
2025-05-12 00:00:00+05:30,5640.0,5929.0,5556.5,5876.5,936725,0.0,0.0,5166.492504882813,5318.522148710744,71.03255207098032,154.41666850817182,94.0586997990232,22.746820622375658,0.11013299247447532,True
2025-05-13 00:00:00+05:30,5955.0,5955.0,5748.0,5761.0,620746,0.0,0.0,5234.405004882812,5361.624066504404,65.82386689428671,169.96662119241864,109.24028407770228,23.761529579166083,0.11009186984099448,True
2025-05-14 00:00:00+05:30,5799.0,5817.5,5640.0,5758.5,495296,0.0,0.0,5295.1,5400.20008944455,65.71154741216284,180.01326080323997,123.39487942280984,24.065317986407916,0.08651884502933328,True
2025-05-15 00:00:00+05:30,5770.0,5798.5,5552.0,5653.5,1002976,0.0,0.0,5341.975,5424.772448969391,61.00330274800489,177.45705809601168,134.2073151574502,23.852108023830034,0.03873593850994335,True
2025-05-16 00:00:00+05:30,5667.0,5708.0,5625.0,5699.0,410772,0.0,0.0,5391.65,5451.327950959627,62.265037407955155,177.0616621505078,142.77818455606175,23.654127344293432,0.05250308740730554,True
2025-05-19 00:00:00+05:30,5650.0,5732.0,5605.5,5669.5,287926,0.0,0.0,5433.325,5472.421443629714,60.889482929408786,172.3808059293815,148.6987088307257,23.56524217237156,0.016076601609953074,True
