Date,Code,Name,Open,High,Low,Close,Volume,Turnover,SMA_20,EMA_20,RSI,MACD,MACD_signal,ADX,CMF,Supertrend
2025-03-27,509597,HARDCASTLE & WAUD MFG.CO.LTD.,700.0,700.0,695.55,695.55,10,6963.0,,695.55,,,,0.0,,True
2025-03-28,509597,HARDCASTLE & WAUD MFG.CO.LTD.,699.0,699.0,640.0,650.2,318,212878.0,,671.74125,,,,0.0,,False
2025-04-02,509597,HARDCASTLE & WAUD MFG.CO.LTD.,734.0,734.0,666.0,710.55,585,411093.0,,685.9915903413822,,,,0.0,,True
2025-04-03,509597,HARDCASTLE & WAUD MFG.CO.LTD.,714.1,720.0,702.0,717.95,665,477466.0,,695.2174890897755,,,,0.0,,True
2025-04-04,509597,HARDCASTLE & WAUD MFG.CO.LTD.,714.4,716.0,710.0,710.0,235,167074.0,,698.7932526825215,,,,0.0,,False
2025-04-08,509597,HARDCASTLE & WAUD MFG.CO.LTD.,710.0,714.8,710.0,714.8,43,30621.0,,702.1699452198644,,,,0.0,,True
2025-04-09,509597,HARDCASTLE & WAUD MFG.CO.LTD.,722.85,722.85,722.85,722.85,10,7228.0,,706.0800317099948,,,,0.0,,True
2025-04-11,509597,HARDCASTLE & WAUD MFG.CO.LTD.,686.0,769.0,686.0,759.3,167,121644.0,,715.2793706480874,,,,0.0,,True
2025-04-15,509597,HARDCASTLE & WAUD MFG.CO.LTD.,735.0,759.3,717.0,758.6,113,84190.0,,722.2282114236841,,,,0.0,,True
2025-04-16,509597,HARDCASTLE & WAUD MFG.CO.LTD.,758.4,758.45,734.55,757.95,112,84919.0,,727.607603259903,,,,0.0,,True
2025-04-17,509597,HARDCASTLE & WAUD MFG.CO.LTD.,759.95,759.95,745.0,745.0,12,8969.0,,730.0893734840646,,,,0.0,,True
2025-04-21,509597,HARDCASTLE & WAUD MFG.CO.LTD.,740.0,765.0,740.0,763.1,193,146556.0,,734.5863502205347,,,,0.0,,True
2025-04-22,509597,HARDCASTLE & WAUD MFG.CO.LTD.,747.55,858.9,744.0,846.65,284,223175.0,,749.2514510846094,,,,0.0,,True
2025-04-23,509597,HARDCASTLE & WAUD MFG.CO.LTD.,800.55,899.0,800.1,827.35,160,134221.0,,759.120159976451,74.29906660140605,,,0.0,,True
2025-04-24,509597,HARDCASTLE & WAUD MFG.CO.LTD.,821.0,856.8,800.0,817.3,144,118501.0,,766.2499860036603,70.61725515392918,,,0.0,,True
2025-04-25,509597,HARDCASTLE & WAUD MFG.CO.LTD.,821.0,836.8,821.0,836.8,42,34529.0,,774.6659141189303,73.37423455145924,,,0.0,,True
2025-04-28,509597,HARDCASTLE & WAUD MFG.CO.LTD.,800.0,800.0,800.0,800.0,11,8800.0,,777.6170423448905,61.62303658382275,,,0.0,,True
2025-04-29,509597,HARDCASTLE & WAUD MFG.CO.LTD.,830.0,830.0,761.25,797.55,159,124189.0,,779.89068583641,60.92347464524469,,,0.0,,True
2025-04-30,509597,HARDCASTLE & WAUD MFG.CO.LTD.,765.6,799.4,765.6,790.0,52,40472.0,,781.0224921477221,58.711540936788744,,,0.0,,True
2025-05-02,509597,HARDCASTLE & WAUD MFG.CO.LTD.,777.55,777.55,770.45,770.45,22,17020.0,759.5975000000001,779.8582937895263,53.31380521830812,,,0.0,0.2782495038193157,True
2025-05-05,509597,HARDCASTLE & WAUD MFG.CO.LTD.,780.0,780.05,780.0,780.05,4,3120.0,763.8225,779.8790942085895,55.47835935696963,,,0.0,0.28295364582559485,True
2025-05-06,509597,HARDCASTLE & WAUD MFG.CO.LTD.,780.05,812.95,761.0,812.95,7,5474.0,771.96,783.4203689145897,61.98356092726014,,,0.0,0.3833000171762167,True
2025-05-07,509597,HARDCASTLE & WAUD MFG.CO.LTD.,789.8,790.45,770.0,790.35,52,40692.0,775.95,784.1537174582065,55.93728194041114,,,0.0,0.4131626198598444,True
