Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA_20,EMA_20,RSI,MACD,MACD_signal,ADX,CMF,Supertrend
2025-03-13 00:00:00+05:30,12.84000015258789,13.399999618530272,11.899999618530272,12.43000030517578,26166,0.0,0.0,,12.43000030517578,,,,0.0,,True
2025-03-17 00:00:00+05:30,12.979999542236328,12.979999542236328,11.579999923706056,11.949999809265137,32585,0.0,0.0,,12.178000044822692,,,,0.0,,False
2025-03-18 00:00:00+05:30,11.949999809265137,11.949999809265137,11.949999809265137,11.949999809265137,0,0.0,0.0,,12.094279725188319,,,,0.0,,False
2025-03-19 00:00:00+05:30,11.960000038146973,11.960000038146973,10.600000381469728,11.399999618530272,75236,0.0,0.0,,11.893851792901529,,,,0.0,,False
2025-03-20 00:00:00+05:30,11.779999732971191,11.850000381469728,11.359999656677246,11.470000267028809,44967,0.0,0.0,,11.791325715691112,,,,0.0,,True
2025-03-21 00:00:00+05:30,11.6899995803833,11.6899995803833,10.90999984741211,10.989999771118164,120926,0.0,0.0,,11.622282543874187,,,,0.0,,False
2025-03-24 00:00:00+05:30,11.770000457763672,11.770000457763672,10.729999542236328,10.81999969482422,161474,0.0,0.0,,11.470590715071738,,,,0.0,,False
2025-03-25 00:00:00+05:30,11.300000190734863,11.300000190734863,10.010000228881836,10.239999771118164,109526,0.0,0.0,,11.257876886948281,,,,0.0,,False
2025-03-26 00:00:00+05:30,10.239999771118164,10.239999771118164,9.720000267028809,9.720000267028809,131433,0.0,0.0,,11.011193957263153,,,,0.0,,False
2025-03-27 00:00:00+05:30,9.970000267028809,9.970000267028809,9.229999542236328,9.229999542236328,90786,0.0,0.0,,10.742961512114343,,,,0.0,,False
2025-03-28 00:00:00+05:30,8.760000228881836,9.5,8.760000228881836,8.989999771118164,191786,0.0,0.0,,10.492826449195212,,,,0.0,,False
2025-04-01 00:00:00+05:30,9.170000076293944,9.43000030517578,9.170000076293944,9.43000030517578,18266,0.0,0.0,,10.348039604805566,,,,0.0,,False
2025-04-02 00:00:00+05:30,9.770000457763672,9.899999618530272,8.949999809265137,9.75,319341,0.0,0.0,,10.269777731821378,,,,0.0,,False
2025-04-03 00:00:00+05:30,9.850000381469728,10.229999542236328,9.760000228881836,10.229999542236328,94210,0.0,0.0,,10.264751270014967,36.07383622695621,,,0.0,,False
2025-04-04 00:00:00+05:30,10.739999771118164,10.739999771118164,10.199999809265137,10.68000030517578,146732,0.0,0.0,,10.315639230130786,44.24740842462978,,,0.0,,False
2025-04-07 00:00:00+05:30,10.140000343322754,10.489999771118164,10.140000343322754,10.140000343322754,45826,0.0,0.0,,10.294687225136157,37.97299322257378,,,0.0,,False
2025-04-08 00:00:00+05:30,10.579999923706056,10.640000343322754,9.65999984741211,10.550000190734863,83067,0.0,0.0,,10.324428235045456,44.41761244735133,,,0.0,,False
2025-04-09 00:00:00+05:30,10.979999542236328,10.979999542236328,10.020000457763672,10.020000457763672,80164,0.0,0.0,,10.289703823022386,38.804822621154884,,,0.0,,False
2025-04-11 00:00:00+05:30,10.460000038146973,10.460000038146973,9.899999618530272,9.9399995803833,37633,0.0,0.0,,10.250552060350183,38.02376606604618,,,0.0,,False
2025-04-15 00:00:00+05:30,10.300000190734863,10.390000343322754,9.81999969482422,10.06999969482422,82535,0.0,0.0,10.499999952316283,10.230670393418988,40.132498982662845,,,0.0,-0.15053804048130343,False
2025-04-16 00:00:00+05:30,10.4399995803833,10.4399995803833,9.720000267028809,9.899999618530272,11126,0.0,0.0,10.37349991798401,10.194792105111835,38.29741509487165,,,0.0,-0.15061887201392993,False
2025-04-17 00:00:00+05:30,9.710000038146973,10.100000381469728,9.710000038146973,10.010000228881836,21217,0.0,0.0,10.276499938964843,10.175004355683528,40.202751143045234,,,0.0,-0.13718348964747012,False
2025-04-21 00:00:00+05:30,10.4399995803833,10.4399995803833,9.5,9.649999618530272,85626,0.0,0.0,10.1614999294281,10.119444188823584,36.25680967998741,,,0.0,-0.16103342332938733,False
2025-04-22 00:00:00+05:30,9.56999969482422,9.649999618530272,9.15999984741211,9.220000267028809,96971,0.0,0.0,10.052499961853027,10.025255341253603,32.19240008403304,,,0.0,-0.2030881131443871,False
2025-04-23 00:00:00+05:30,8.819999694824219,9.550000190734863,8.819999694824219,9.100000381469728,25104,0.0,0.0,9.933999967575073,9.92927357993688,31.143175427303518,,,0.0,-0.19546297270917512,False
