Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,SMA_20,EMA_20,RSI,MACD,MACD_signal,ADX,CMF,Supertrend
2025-04-29 00:00:00+05:30,107.5,107.5,107.5,107.5,0,0.0,0.0,0.0,107.5,107.5,100.0,0.0,,0.0,,True
2025-04-30 00:00:00+05:30,107.5,107.5,107.5,107.5,0,0.0,0.0,0.0,107.5,107.5,100.0,0.0,,0.0,,True
2025-05-02 00:00:00+05:30,107.5,107.5,107.5,107.5,0,0.0,0.0,0.0,107.5,107.5,100.0,0.0,,0.0,,True
2025-05-05 00:00:00+05:30,107.5,107.5,107.5,107.5,0,0.0,0.0,0.0,107.5,107.5,100.0,0.0,,0.0,,True
2025-05-06 00:00:00+05:30,107.5,107.5,107.5,107.5,0,0.0,0.0,0.0,107.5,107.5,100.0,0.0,,0.0,,True
2025-05-07 00:00:00+05:30,107.5,107.5,107.5,107.5,0,0.0,0.0,0.0,107.5,107.5,100.0,0.0,0.0,0.0,,True
2025-05-08 00:00:00+05:30,107.5,107.5,107.5,107.5,0,0.0,0.0,0.0,107.5,107.5,100.0,0.0,0.0,0.0,,True
2025-05-09 00:00:00+05:30,107.5,107.5,107.5,107.5,0,0.0,0.0,0.0,107.5,107.5,100.0,0.0,0.0,0.0,,True
2025-05-12 00:00:00+05:30,107.5,107.5,107.5,107.5,0,0.0,0.0,0.0,107.5,107.5,100.0,0.0,0.0,0.0,,True
2025-05-13 00:00:00+05:30,107.5,107.5,107.5,107.5,0,0.0,0.0,0.0,107.5,107.5,100.0,0.0,0.0,0.0,,True
2025-05-14 00:00:00+05:30,107.5,107.5,107.5,107.5,0,0.0,0.0,0.0,107.5,107.5,100.0,0.0,0.0,0.0,,True
2025-05-15 00:00:00+05:30,107.5,107.5,107.5,107.5,0,0.0,0.0,0.0,107.5,107.5,100.0,0.0,0.0,0.0,,True
2025-05-16 00:00:00+05:30,107.5,107.5,107.5,107.5,0,0.0,0.0,0.0,107.5,107.5,100.0,0.0,0.0,0.0,,True
2025-05-19 00:00:00+05:30,107.5,107.5,107.5,107.5,0,0.0,0.0,0.0,107.5,107.5,100.0,0.0,0.0,0.0,,True
2025-05-20 00:00:00+05:30,107.5,107.5,107.5,107.5,0,0.0,0.0,0.0,107.5,107.5,100.0,0.0,0.0,0.0,,True
2025-05-21 00:00:00+05:30,107.5,107.5,107.5,107.5,0,0.0,0.0,0.0,107.5,107.5,100.0,0.0,0.0,0.0,,True
2025-05-22 00:00:00+05:30,107.5,107.5,107.5,107.5,0,0.0,0.0,0.0,107.5,107.5,100.0,0.0,0.0,0.0,,True
2025-05-23 00:00:00+05:30,107.5,107.5,107.5,107.5,0,0.0,0.0,0.0,107.5,107.5,100.0,0.0,0.0,0.0,,True
2025-05-26 00:00:00+05:30,107.5,107.5,107.5,107.5,0,0.0,0.0,0.0,107.5,107.5,100.0,0.0,0.0,0.0,,True
2025-05-27 00:00:00+05:30,107.5,107.5,107.5,107.5,0,0.0,0.0,0.0,107.5,107.5,100.0,0.0,0.0,0.0,,True
2025-05-28 00:00:00+05:30,107.5,107.5,107.5,107.5,0,0.0,0.0,0.0,107.5,107.5,100.0,0.0,0.0,0.0,,True
2025-05-29 00:00:00+05:30,107.5,107.5,107.5,107.5,0,0.0,0.0,0.0,107.5,107.5,100.0,0.0,0.0,0.0,,True
2025-05-30 00:00:00+05:30,107.5,107.5,107.5,107.5,0,0.0,0.0,0.0,107.5,107.5,100.0,0.0,0.0,0.0,,True
2025-06-02 00:00:00+05:30,107.5,107.5,107.5,107.5,0,0.0,0.0,0.0,107.5,107.5,100.0,0.0,0.0,0.0,,True
2025-06-03 00:00:00+05:30,107.5,107.5,107.5,107.5,0,0.0,0.0,0.0,107.5,107.5,100.0,0.0,0.0,0.0,,True
2025-06-04 00:00:00+05:30,107.5,107.5,107.5,107.5,0,0.0,0.0,0.0,107.5,107.5,100.0,0.0,0.0,0.0,,True
2025-06-05 00:00:00+05:30,107.5,107.5,107.5,107.5,0,0.0,0.0,0.0,107.5,107.5,100.0,0.0,0.0,0.0,,True
2025-06-06 00:00:00+05:30,107.5,107.5,107.5,107.5,0,0.0,0.0,0.0,107.5,107.5,100.0,0.0,0.0,0.0,,True
2025-06-09 00:00:00+05:30,107.5,107.5,107.5,107.5,0,0.0,0.0,0.0,107.5,107.5,100.0,0.0,0.0,0.0,,True
2025-06-10 00:00:00+05:30,107.5,107.5,107.5,107.5,0,0.0,0.0,0.0,107.5,107.5,100.0,0.0,0.0,0.0,,True
2025-06-11 00:00:00+05:30,107.5,107.5,107.5,107.5,0,0.0,0.0,0.0,107.5,107.5,100.0,0.0,0.0,0.0,,True
2025-06-12 00:00:00+05:30,107.5,107.5,107.5,107.5,0,0.0,0.0,0.0,107.5,107.5,100.0,0.0,0.0,0.0,,True
2025-06-13 00:00:00+05:30,107.5,107.5,107.5,107.5,0,0.0,0.0,0.0,107.5,107.5,100.0,0.0,0.0,0.0,,True
2025-06-16 00:00:00+05:30,107.5,107.5,107.5,107.5,0,0.0,0.0,0.0,107.5,107.5,100.0,0.0,0.0,0.0,,True
2025-06-17 00:00:00+05:30,107.5,107.5,107.5,107.5,0,0.0,0.0,0.0,107.5,107.5,100.0,0.0,0.0,0.0,,True
2025-06-18 00:00:00+05:30,107.5,107.5,107.5,107.5,0,0.0,0.0,0.0,107.5,107.5,100.0,0.0,0.0,0.0,,True
