Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,SMA_20,EMA_20,RSI,MACD,MACD_signal,ADX,CMF,Supertrend
2025-04-25 00:00:00+05:30,67.33000183105469,67.33000183105469,67.33000183105469,67.33000183105469,4,0.0,0.0,0.0,44.67049999237061,50.68477141629178,93.59378206827476,8.886136559880818,,0.0,0.0,True
2025-04-28 00:00:00+05:30,68.66999816894531,68.66999816894531,68.66999816894531,68.66999816894531,15,0.0,0.0,0.0,46.81199989318848,52.50827893716485,93.92817604035166,9.286397854746056,,59.07691552049291,0.0,True
2025-04-29 00:00:00+05:30,70.04000091552734,70.04000091552734,70.04000091552734,70.04000091552734,7,0.0,0.0,0.0,48.957499980926514,54.27493908867033,94.25817257288378,9.603452958943357,,60.59550287120144,0.0,True
2025-04-30 00:00:00+05:30,71.44000244140625,71.44000244140625,71.44000244140625,71.44000244140625,2,0.0,0.0,0.0,51.10550012588501,55.99513644808591,94.58221630211466,9.8540979291516,,62.07916896836457,0.0,True
2025-05-02 00:00:00+05:30,72.86000061035156,72.86000061035156,72.86000061035156,72.86000061035156,25,0.0,0.0,0.0,53.25350017547608,57.67687940924357,94.89680260690902,10.05145098847106,,63.52887090917169,0.0,True
2025-05-05 00:00:00+05:30,74.30999755859375,74.30999755859375,74.30999755859375,74.30999755859375,151,0.0,0.0,0.0,55.39950008392334,59.328114357614005,95.20309966960532,10.207195153456098,,64.9457212895688,0.0,True
2025-05-06 00:00:00+05:30,75.79000091552734,75.79000091552734,75.79000091552734,75.79000091552734,390,0.0,0.0,0.0,57.541500091552734,60.95578148371762,95.49998883684688,10.33095856870169,,66.33045194644849,0.0,True
2025-05-07 00:00:00+05:30,77.30000305175781,77.30000305175781,77.30000305175781,77.30000305175781,1915,0.0,0.0,0.0,59.67700023651123,62.56595862323288,95.78652140561552,10.430648496713616,9.777418684900915,67.68347326481066,0.0,True
2025-05-08 00:00:00+05:30,78.83999633789062,78.83999633789062,78.83999633789062,78.83999633789062,14,0.0,0.0,0.0,61.80349998474121,64.16398235960808,96.0619254327416,10.512733819300912,9.924481711780915,69.00493288884948,0.0,True
2025-05-09 00:00:00+05:30,80.41000366210938,80.41000366210938,80.41000366210938,80.41000366210938,107,0.0,0.0,0.0,64.00850009918213,65.75455239705117,96.32560862165013,10.582485196829197,10.056082408790573,70.29477298305115,0.0,True
2025-05-12 00:00:00+05:30,82.01000213623047,82.01000213623047,82.01000213623047,82.01000213623047,236,0.0,0.0,0.0,66.1120002746582,67.34181213242164,96.57713894577579,10.644170795998285,10.173700086232117,71.55278074550299,0.0,True
2025-05-13 00:00:00+05:30,83.6500015258789,83.6500015258789,83.6500015258789,83.6500015258789,87,0.0,0.0,0.0,68.09800033569336,68.93039840075608,96.81761223022413,10.702025039581379,10.279365076901971,72.77896819349988,0.0,True
2025-05-14 00:00:00+05:30,83.6500015258789,83.6500015258789,83.6500015258789,83.6500015258789,0,0.0,0.0,0.0,69.8645004272461,70.36113203789884,96.81761223022413,10.625392039088567,10.348570469339291,73.91757082378271,0.0,True
2025-05-15 00:00:00+05:30,85.31999969482422,85.31999969482422,85.31999969482422,85.31999969482422,25,0.0,0.0,0.0,71.59400043487548,71.81227615139044,97.06142477800276,10.577484077375146,10.394353190946463,75.03408011441964,0.0,True
2025-05-16 00:00:00+05:30,87.0199966430664,87.0199966430664,87.0199966430664,87.0199966430664,2,0.0,0.0,0.0,73.28200035095215,73.28495331408216,97.28910847083776,10.555020512617574,10.426486655280685,76.12651558978784,0.0,True
2025-05-19 00:00:00+05:30,88.76000213623047,88.76000213623047,88.76000213623047,88.76000213623047,143,0.0,0.0,0.0,74.9240005493164,74.78112493796797,97.50241427764627,10.555939576577103,10.45237723953997,77.19339934290977,0.0,True
2025-05-20 00:00:00+05:30,90.52999877929688,90.52999877929688,90.52999877929688,90.52999877929688,2,0.0,0.0,0.0,76.51500053405762,76.30157408508572,97.7006164728841,10.577560346629582,10.477413860957894,78.23311913761701,0.0,True
2025-05-21 00:00:00+05:30,92.33999633789062,92.33999633789062,92.33999633789062,92.33999633789062,83,0.0,0.0,0.0,78.05000038146973,77.84795877126031,97.88541692869697,10.618344967765012,10.505600082319317,79.24454295060006,0.0,True
2025-05-22 00:00:00+05:30,94.18000030517578,94.18000030517578,94.18000030517578,94.18000030517578,32,0.0,0.0,0.0,79.52300033569335,79.42079847117651,98.05642564107305,10.676072893762651,10.539694644607984,80.22647234056919,0.0,True
2025-05-23 00:00:00+05:30,96.05999755859376,96.05999755859376,96.05999755859376,96.05999755859376,62,0.0,0.0,0.0,81.02550010681152,81.02151256061408,98.21524224410535,10.749607968321058,10.5816773093506,81.17814926124603,0.0,True
2025-05-26 00:00:00+05:30,97.9800033569336,97.9800033569336,97.9800033569336,97.9800033569336,94,0.0,0.0,0.0,82.55800018310546,82.65137291962857,98.36241536682321,10.837881119272055,10.63291807133489,82.09896890749708,0.0,True
2025-05-27 00:00:00+05:30,99.93000030517578,99.93000030517578,99.93000030517578,99.93000030517578,2,0.0,0.0,0.0,84.12100028991699,84.31055655044514,98.49789259107149,10.939087690739896,10.694151995215893,82.98832103382914,0.0,True
2025-05-28 00:00:00+05:30,99.93000030517578,99.93000030517578,99.93000030517578,99.93000030517578,0,0.0,0.0,0.0,85.61550025939941,85.80923712624127,98.49789259107149,10.893718620627922,10.734065320298301,83.81414800828033,0.0,True
2025-05-29 00:00:00+05:30,101.91999816894533,101.91999816894533,101.91999816894533,101.91999816894533,10,0.0,0.0,0.0,87.13950004577637,87.35396024082583,98.63185493257483,10.892774379665653,10.765807132171771,84.61503759930962,0.0,True
2025-05-30 00:00:00+05:30,103.9499969482422,103.9499969482422,103.9499969482422,103.9499969482422,5,0.0,0.0,0.0,88.69399986267089,88.94418920942785,98.75393641544102,10.929837633332383,10.798613232403895,85.38986312933278,0.0,True
2025-06-02 00:00:00+05:30,106.0199966430664,106.0199966430664,106.0199966430664,106.0199966430664,57,0.0,0.0,0.0,90.27949981689453,90.57943847726,98.86514007861,10.999447421594766,10.83878007024207,86.13780481985592,0.0,True
2025-06-03 00:00:00+05:30,108.13999938964844,108.13999938964844,108.13999938964844,108.13999938964844,5,0.0,0.0,0.0,91.89699974060059,92.26022562806176,98.9668350288545,11.097752205042283,10.890574497202113,86.85842763758026,0.0,True
2025-06-04 00:00:00+05:30,110.3000030517578,110.3000030517578,110.3000030517578,110.3000030517578,5,0.0,0.0,0.0,93.54699974060058,93.98605948615204,99.05932593747083,11.220609496116225,10.956581496984937,87.55138544717478,0.0,True
2025-06-05 00:00:00+05:30,112.5,112.5,112.5,112.5,15,0.0,0.0,0.0,95.22999992370606,95.75649414202917,99.1434348552716,11.364493346861678,11.038163866960286,88.21655087791437,0.0,True
2025-06-06 00:00:00+05:30,114.75,114.75,114.75,114.75,5,0.0,0.0,0.0,96.94699974060059,97.5720819532085,99.22022690265057,11.527200143350441,11.135971122238317,88.85406617172755,0.0,True
2025-06-09 00:00:00+05:30,117.04000091552734,117.04000091552734,117.04000091552734,117.04000091552734,19,0.0,0.0,0.0,98.69849967956543,99.43236437394748,99.28999473632057,11.70599100972018,11.24997509973469,89.46412712054654,0.0,True
2025-06-10 00:00:00+05:30,119.37999725341795,119.37999725341795,119.25,119.37999725341795,1293,0.0,0.0,0.0,100.48499946594238,101.33788012898516,99.35363460739511,11.899334091411717,11.379846898070095,90.04713776490722,0.6955352339967724,True
2025-06-11 00:00:00+05:30,121.76000213623048,121.76000213623048,121.76000213623048,121.76000213623048,150,0.0,0.0,0.0,102.39049949645997,103.28816057231761,99.41142030396652,12.105066706278592,11.524890859711796,90.6035360144216,0.6436037829766053,True
2025-06-12 00:00:00+05:30,124.19000244140624,124.19000244140624,124.19000244140624,124.19000244140624,5,0.0,0.0,0.0,104.33399963378906,105.28373400297134,99.46409954909969,12.322149927954385,11.684342673360314,91.13391600415993,0.6500754147812972,True
2025-06-13 00:00:00+05:30,126.66999816894533,126.66999816894533,126.66999816894533,126.66999816894533,5,0.0,0.0,0.0,106.31649971008301,107.32507627750606,99.51209487395735,12.549640431145619,11.857402224917376,91.63893381032499,0.6490963855421686,True
2025-06-16 00:00:00+05:30,129.1999969482422,129.1999969482422,129.1999969482422,129.1999969482422,5,0.0,0.0,0.0,108.3384994506836,109.41261670922543,99.55580137914455,12.786681150442803,12.043258010022463,92.11929695362134,0.6974110032362459,True
2025-06-17 00:00:00+05:30,131.77999877929688,131.77999877929688,131.77999877929688,131.77999877929688,5,0.0,0.0,0.0,110.4009994506836,111.54674192628332,99.5955865041085,13.032491761481225,12.241104760314217,92.57575441857027,0.6962843295638126,True
2025-06-18 00:00:00+05:30,134.41000366210938,134.41000366210938,134.41000366210938,134.41000366210938,3,0.0,0.0,0.0,112.50449981689454,113.72780007277072,99.63179074493483,13.286360957231622,12.4501559996977,93.00908742191389,0.7276308384918402,True
