TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4,DATE
2025-03-27,2025-03-27,CM,BSE,STK,500002,INE117A01022,ABB,A,,,,,ABB INDIA LIMITED,5522.2,5579.35,5444.0,5544.35,5544.35,5524.95,,5540.5,,,18051,99495311.0,4644,F1,1,,,,,,2025-03-27
2025-03-27,2025-03-27,CM,BSE,STK,500003,INE208C01025,AEGISLOG,A,,,,,AEGIS LOGISTICS LTD.,787.6,943.25,766.6,903.2,903.2,786.05,,902.6,,,112580,99186882.0,5586,F1,1,,,,,,2025-03-27
2025-03-27,2025-03-27,CM,BSE,STK,500008,INE885A01032,ARE&M,A,,,,,Amara Raja Energy & Mobility L,1041.0,1054.0,1019.45,1024.25,1024.25,1040.9,,1023.4,,,117426,121645397.0,6423,F1,1,,,,,,2025-03-27
2025-03-27,2025-03-27,CM,BSE,STK,500009,INE432A01017,AMBALALSA,X,,,,,AMBALAL SARABHAI ENTERPRISES L,35.01,36.0,34.28,34.65,34.65,35.05,,34.65,,,549657,19250260.0,588,F1,1,,,,,,2025-03-27
2025-03-27,2025-03-27,CM,BSE,STK,500012,INE714B01016,ANDHRAPET,X,,,,,ANDHRA PETROCHEMICALS LTD.,49.31,51.9,49.31,50.31,50.31,50.28,,50.31,,,340249,17312547.0,1131,F1,1,,,,,,2025-03-27
2025-03-27,2025-03-27,CM,BSE,STK,500013,INE436A01026,ANSALAPI,Z,,,,,ANSAL PROPERTIES & INFRASTRUCT,3.8,3.8,3.78,3.78,3.78,3.85,,3.69,,,3974,15033.0,12,F1,1,,,,,,2025-03-27
2025-03-27,2025-03-27,CM,BSE,STK,500014,INE096A01010,UTIQUE,X,,,,,UTIQUE ENTERPRISES LIMITED,4.0,4.36,4.0,4.14,4.18,4.14,,4.14,,,45946,191385.0,137,F1,1,,,,,,2025-03-27
2025-03-27,2025-03-27,CM,BSE,STK,500016,INE957C01019,ARUNAHTEL,X,,,,,ARUNA HOTELS LTD.,10.94,10.94,8.99,9.07,9.5,10.89,,9.07,,,95374,885991.0,215,F1,1,,,,,,2025-03-27
2025-03-27,2025-03-27,CM,BSE,STK,500020,INE032A01023,BOMDYEING,A,,,,,BOMBAY DYEING & MFG.CO.LTD.,129.45,134.85,129.0,132.9,133.35,129.4,,132.95,,,129834,17201855.0,1299,F1,1,,,,,,2025-03-27
2025-03-27,2025-03-27,CM,BSE,STK,500023,INE363A01022,ASIANHOTNR,T,,,,,ASIAN HOTELS (NORTH) LIMITED,380.45,387.5,355.1,355.6,355.6,371.15,,362.3,,,631,230623.0,19,F1,1,,,,,,2025-03-27
2025-03-27,2025-03-27,CM,BSE,STK,500027,INE100A01010,ATUL,A,,,,,ATUL LTD.,5737.0,5869.1,5711.7,5783.95,5783.95,5755.4,,5797.7,,,1592,9234557.0,404,F1,1,,,,,,2025-03-27
2025-03-27,2025-03-27,CM,BSE,STK,500028,INE447A01015,ATVPR,X,,,,,ATV PROJECTS INDIA LTD.,31.6,33.95,31.6,31.98,31.98,32.76,,31.98,,,29183,944788.0,242,F1,1,,,,,,2025-03-27
2025-03-27,2025-03-27,CM,BSE,STK,500031,INE193E01025,BAJAJELEC,A,,,,,BAJAJ ELECTRICALS LTD.,579.55,579.55,538.0,548.6,548.6,579.55,,548.25,,,37970,21216354.0,1183,F1,1,,,,,,2025-03-27
2025-03-27,2025-03-27,CM,BSE,STK,500032,INE306A01021,BAJAJHIND,A,,,,,BAJAJ HINDUSTHAN SUGAR LIMITED,19.44,20.45,19.23,20.19,20.19,19.57,,20.2,,,3017212,59941653.0,6502,F1,1,,,,,,2025-03-27
2025-03-27,2025-03-27,CM,BSE,STK,500033,INE451A01017,FORCEMOT,A,,,,,FORCE MOTORS LTD.,8741.8,8890.0,8669.85,8786.15,8786.15,8762.9,,8787.95,,,4426,39047646.0,1242,F1,1,,,,,,2025-03-27
2025-03-27,2025-03-27,CM,BSE,STK,500034,INE296A01024,BAJFINANCE,A,,,,,BAJAJ FINANCE LIMITED,8864.95,9052.0,8825.05,8986.0,8986.0,8864.95,,9003.7,,,32395,290231931.0,7195,F1,1,,,,,,2025-03-27
2025-03-27,2025-03-27,CM,BSE,STK,500038,INE119A01028,BALRAMCHIN,A,,,,,BALRAMPUR CHINI MILLS LTD.,518.8,542.15,518.8,536.15,536.15,529.35,,535.7,,,16600,8866262.0,1093,F1,1,,,,,,2025-03-27
2025-03-27,2025-03-27,CM,BSE,STK,500039,INE213C01025,BANCOINDIA,B,,,,,BANCO PRODUCTS (INDIA) LTD.,344.05,348.8,341.0,345.15,345.25,345.5,,344.75,,,24352,8391212.0,1122,F1,1,,,,,,2025-03-27
2025-03-27,2025-03-27,CM,BSE,STK,500040,INE055A01016,ABREL,A,,,,,ADITYA BIRLA REAL ESTATE LIMIT,1982.95,1988.75,1863.25,1881.75,1913.0,1957.5,,1879.4,,,17635,33943833.0,2200,F1,1,,,,,,2025-03-27
2025-03-27,2025-03-27,CM,BSE,STK,500041,INE459A01010,BANARISUG,B,,,,,BANNARI AMMAN SUGARS LTD.,3825.0,3825.0,3681.0,3760.0,3760.0,3815.6,,3706.2,,,38,143128.0,13,F1,1,,,,,,2025-03-27
2025-03-27,2025-03-27,CM,BSE,STK,500042,INE373A01013,BASF,A,,,,,BASF INDIA LTD.,4321.4,4515.55,4321.4,4466.75,4417.5,4387.55,,4461.85,,,1556,6918659.0,383,F1,1,,,,,,2025-03-27
2025-03-27,2025-03-27,CM,BSE,STK,500043,INE176A01028,BATAINDIA,A,,,,,BATA INDIA LTD.,1213.2,1219.15,1200.2,1202.05,1201.0,1211.8,,1202.05,,,4091,4933782.0,463,F1,1,,,,,,2025-03-27
2025-03-27,2025-03-27,CM,BSE,STK,500048,INE258A01016,BEML,A,,,,,BEML LTD.,2754.0,3260.0,2725.25,3132.65,3132.65,2757.8,,3140.05,,,72034,217112961.0,7705,F1,1,,,,,,2025-03-27
2025-03-27,2025-03-27,CM,BSE,STK,500049,INE263A01024,BEL,A,,,,,BHARAT ELECTRONICS LTD.,297.0,302.0,296.75,300.7,300.7,299.65,,300.65,,,1428480,429228174.0,16189,F1,1,,,,,,2025-03-27
2025-03-27,2025-03-27,CM,BSE,STK,500052,INE922A01025,BEPL,B,,,,,BHANSALI ENGINEERING POLYMERS,107.75,112.6,107.75,110.05,108.5,107.95,,110.75,,,137589,15128676.0,2026,F1,1,,,,,,2025-03-27
2025-03-27,2025-03-27,CM,BSE,STK,500058,INE819C01011,BIHSPONG,X,,,,,BIHAR SPONGE IRON LTD.,12.9,13.65,12.45,12.69,12.69,13.15,,12.69,,,174506,2267007.0,231,F1,1,,,,,,2025-03-27
2025-03-27,2025-03-27,CM,BSE,STK,500059,INE071A01013,BINANIIND,B,,,,,BINANI INDUSTRIES LTD.,10.22,10.3,9.24,9.24,9.24,10.26,,9.19,,,33572,315586.0,388,F1,1,,,,,,2025-03-27
2025-03-27,2025-03-27,CM,BSE,STK,500060,INE800A01015,BIRLACABLE,B,,,,,Birla Cable Limited,139.6,142.0,135.55,138.1,139.5,140.15,,137.85,,,21920,3042265.0,1285,F1,1,,,,,,2025-03-27
2025-03-27,2025-03-27,CM,BSE,STK,500067,INE472A01039,BLUESTARCO,A,,,,,BLUE STAR LTD.,2200.05,2236.4,2165.3,2192.3,2185.25,2196.2,,2192.15,,,27470,60476237.0,1769,F1,1,,,,,,2025-03-27
2025-03-27,2025-03-27,CM,BSE,STK,500068,INE131C01011,DISAQ,B,,,,,DISA INDIA LTD.,13925.5,14277.9,13800.0,13866.05,13860.0,13978.8,,13866.05,,,100,1398213.0,29,F1,1,,,,,,2025-03-27
2025-03-27,2025-03-27,CM,BSE,STK,500069,INE418C01012,QUESTCAP,X,,,,,QUEST CAPITAL MARKETS LIMITED,345.0,360.0,345.0,353.5,352.85,368.45,,353.5,,,808,286971.0,20,F1,1,,,,,,2025-03-27
2025-03-27,2025-03-27,CM,BSE,STK,500074,INE110A01019,BPL,B,,,,,BPL LTD.,70.41,73.85,68.67,71.84,71.84,70.41,,72.02,,,92201,6521976.0,2223,F1,1,,,,,,2025-03-27
2025-03-27,2025-03-27,CM,BSE,STK,500078,INE959C01023,OAL,B,,,,,ORIENTAL AROMATICS LIMITED,286.05,289.3,278.1,282.0,283.45,282.95,,281.85,,,2506,706762.0,197,F1,1,,,,,,2025-03-27
2025-03-27,2025-03-27,CM,BSE,STK,500083,INE281A01026,CENTEXT,B,,,,,CENTURY EXTRUSIONS LTD.,17.43,17.48,16.8,16.96,17.0,17.15,,16.92,,,21259,363283.0,379,F1,1,,,,,,2025-03-27
2025-03-27,2025-03-27,CM,BSE,STK,500084,INE486A01021,CESC,A,,,,,CESC LTD.,146.5,153.9,146.5,153.0,153.0,150.25,,152.9,,,75080,11407284.0,1274,F1,1,,,,,,2025-03-27
2025-03-27,2025-03-27,CM,BSE,STK,500085,INE085A01013,CHAMBLFERT,A,,,,,CHAMBAL FERTILISERS & CHEMICAL,617.05,632.0,612.05,619.75,619.75,617.55,,619.35,,,62233,38753910.0,3396,F1,1,,,,,,2025-03-27
2025-03-27,2025-03-27,CM,BSE,STK,500086,INE302A01020,EXIDEIND,A,,,,,EXIDE INDUSTRIES LTD.,358.45,361.5,352.5,359.95,359.95,359.15,,360.05,,,293702,105275716.0,7116,F1,1,,,,,,2025-03-27
2025-03-27,2025-03-27,CM,BSE,STK,500087,INE059A01026,CIPLA,A,,,,,CIPLA LTD.,1475.3,1488.15,1465.55,1483.0,1483.0,1475.5,,1482.9,,,17088,25259809.0,1919,F1,1,,,,,,2025-03-27
2025-03-27,2025-03-27,CM,BSE,STK,500089,INE303A01010,DICIND,B,,,,,DIC INDIA LTD.,655.5,671.0,640.0,655.8,648.0,656.25,,652.35,,,148,97219.0,26,F1,1,,,,,,2025-03-27
2025-03-27,2025-03-27,CM,BSE,STK,500092,INE007A01025,CRISIL,A,,,,,CRISIL LTD.,4197.95,4207.75,4134.7,4167.7,4167.7,4168.3,,4165.8,,,1135,4729033.0,311,F1,1,,,,,,2025-03-27
2025-03-27,2025-03-27,CM,BSE,STK,500093,INE067A01029,CGPOWER,A,,,,,CG Power and Industrial Soluti,635.65,642.35,627.2,636.3,636.3,635.65,,637.15,,,120278,76395343.0,4625,F1,1,,,,,,2025-03-27
2025-03-27,2025-03-27,CM,BSE,STK,500096,INE016A01026,DABUR,A,,,,,DABUR INDIA LTD.,504.55,514.95,503.65,512.65,510.5,509.0,,512.85,,,54027,27541844.0,2747,F1,1,,,,,,2025-03-27
2025-03-27,2025-03-27,CM,BSE,STK,500097,INE495A01022,DALMIASUG,B,,,,,DALMIA BHARAT SUGAR AND INDUST,355.0,370.65,354.8,357.75,356.75,355.25,,358.1,,,13030,4691055.0,667,F1,1,,,,,,2025-03-27
2025-03-27,2025-03-27,CM,BSE,STK,500101,INE034A01011,ARVIND,A,,,,,ARVIND LTD.,321.75,326.0,318.0,323.75,323.75,321.8,,323.4,,,37931,12236332.0,1250,F1,1,,,,,,2025-03-27
2025-03-27,2025-03-27,CM,BSE,STK,500103,INE257A01026,BHEL,A,,,,,BHARAT HEAVY ELECTRICALS LTD.,210.1,216.65,208.75,214.45,214.45,210.4,,214.0,,,325040,69148071.0,3819,F1,1,,,,,,2025-03-27
2025-03-27,2025-03-27,CM,BSE,STK,500104,INE094A01015,HINDPETRO,A,,,,,HINDUSTAN PETROLEUM CORPORATIO,350.35,363.6,349.3,359.6,359.6,351.95,,359.55,,,152499,54302776.0,3977,F1,1,,,,,,2025-03-27
2025-03-27,2025-03-27,CM,BSE,STK,500106,INE039A01010,IFCI,A,,,,,IFCI LTD.,42.5,44.5,42.24,44.25,44.25,43.0,,44.23,,,1700665,74432240.0,5110,F1,1,,,,,,2025-03-27
2025-03-27,2025-03-27,CM,BSE,STK,500108,INE153A01019,MTNL,A,,,,,MAHANAGAR TELEPHONE NIGAM LTD.,42.52,44.73,42.52,44.12,44.12,43.36,,44.12,,,358048,15656514.0,1658,F1,1,,,,,,2025-03-27
2025-03-27,2025-03-27,CM,BSE,STK,500109,INE103A01014,MRPL,A,,,,,MANGALORE REFINERY & PETROCHEM,139.9,140.8,136.1,136.9,136.9,140.95,,136.9,,,373153,51442318.0,3446,F1,1,,,,,,2025-03-27
2025-03-27,2025-03-27,CM,BSE,STK,500110,INE178A01016,CHENNPETRO,A,,,,,CHENNAI PETROLEUM CORPORATION,630.55,633.5,614.15,626.4,626.4,630.8,,626.15,,,170310,106310224.0,4182,F1,1,,,,,,2025-03-27
2025-03-27,2025-03-27,CM,BSE,STK,500112,INE062A01020,SBIN,A,,,,,STATE BANK OF INDIA,762.7,775.0,760.75,772.4,772.4,763.35,,772.3,,,243074,187031220.0,8314,F1,1,,,,,,2025-03-27
2025-03-27,2025-03-27,CM,BSE,STK,500113,INE114A01011,SAIL,A,,,,,STEEL AUTHORITY OF INDIA LTD.,112.65,115.15,112.6,113.85,113.85,113.25,,113.9,,,529277,60251363.0,2304,F1,1,,,,,,2025-03-27
