TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4,DATE
2025-04-21,2025-04-21,CM,BSE,STK,500002,INE117A01022,ABB,A,,,,,ABB INDIA LIMITED,5682.95,5694.25,5524.1,5627.7,5617.0,5567.95,,5629.0,,,14029,79091786.0,2688,F1,1,,,,,,2025-04-21
2025-04-21,2025-04-21,CM,BSE,STK,500003,INE208C01025,AEGISLOG,A,,,,,AEGIS LOGISTICS LTD.,791.95,806.25,778.1,799.7,799.7,787.35,,798.2,,,64641,51523408.0,2156,F1,1,,,,,,2025-04-21
2025-04-21,2025-04-21,CM,BSE,STK,500008,INE885A01032,ARE&M,A,,,,,Amara Raja Energy & Mobility L,1034.7,1037.8,1022.6,1033.7,1033.7,1019.7,,1033.4,,,76516,78979950.0,4740,F1,1,,,,,,2025-04-21
2025-04-21,2025-04-21,CM,BSE,STK,500009,INE432A01017,AMBALALSA,X,,,,,AMBALAL SARABHAI ENTERPRISES L,39.17,41.2,39.17,40.18,40.18,39.16,,40.18,,,73088,2954902.0,422,F1,1,,,,,,2025-04-21
2025-04-21,2025-04-21,CM,BSE,STK,500012,INE714B01016,ANDHRAPET,X,,,,,ANDHRA PETROCHEMICALS LTD.,58.35,59.98,57.12,59.58,59.58,56.56,,59.58,,,115636,6774530.0,822,F1,1,,,,,,2025-04-21
2025-04-21,2025-04-21,CM,BSE,STK,500013,INE436A01026,ANSALAPI,Z,,,,,ANSAL PROPERTIES & INFRASTRUCT,4.34,4.42,4.26,4.32,4.28,4.34,,4.32,,,141355,615497.0,169,F1,1,,,,,,2025-04-21
2025-04-21,2025-04-21,CM,BSE,STK,500014,INE096A01010,UTIQUE,X,,,,,UTIQUE ENTERPRISES LIMITED,4.74,4.92,4.71,4.76,4.77,4.73,,4.76,,,14867,70871.0,121,F1,1,,,,,,2025-04-21
2025-04-21,2025-04-21,CM,BSE,STK,500016,INE957C01019,ARUNAHTEL,X,,,,,ARUNA HOTELS LTD.,11.31,11.65,10.9,10.95,10.95,11.31,,10.95,,,11727,134281.0,41,F1,1,,,,,,2025-04-21
2025-04-21,2025-04-21,CM,BSE,STK,500020,INE032A01023,BOMDYEING,A,,,,,BOMBAY DYEING & MFG.CO.LTD.,136.0,139.0,135.5,137.65,137.7,135.55,,137.79,,,68199,9374010.0,689,F1,1,,,,,,2025-04-21
2025-04-21,2025-04-21,CM,BSE,STK,500023,INE363A01022,ASIANHOTNR,T,,,,,ASIAN HOTELS (NORTH) LIMITED,390.0,390.0,380.0,383.0,383.0,380.0,,375.45,,,399,153966.0,14,F1,1,,,,,,2025-04-21
2025-04-21,2025-04-21,CM,BSE,STK,500027,INE100A01010,ATUL,A,,,,,ATUL LTD.,5714.6,6137.85,5714.6,5980.25,5972.5,5686.2,,5974.5,,,17042,101618627.0,2612,F1,1,,,,,,2025-04-21
2025-04-21,2025-04-21,CM,BSE,STK,500028,INE447A01015,ATVPR,X,,,,,ATV PROJECTS INDIA LTD.,35.4,37.0,34.33,36.01,36.28,34.33,,36.01,,,75178,2693913.0,397,F1,1,,,,,,2025-04-21
2025-04-21,2025-04-21,CM,BSE,STK,500031,INE193E01025,BAJAJELEC,A,,,,,BAJAJ ELECTRICALS LTD.,548.0,551.3,535.55,548.65,547.95,542.15,,547.95,,,16919,9237491.0,477,F1,1,,,,,,2025-04-21
2025-04-21,2025-04-21,CM,BSE,STK,500032,INE306A01021,BAJAJHIND,A,,,,,BAJAJ HINDUSTHAN SUGAR LIMITED,19.37,19.99,19.05,19.92,19.92,19.36,,19.93,,,1509251,29594786.0,4490,F1,1,,,,,,2025-04-21
2025-04-21,2025-04-21,CM,BSE,STK,500033,INE451A01017,FORCEMOT,A,,,,,FORCE MOTORS LTD.,8783.9,9402.9,8773.95,9315.05,9315.05,8691.65,,9300.5,,,10709,98064987.0,2541,F1,1,,,,,,2025-04-21
2025-04-21,2025-04-21,CM,BSE,STK,500034,INE296A01024,BAJFINANCE,A,,,,,BAJAJ FINANCE LIMITED,9170.0,9314.3,9146.0,9270.5,9275.0,9164.05,,9273.5,,,34408,318234948.0,6030,F1,1,,,,,,2025-04-21
2025-04-21,2025-04-21,CM,BSE,STK,500038,INE119A01028,BALRAMCHIN,A,,,,,BALRAMPUR CHINI MILLS LTD.,559.9,568.0,551.35,565.8,567.15,553.7,,566.05,,,11718,6571436.0,572,F1,1,,,,,,2025-04-21
2025-04-21,2025-04-21,CM,BSE,STK,500039,INE213C01025,BANCOINDIA,B,,,,,BANCO PRODUCTS (INDIA) LTD.,360.0,364.4,356.9,360.9,362.5,356.55,,360.7,,,11429,4112129.0,484,F1,1,,,,,,2025-04-21
2025-04-21,2025-04-21,CM,BSE,STK,500040,INE055A01016,ABREL,A,,,,,ADITYA BIRLA REAL ESTATE LIMIT,1900.0,1923.9,1882.95,1914.55,1907.1,1889.5,,1916.4,,,8205,15664372.0,1149,F1,1,,,,,,2025-04-21
2025-04-21,2025-04-21,CM,BSE,STK,500041,INE459A01010,BANARISUG,B,,,,,BANNARI AMMAN SUGARS LTD.,3784.95,3816.0,3695.95,3772.85,3765.0,3678.3,,3787.1,,,88,331293.0,34,F1,1,,,,,,2025-04-21
2025-04-21,2025-04-21,CM,BSE,STK,500042,INE373A01013,BASF,A,,,,,BASF INDIA LTD.,4494.95,4678.0,4440.0,4657.35,4678.0,4469.4,,4657.5,,,1992,9158992.0,440,F1,1,,,,,,2025-04-21
2025-04-21,2025-04-21,CM,BSE,STK,500043,INE176A01028,BATAINDIA,A,,,,,BATA INDIA LTD.,1254.95,1254.95,1201.0,1204.15,1204.15,1223.95,,1203.2,,,14729,17848803.0,1074,F1,1,,,,,,2025-04-21
2025-04-21,2025-04-21,CM,BSE,STK,500048,INE258A01016,BEML,A,,,,,BEML LTD.,3116.45,3168.9,3104.3,3131.25,3129.95,3108.35,,3131.0,,,15234,47813885.0,1142,F1,1,,,,,,2025-04-21
2025-04-21,2025-04-21,CM,BSE,STK,500049,INE263A01024,BEL,A,,,,,BHARAT ELECTRONICS LTD.,298.3,301.45,295.2,300.05,300.05,295.1,,299.95,,,1547144,462901428.0,9799,F1,1,,,,,,2025-04-21
2025-04-21,2025-04-21,CM,BSE,STK,500052,INE922A01025,BEPL,B,,,,,BHANSALI ENGINEERING POLYMERS,113.7,114.9,112.1,113.95,113.95,112.6,,113.8,,,76338,8699578.0,710,F1,1,,,,,,2025-04-21
2025-04-21,2025-04-21,CM,BSE,STK,500058,INE819C01011,BIHSPONG,X,,,,,BIHAR SPONGE IRON LTD.,13.35,13.5,13.0,13.1,13.34,13.07,,13.1,,,27483,362342.0,104,F1,1,,,,,,2025-04-21
2025-04-21,2025-04-21,CM,BSE,STK,500059,INE071A01013,BINANIIND,T,,,,,BINANI INDUSTRIES LTD.,22.39,22.39,22.39,22.39,22.39,23.56,,21.95,,,30783,689231.0,112,F1,1,,,,,,2025-04-21
2025-04-21,2025-04-21,CM,BSE,STK,500060,INE800A01015,BIRLACABLE,B,,,,,Birla Cable Limited,156.0,158.5,155.5,157.5,158.0,155.4,,157.45,,,13332,2094138.0,523,F1,1,,,,,,2025-04-21
2025-04-21,2025-04-21,CM,BSE,STK,500067,INE472A01039,BLUESTARCO,A,,,,,BLUE STAR LTD.,2030.2,2057.65,1992.2,2035.3,2035.3,2013.45,,2030.2,,,11546,23349719.0,1061,F1,1,,,,,,2025-04-21
2025-04-21,2025-04-21,CM,BSE,STK,500068,INE131C01011,DISAQ,B,,,,,DISA INDIA LTD.,14164.0,14271.0,13905.2,14245.5,14265.0,13914.15,,14245.5,,,88,1246003.0,44,F1,1,,,,,,2025-04-21
2025-04-21,2025-04-21,CM,BSE,STK,500069,INE418C01012,QUESTCAP,X,,,,,QUEST CAPITAL MARKETS LIMITED,355.0,360.0,343.3,350.8,351.9,347.15,,350.8,,,4526,1598655.0,187,F1,1,,,,,,2025-04-21
2025-04-21,2025-04-21,CM,BSE,STK,500074,INE110A01019,BPL,B,,,,,BPL LTD.,76.6,76.6,73.66,75.77,75.77,74.23,,75.75,,,9617,722850.0,352,F1,1,,,,,,2025-04-21
2025-04-21,2025-04-21,CM,BSE,STK,500078,INE959C01023,OAL,B,,,,,ORIENTAL AROMATICS LIMITED,310.0,325.05,308.0,310.15,310.0,309.9,,310.35,,,13267,4124012.0,888,F1,1,,,,,,2025-04-21
2025-04-21,2025-04-21,CM,BSE,STK,500083,INE281A01026,CENTEXT,B,,,,,CENTURY EXTRUSIONS LTD.,19.35,19.35,17.8,17.99,18.14,19.01,,18.0,,,21145,389833.0,307,F1,1,,,,,,2025-04-21
2025-04-21,2025-04-21,CM,BSE,STK,500084,INE486A01021,CESC,A,,,,,CESC LTD.,159.95,162.45,157.8,161.9,161.9,158.25,,161.98,,,186433,29994482.0,3240,F1,1,,,,,,2025-04-21
2025-04-21,2025-04-21,CM,BSE,STK,500085,INE085A01013,CHAMBLFERT,A,,,,,CHAMBAL FERTILISERS & CHEMICAL,676.2,692.45,675.0,689.7,687.4,673.65,,690.1,,,104397,71591819.0,8212,F1,1,,,,,,2025-04-21
2025-04-21,2025-04-21,CM,BSE,STK,500086,INE302A01020,EXIDEIND,A,,,,,EXIDE INDUSTRIES LTD.,376.65,385.55,374.7,384.45,384.45,375.1,,383.9,,,170598,65000956.0,3250,F1,1,,,,,,2025-04-21
2025-04-21,2025-04-21,CM,BSE,STK,500087,INE059A01026,CIPLA,A,,,,,CIPLA LTD.,1529.3,1529.3,1504.35,1511.5,1514.1,1515.45,,1511.1,,,39503,59849479.0,3191,F1,1,,,,,,2025-04-21
2025-04-21,2025-04-21,CM,BSE,STK,500089,INE303A01010,DICIND,B,,,,,DIC INDIA LTD.,678.55,710.0,678.55,690.0,690.0,705.25,,699.6,,,150,104425.0,14,F1,1,,,,,,2025-04-21
2025-04-21,2025-04-21,CM,BSE,STK,500092,INE007A01025,CRISIL,A,,,,,CRISIL LTD.,4587.0,4717.65,4544.85,4698.5,4688.55,4554.5,,4702.8,,,1213,5616658.0,371,F1,1,,,,,,2025-04-21
