TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4,DATE
2025-05-20,2025-05-20,CM,BSE,STK,132822,INE669E01016,IDEA#,A,,,,,VODAFONE IDEA  LIMITED,6.7,6.7,6.7,6.55,6.7,6.73,,,,,1,6.0,1,F1,1,,,,,,2025-05-20
2025-05-20,2025-05-20,CM,BSE,STK,500002,INE117A01022,ABB,A,,,,,ABB INDIA LIMITED,5855.05,5899.95,5709.7,5735.2,5765.2,5836.5,,5738.0,,,11550,66494683.0,2318,F1,1,,,,,,2025-05-20
2025-05-20,2025-05-20,CM,BSE,STK,500003,INE208C01025,AEGISLOG,A,,,,,AEGIS LOGISTICS LTD.,907.0,946.5,893.05,930.8,930.8,905.4,,930.65,,,90733,84478659.0,3882,F1,1,,,,,,2025-05-20
2025-05-20,2025-05-20,CM,BSE,STK,500008,INE885A01032,ARE&M,A,,,,,Amara Raja Energy & Mobility L,1048.7,1048.7,1008.0,1012.5,1012.5,1034.85,,1012.6,,,69090,70423982.0,5224,F1,1,,,,,,2025-05-20
2025-05-20,2025-05-20,CM,BSE,STK,500009,INE432A01017,AMBALALSA,X,,,,,AMBALAL SARABHAI ENTERPRISES L,38.15,39.7,38.0,38.57,38.57,38.93,,38.57,,,58367,2254594.0,283,F1,1,,,,,,2025-05-20
2025-05-20,2025-05-20,CM,BSE,STK,500012,INE714B01016,ANDHRAPET,X,,,,,ANDHRA PETROCHEMICALS LTD.,61.28,61.9,59.16,59.46,59.48,61.28,,59.46,,,45013,2710402.0,536,F1,1,,,,,,2025-05-20
2025-05-20,2025-05-20,CM,BSE,STK,500013,INE436A01026,ANSALAPI,Z,,,,,ANSAL PROPERTIES & INFRASTRUCT,4.35,4.45,4.34,4.34,4.34,4.42,,4.36,,,19129,84214.0,41,F1,1,,,,,,2025-05-20
2025-05-20,2025-05-20,CM,BSE,STK,500014,INE096A01010,UTIQUE,X,,,,,UTIQUE ENTERPRISES LIMITED,4.73,4.8,4.57,4.65,4.63,4.73,,4.65,,,11335,53121.0,92,F1,1,,,,,,2025-05-20
2025-05-20,2025-05-20,CM,BSE,STK,500016,INE957C01019,ARUNAHTEL,X,,,,,ARUNA HOTELS LTD.,11.48,11.48,10.75,11.0,11.0,11.0,,11.0,,,11974,131453.0,31,F1,1,,,,,,2025-05-20
2025-05-20,2025-05-20,CM,BSE,STK,500020,INE032A01023,BOMDYEING,A,,,,,BOMBAY DYEING & MFG.CO.LTD.,148.7,152.7,144.0,144.95,144.95,146.45,,145.08,,,300698,44594616.0,4833,F1,1,,,,,,2025-05-20
2025-05-20,2025-05-20,CM,BSE,STK,500023,INE363A01022,ASIANHOTNR,T,,,,,ASIAN HOTELS (NORTH) LIMITED,354.5,354.5,354.5,354.5,354.5,354.5,,362.75,,,1,354.0,1,F1,1,,,,,,2025-05-20
2025-05-20,2025-05-20,CM,BSE,STK,500027,INE100A01010,ATUL,A,,,,,ATUL LTD.,6843.05,6990.0,6835.4,6896.15,6911.0,6843.05,,6893.0,,,2896,20065501.0,702,F1,1,,,,,,2025-05-20
2025-05-20,2025-05-20,CM,BSE,STK,500028,INE447A01015,ATVPR,X,,,,,ATV PROJECTS INDIA LTD.,33.47,33.9,31.0,31.74,31.74,32.9,,31.74,,,36583,1182929.0,363,F1,1,,,,,,2025-05-20
2025-05-20,2025-05-20,CM,BSE,STK,500031,INE193E01025,BAJAJELEC,A,,,,,BAJAJ ELECTRICALS LTD.,668.35,685.95,662.15,669.0,663.0,666.9,,667.95,,,15381,10410123.0,1314,F1,1,,,,,,2025-05-20
2025-05-20,2025-05-20,CM,BSE,STK,500032,INE306A01021,BAJAJHIND,A,,,,,BAJAJ HINDUSTHAN SUGAR LIMITED,23.4,23.75,22.47,22.64,22.64,23.23,,22.63,,,1644729,37678168.0,5260,F1,1,,,,,,2025-05-20
2025-05-20,2025-05-20,CM,BSE,STK,500033,INE451A01017,FORCEMOT,A,,,,,FORCE MOTORS LTD.,10640.0,10755.0,10453.9,10503.0,10585.0,10612.25,,10496.5,,,3194,33917865.0,936,F1,1,,,,,,2025-05-20
2025-05-20,2025-05-20,CM,BSE,STK,500034,INE296A01024,BAJFINANCE,A,,,,,BAJAJ FINANCE LIMITED,9255.7,9303.75,9070.0,9080.15,9080.15,9254.4,,9079.0,,,14540,132928513.0,3713,F1,1,,,,,,2025-05-20
2025-05-20,2025-05-20,CM,BSE,STK,500038,INE119A01028,BALRAMCHIN,A,,,,,BALRAMPUR CHINI MILLS LTD.,559.0,563.6,548.1,549.65,548.5,558.55,,550.2,,,8146,4522577.0,347,F1,1,,,,,,2025-05-20
2025-05-20,2025-05-20,CM,BSE,STK,500039,INE213C01025,BANCOINDIA,B,,,,,BANCO PRODUCTS (INDIA) LTD.,542.8,547.7,507.0,510.95,510.95,495.15,,514.25,,,430250,227170278.0,17531,F1,1,,,,,,2025-05-20
2025-05-20,2025-05-20,CM,BSE,STK,500040,INE055A01016,ABREL,A,,,,,ADITYA BIRLA REAL ESTATE LIMIT,2224.85,2224.85,2131.25,2148.4,2145.0,2173.0,,2146.7,,,4343,9392790.0,691,F1,1,,,,,,2025-05-20
