TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4,DATE
2025-04-16,2025-04-16,CM,BSE,STK,500002,INE117A01022,ABB,A,,,,,ABB INDIA LIMITED,5248.55,5455.0,5248.55,5378.65,5377.0,5248.35,,5379.5,,,23760,128050730.0,4152,F1,1,,,,,,2025-04-16
2025-04-16,2025-04-16,CM,BSE,STK,500003,INE208C01025,AEGISLOG,A,,,,,AEGIS LOGISTICS LTD.,776.8,834.7,763.3,806.2,806.2,765.35,,806.3,,,264749,215542990.0,6258,F1,1,,,,,,2025-04-16
2025-04-16,2025-04-16,CM,BSE,STK,500008,INE885A01032,ARE&M,A,,,,,Amara Raja Energy & Mobility L,1000.0,1002.5,993.5,995.25,999.0,994.55,,995.8,,,22780,22729264.0,1314,F1,1,,,,,,2025-04-16
2025-04-16,2025-04-16,CM,BSE,STK,500009,INE432A01017,AMBALALSA,X,,,,,AMBALAL SARABHAI ENTERPRISES L,39.02,41.0,38.66,38.88,38.88,39.03,,38.88,,,86503,3399011.0,364,F1,1,,,,,,2025-04-16
2025-04-16,2025-04-16,CM,BSE,STK,500012,INE714B01016,ANDHRAPET,X,,,,,ANDHRA PETROCHEMICALS LTD.,53.06,53.79,53.0,53.59,53.59,53.46,,53.59,,,51165,2734840.0,382,F1,1,,,,,,2025-04-16
2025-04-16,2025-04-16,CM,BSE,STK,500013,INE436A01026,ANSALAPI,Z,,,,,ANSAL PROPERTIES & INFRASTRUCT,4.42,4.42,4.42,4.42,4.42,4.34,,4.38,,,11207,49534.0,21,F1,1,,,,,,2025-04-16
2025-04-16,2025-04-16,CM,BSE,STK,500014,INE096A01010,UTIQUE,X,,,,,UTIQUE ENTERPRISES LIMITED,4.92,4.92,4.58,4.82,4.82,4.73,,4.82,,,8215,39558.0,58,F1,1,,,,,,2025-04-16
2025-04-16,2025-04-16,CM,BSE,STK,500016,INE957C01019,ARUNAHTEL,X,,,,,ARUNA HOTELS LTD.,11.48,11.6,11.09,11.53,11.53,11.48,,11.53,,,9050,104255.0,30,F1,1,,,,,,2025-04-16
2025-04-16,2025-04-16,CM,BSE,STK,500020,INE032A01023,BOMDYEING,A,,,,,BOMBAY DYEING & MFG.CO.LTD.,132.65,135.5,132.0,134.5,134.3,132.65,,134.6,,,79557,10674665.0,1184,F1,1,,,,,,2025-04-16
2025-04-16,2025-04-16,CM,BSE,STK,500023,INE363A01022,ASIANHOTNR,T,,,,,ASIAN HOTELS (NORTH) LIMITED,380.0,380.0,380.0,380.0,380.0,363.2,,371.6,,,1,380.0,1,F1,1,,,,,,2025-04-16
2025-04-16,2025-04-16,CM,BSE,STK,500027,INE100A01010,ATUL,A,,,,,ATUL LTD.,5630.05,5832.0,5630.0,5709.15,5709.15,5614.35,,5715.5,,,3811,21978069.0,773,F1,1,,,,,,2025-04-16
2025-04-16,2025-04-16,CM,BSE,STK,500028,INE447A01015,ATVPR,X,,,,,ATV PROJECTS INDIA LTD.,31.8,32.2,31.35,31.58,31.58,31.79,,31.58,,,11542,365548.0,167,F1,1,,,,,,2025-04-16
2025-04-16,2025-04-16,CM,BSE,STK,500031,INE193E01025,BAJAJELEC,A,,,,,BAJAJ ELECTRICALS LTD.,517.65,556.05,509.0,552.4,552.4,515.25,,551.9,,,35633,19199949.0,2016,F1,1,,,,,,2025-04-16
2025-04-16,2025-04-16,CM,BSE,STK,500032,INE306A01021,BAJAJHIND,A,,,,,BAJAJ HINDUSTHAN SUGAR LIMITED,19.44,19.6,19.16,19.33,19.29,19.13,,19.34,,,859751,16666157.0,3593,F1,1,,,,,,2025-04-16
2025-04-16,2025-04-16,CM,BSE,STK,500033,INE451A01017,FORCEMOT,A,,,,,FORCE MOTORS LTD.,8720.05,8890.75,8540.0,8627.15,8693.25,8872.55,,8623.0,,,3929,34031506.0,1170,F1,1,,,,,,2025-04-16
2025-04-16,2025-04-16,CM,BSE,STK,500034,INE296A01024,BAJFINANCE,A,,,,,BAJAJ FINANCE LIMITED,9179.8,9179.8,8964.9,9054.85,9068.2,9142.2,,9056.5,,,53719,485781139.0,7913,F1,1,,,,,,2025-04-16
2025-04-16,2025-04-16,CM,BSE,STK,500038,INE119A01028,BALRAMCHIN,A,,,,,BALRAMPUR CHINI MILLS LTD.,558.55,568.4,554.25,565.4,565.4,551.2,,564.9,,,59644,33513846.0,2612,F1,1,,,,,,2025-04-16
2025-04-16,2025-04-16,CM,BSE,STK,500039,INE213C01025,BANCOINDIA,B,,,,,BANCO PRODUCTS (INDIA) LTD.,348.9,354.8,348.9,353.3,354.8,347.85,,353.3,,,6874,2415644.0,322,F1,1,,,,,,2025-04-16
2025-04-16,2025-04-16,CM,BSE,STK,500040,INE055A01016,ABREL,A,,,,,ADITYA BIRLA REAL ESTATE LIMIT,1891.4,1980.85,1881.1,1892.35,1892.35,1854.45,,1894.7,,,22738,43741596.0,2062,F1,1,,,,,,2025-04-16
2025-04-16,2025-04-16,CM,BSE,STK,500041,INE459A01010,BANARISUG,B,,,,,BANNARI AMMAN SUGARS LTD.,3803.0,3812.0,3790.0,3812.0,3812.0,3820.55,,3799.8,,,62,235134.0,6,F1,1,,,,,,2025-04-16
2025-04-16,2025-04-16,CM,BSE,STK,500042,INE373A01013,BASF,A,,,,,BASF INDIA LTD.,4546.15,4626.3,4517.2,4530.05,4537.95,4546.15,,4526.5,,,2521,11539613.0,395,F1,1,,,,,,2025-04-16
2025-04-16,2025-04-16,CM,BSE,STK,500043,INE176A01028,BATAINDIA,A,,,,,BATA INDIA LTD.,1230.35,1243.95,1228.45,1235.35,1235.9,1230.3,,1234.3,,,4925,6079904.0,640,F1,1,,,,,,2025-04-16
2025-04-16,2025-04-16,CM,BSE,STK,500048,INE258A01016,BEML,A,,,,,BEML LTD.,3075.95,3189.0,3075.0,3116.75,3116.75,3086.85,,3116.5,,,25585,79919304.0,3003,F1,1,,,,,,2025-04-16
2025-04-16,2025-04-16,CM,BSE,STK,500049,INE263A01024,BEL,A,,,,,BHARAT ELECTRONICS LTD.,293.65,295.35,291.25,293.7,293.7,293.65,,293.6,,,547585,160641370.0,5767,F1,1,,,,,,2025-04-16
2025-04-16,2025-04-16,CM,BSE,STK,500052,INE922A01025,BEPL,B,,,,,BHANSALI ENGINEERING POLYMERS,110.65,113.95,110.65,111.6,111.8,110.6,,111.57,,,64915,7262887.0,1258,F1,1,,,,,,2025-04-16
2025-04-16,2025-04-16,CM,BSE,STK,500058,INE819C01011,BIHSPONG,X,,,,,BIHAR SPONGE IRON LTD.,12.9,13.0,12.67,13.0,13.0,13.0,,13.0,,,22327,289753.0,105,F1,1,,,,,,2025-04-16
2025-04-16,2025-04-16,CM,BSE,STK,500059,INE071A01013,BINANIIND,B,,,,,BINANI INDUSTRIES LTD.,20.38,21.42,20.3,21.42,21.42,19.48,,21.01,,,261934,5578222.0,394,F1,1,,,,,,2025-04-16
2025-04-16,2025-04-16,CM,BSE,STK,500060,INE800A01015,BIRLACABLE,B,,,,,Birla Cable Limited,153.0,159.6,153.0,155.45,155.25,152.2,,155.91,,,2502,391384.0,186,F1,1,,,,,,2025-04-16
2025-04-16,2025-04-16,CM,BSE,STK,500067,INE472A01039,BLUESTARCO,A,,,,,BLUE STAR LTD.,2028.95,2060.0,2003.0,2054.6,2054.6,2022.75,,2053.3,,,8193,16643035.0,735,F1,1,,,,,,2025-04-16
2025-04-16,2025-04-16,CM,BSE,STK,500068,INE131C01011,DISAQ,B,,,,,DISA INDIA LTD.,13750.05,14170.5,13750.05,14050.0,14050.0,14100.0,,14050.0,,,120,1687562.0,32,F1,1,,,,,,2025-04-16
2025-04-16,2025-04-16,CM,BSE,STK,500069,INE418C01012,QUESTCAP,X,,,,,QUEST CAPITAL MARKETS LIMITED,347.0,379.45,342.0,346.7,364.0,344.85,,346.7,,,1978,691102.0,72,F1,1,,,,,,2025-04-16
2025-04-16,2025-04-16,CM,BSE,STK,500074,INE110A01019,BPL,B,,,,,BPL LTD.,72.0,74.73,72.0,74.04,74.4,72.56,,74.03,,,6656,491028.0,240,F1,1,,,,,,2025-04-16
