TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4,DATE
2025-06-19,2025-06-19,CM,BSE,STK,500002,INE117A01022,ABB,A,,,,,ABB INDIA LIMITED,6011.85,6065.0,5850.0,5865.45,5865.45,6047.75,,5869.0,,,7280,43164153.0,2277,F1,1,,,,,,2025-06-19
2025-06-19,2025-06-19,CM,BSE,STK,500003,INE208C01025,AEGISLOG,A,,,,,AEGIS LOGISTICS LTD.,775.05,811.75,775.05,800.9,801.8,774.45,,800.85,,,151979,121218249.0,4845,F1,1,,,,,,2025-06-19
2025-06-19,2025-06-19,CM,BSE,STK,500008,INE885A01032,ARE&M,A,,,,,Amara Raja Energy & Mobility L,990.3,999.55,984.15,985.15,985.15,990.3,,986.1,,,21358,21124542.0,1197,F1,1,,,,,,2025-06-19
2025-06-19,2025-06-19,CM,BSE,STK,500009,INE432A01017,AMBALALSA,X,,,,,AMBALAL SARABHAI ENTERPRISES L,36.31,36.49,35.6,36.1,36.15,36.28,,36.1,,,76102,2748115.0,251,F1,1,,,,,,2025-06-19
2025-06-19,2025-06-19,CM,BSE,STK,500012,INE714B01016,ANDHRAPET,X,,,,,ANDHRA PETROCHEMICALS LTD.,54.9,54.98,53.5,53.77,53.71,54.32,,53.77,,,43482,2351397.0,380,F1,1,,,,,,2025-06-19
2025-06-19,2025-06-19,CM,BSE,STK,500013,INE436A01026,ANSALAPI,Z,,,,,ANSAL PROPERTIES & INFRASTRUCT,4.42,4.42,4.3,4.35,4.35,4.34,,4.3,,,38141,167279.0,71,F1,1,,,,,,2025-06-19
2025-06-19,2025-06-19,CM,BSE,STK,500014,INE096A01010,UTIQUE,X,,,,,UTIQUE ENTERPRISES LIMITED,4.8,5.18,4.52,4.73,4.52,4.93,,4.73,,,17297,85290.0,81,F1,1,,,,,,2025-06-19
2025-06-19,2025-06-19,CM,BSE,STK,500016,INE957C01019,ARUNAHTEL,X,,,,,ARUNA HOTELS LTD.,10.02,10.02,9.06,9.38,9.38,9.8,,9.38,,,20153,192304.0,90,F1,1,,,,,,2025-06-19
2025-06-19,2025-06-19,CM,BSE,STK,500020,INE032A01023,BOMDYEING,A,,,,,BOMBAY DYEING & MFG.CO.LTD.,151.5,152.6,145.1,145.85,145.85,151.5,,145.94,,,72441,10703649.0,1066,F1,1,,,,,,2025-06-19
2025-06-19,2025-06-19,CM,BSE,STK,500023,INE363A01022,ASIANHOTNR,T,,,,,ASIAN HOTELS (NORTH) LIMITED,345.0,355.0,345.0,350.0,350.0,357.9,,350.05,,,451,157412.0,10,F1,1,,,,,,2025-06-19
