TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4,DATE
2025-04-01,2025-04-01,CM,BSE,STK,500002,INE117A01022,ABB,A,,,,,ABB INDIA LIMITED,5545.0,5547.55,5370.0,5387.65,5396.7,5542.55,,5398.9,,,46771,254278320.0,5024,F1,1,,,,,,2025-04-01
2025-04-01,2025-04-01,CM,BSE,STK,500003,INE208C01025,AEGISLOG,A,,,,,AEGIS LOGISTICS LTD.,808.5,822.0,774.6,783.05,783.05,804.0,,781.85,,,51459,40890661.0,2330,F1,1,,,,,,2025-04-01
2025-04-01,2025-04-01,CM,BSE,STK,500008,INE885A01032,ARE&M,A,,,,,Amara Raja Energy & Mobility L,995.2,1029.5,991.5,1014.8,1020.3,1003.0,,1014.75,,,33253,33686428.0,1901,F1,1,,,,,,2025-04-01
2025-04-01,2025-04-01,CM,BSE,STK,500009,INE432A01017,AMBALALSA,X,,,,,AMBALAL SARABHAI ENTERPRISES L,35.0,36.45,35.0,36.15,36.15,35.05,,36.15,,,105174,3764218.0,238,F1,1,,,,,,2025-04-01
2025-04-01,2025-04-01,CM,BSE,STK,500012,INE714B01016,ANDHRAPET,X,,,,,ANDHRA PETROCHEMICALS LTD.,48.7,51.8,48.7,50.75,50.75,48.99,,50.75,,,75429,3809835.0,435,F1,1,,,,,,2025-04-01
2025-04-01,2025-04-01,CM,BSE,STK,500013,INE436A01026,ANSALAPI,Z,,,,,ANSAL PROPERTIES & INFRASTRUCT,3.75,3.78,3.64,3.74,3.78,3.71,,3.74,,,44714,166266.0,55,F1,1,,,,,,2025-04-01
2025-04-01,2025-04-01,CM,BSE,STK,500014,INE096A01010,UTIQUE,X,,,,,UTIQUE ENTERPRISES LIMITED,4.39,4.39,4.14,4.33,4.33,4.14,,4.33,,,24396,105518.0,96,F1,1,,,,,,2025-04-01
2025-04-01,2025-04-01,CM,BSE,STK,500016,INE957C01019,ARUNAHTEL,X,,,,,ARUNA HOTELS LTD.,9.88,10.35,9.5,9.87,9.87,9.77,,9.87,,,3584,35463.0,43,F1,1,,,,,,2025-04-01
2025-04-01,2025-04-01,CM,BSE,STK,500020,INE032A01023,BOMDYEING,A,,,,,BOMBAY DYEING & MFG.CO.LTD.,129.75,135.5,128.9,134.65,134.65,129.8,,134.65,,,98955,13221626.0,1409,F1,1,,,,,,2025-04-01
2025-04-01,2025-04-01,CM,BSE,STK,500023,INE363A01022,ASIANHOTNR,T,,,,,ASIAN HOTELS (NORTH) LIMITED,355.0,373.0,355.0,362.7,373.0,373.0,,364.2,,,200,71214.0,15,F1,1,,,,,,2025-04-01
2025-04-01,2025-04-01,CM,BSE,STK,500027,INE100A01010,ATUL,A,,,,,ATUL LTD.,6104.75,6120.0,5782.35,5796.05,5798.7,6133.55,,5809.3,,,2353,13873480.0,648,F1,1,,,,,,2025-04-01
2025-04-01,2025-04-01,CM,BSE,STK,500028,INE447A01015,ATVPR,X,,,,,ATV PROJECTS INDIA LTD.,31.5,32.9,31.5,32.5,32.5,31.68,,32.5,,,36848,1198685.0,164,F1,1,,,,,,2025-04-01
2025-04-01,2025-04-01,CM,BSE,STK,500031,INE193E01025,BAJAJELEC,A,,,,,BAJAJ ELECTRICALS LTD.,545.85,555.0,536.15,549.45,545.0,545.7,,547.9,,,11912,6531833.0,827,F1,1,,,,,,2025-04-01
2025-04-01,2025-04-01,CM,BSE,STK,500032,INE306A01021,BAJAJHIND,A,,,,,BAJAJ HINDUSTHAN SUGAR LIMITED,18.58,19.31,18.34,19.16,19.16,19.51,,19.14,,,3133757,59298609.0,12136,F1,1,,,,,,2025-04-01
2025-04-01,2025-04-01,CM,BSE,STK,500033,INE451A01017,FORCEMOT,A,,,,,FORCE MOTORS LTD.,9099.8,9115.1,8830.1,8873.35,8884.95,9045.85,,8865.7,,,5868,52271106.0,1691,F1,1,,,,,,2025-04-01
2025-04-01,2025-04-01,CM,BSE,STK,500034,INE296A01024,BAJFINANCE,A,,,,,BAJAJ FINANCE LIMITED,8800.0,8925.95,8672.0,8696.9,8696.9,8948.75,,8698.15,,,44673,391656564.0,7973,F1,1,,,,,,2025-04-01
2025-04-01,2025-04-01,CM,BSE,STK,500038,INE119A01028,BALRAMCHIN,A,,,,,BALRAMPUR CHINI MILLS LTD.,549.1,559.9,545.75,556.45,556.45,547.3,,556.95,,,16096,8897219.0,1038,F1,1,,,,,,2025-04-01
2025-04-01,2025-04-01,CM,BSE,STK,500039,INE213C01025,BANCOINDIA,B,,,,,BANCO PRODUCTS (INDIA) LTD.,340.1,348.2,340.1,344.45,343.7,344.8,,344.3,,,6822,2351286.0,441,F1,1,,,,,,2025-04-01
2025-04-01,2025-04-01,CM,BSE,STK,500040,INE055A01016,ABREL,A,,,,,ADITYA BIRLA REAL ESTATE LIMIT,2024.85,2028.3,1922.75,1984.75,1953.65,1969.2,,1971.45,,,44046,87313406.0,3322,F1,1,,,,,,2025-04-01
2025-04-01,2025-04-01,CM,BSE,STK,500041,INE459A01010,BANARISUG,B,,,,,BANNARI AMMAN SUGARS LTD.,3785.0,3834.0,3661.0,3796.0,3834.0,3760.0,,3790.3,,,59,220371.0,30,F1,1,,,,,,2025-04-01
2025-04-01,2025-04-01,CM,BSE,STK,500042,INE373A01013,BASF,A,,,,,BASF INDIA LTD.,4431.6,4489.0,4400.0,4445.25,4458.9,4431.6,,4445.55,,,1553,6910132.0,489,F1,1,,,,,,2025-04-01
2025-04-01,2025-04-01,CM,BSE,STK,500043,INE176A01028,BATAINDIA,A,,,,,BATA INDIA LTD.,1195.1,1240.0,1195.1,1229.95,1232.9,1219.4,,1231.45,,,4678,5707413.0,447,F1,1,,,,,,2025-04-01
