TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4,DATE
2025-04-02,2025-04-02,CM,BSE,STK,500002,INE117A01022,ABB,A,,,,,ABB INDIA LIMITED,5479.85,5479.85,5212.0,5313.15,5309.0,5387.65,,5313.15,,,19597,103570226.0,4108,F1,1,,,,,,2025-04-02
2025-04-02,2025-04-02,CM,BSE,STK,500003,INE208C01025,AEGISLOG,A,,,,,AEGIS LOGISTICS LTD.,793.8,830.35,781.4,801.8,801.8,783.05,,802.6,,,479987,390306624.0,11889,F1,1,,,,,,2025-04-02
2025-04-02,2025-04-02,CM,BSE,STK,500008,INE885A01032,ARE&M,A,,,,,Amara Raja Energy & Mobility L,1014.75,1034.55,998.9,1030.6,1030.6,1014.8,,1031.3,,,60542,61804032.0,4074,F1,1,,,,,,2025-04-02
2025-04-02,2025-04-02,CM,BSE,STK,500009,INE432A01017,AMBALALSA,X,,,,,AMBALAL SARABHAI ENTERPRISES L,36.43,37.55,35.75,37.31,37.31,36.15,,37.31,,,132687,4886690.0,383,F1,1,,,,,,2025-04-02
2025-04-02,2025-04-02,CM,BSE,STK,500012,INE714B01016,ANDHRAPET,X,,,,,ANDHRA PETROCHEMICALS LTD.,50.22,52.8,50.22,52.52,52.36,50.75,,52.52,,,114251,5919776.0,529,F1,1,,,,,,2025-04-02
2025-04-02,2025-04-02,CM,BSE,STK,500013,INE436A01026,ANSALAPI,Z,,,,,ANSAL PROPERTIES & INFRASTRUCT,3.81,3.81,3.81,3.81,3.81,3.74,,3.74,,,4801,18291.0,10,F1,1,,,,,,2025-04-02
2025-04-02,2025-04-02,CM,BSE,STK,500014,INE096A01010,UTIQUE,X,,,,,UTIQUE ENTERPRISES LIMITED,4.38,4.81,4.01,4.54,4.47,4.33,,4.54,,,58151,256304.0,153,F1,1,,,,,,2025-04-02
2025-04-02,2025-04-02,CM,BSE,STK,500016,INE957C01019,ARUNAHTEL,X,,,,,ARUNA HOTELS LTD.,10.3,10.8,10.2,10.51,10.5,9.87,,10.51,,,8328,86121.0,50,F1,1,,,,,,2025-04-02
2025-04-02,2025-04-02,CM,BSE,STK,500020,INE032A01023,BOMDYEING,A,,,,,BOMBAY DYEING & MFG.CO.LTD.,134.8,139.1,130.65,136.65,136.65,134.65,,136.45,,,130836,17706487.0,1448,F1,1,,,,,,2025-04-02
2025-04-02,2025-04-02,CM,BSE,STK,500023,INE363A01022,ASIANHOTNR,T,,,,,ASIAN HOTELS (NORTH) LIMITED,362.7,362.7,357.5,357.5,357.5,362.7,,366.8,,,50,17927.0,2,F1,1,,,,,,2025-04-02
