TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4,DATE
2025-06-03,2025-06-03,CM,BSE,STK,500002,INE117A01022,ABB,A,,,,,ABB INDIA LIMITED,5984.35,6077.0,5970.6,5996.6,5988.3,5974.4,,5995.0,,,8194,49365683.0,1246,F1,1,,,,,,2025-06-03
2025-06-03,2025-06-03,CM,BSE,STK,500003,INE208C01025,AEGISLOG,A,,,,,AEGIS LOGISTICS LTD.,801.75,801.75,782.65,786.9,787.0,789.8,,787.3,,,13398,10569637.0,585,F1,1,,,,,,2025-06-03
2025-06-03,2025-06-03,CM,BSE,STK,500008,INE885A01032,ARE&M,A,,,,,Amara Raja Energy & Mobility L,1016.25,1023.35,1001.55,1004.9,1004.9,1017.8,,1005.3,,,81704,82390224.0,5923,F1,1,,,,,,2025-06-03
2025-06-03,2025-06-03,CM,BSE,STK,500009,INE432A01017,AMBALALSA,X,,,,,AMBALAL SARABHAI ENTERPRISES L,37.16,37.8,37.0,37.52,37.8,37.1,,37.52,,,48475,1813311.0,235,F1,1,,,,,,2025-06-03
2025-06-03,2025-06-03,CM,BSE,STK,500012,INE714B01016,ANDHRAPET,X,,,,,ANDHRA PETROCHEMICALS LTD.,55.9,56.34,55.0,55.43,55.43,55.28,,55.43,,,52219,2893835.0,404,F1,1,,,,,,2025-06-03
2025-06-03,2025-06-03,CM,BSE,STK,500013,INE436A01026,ANSALAPI,Z,,,,,ANSAL PROPERTIES & INFRASTRUCT,3.8,3.84,3.74,3.82,3.82,3.81,,3.8,,,40663,153469.0,97,F1,1,,,,,,2025-06-03
2025-06-03,2025-06-03,CM,BSE,STK,500014,INE096A01010,UTIQUE,X,,,,,UTIQUE ENTERPRISES LIMITED,5.55,5.55,5.22,5.28,5.25,5.42,,5.28,,,15170,80107.0,101,F1,1,,,,,,2025-06-03
2025-06-03,2025-06-03,CM,BSE,STK,500016,INE957C01019,ARUNAHTEL,X,,,,,ARUNA HOTELS LTD.,10.61,10.85,10.61,10.76,10.76,10.62,,10.76,,,2906,31082.0,15,F1,1,,,,,,2025-06-03
2025-06-03,2025-06-03,CM,BSE,STK,500020,INE032A01023,BOMDYEING,A,,,,,BOMBAY DYEING & MFG.CO.LTD.,152.25,159.05,152.25,153.25,153.25,151.6,,153.19,,,5715657,866896067.0,2221,F1,1,,,,,,2025-06-03
2025-06-03,2025-06-03,CM,BSE,STK,500023,INE363A01022,ASIANHOTNR,T,,,,,ASIAN HOTELS (NORTH) LIMITED,374.9,374.9,358.3,372.85,372.85,375.0,,369.95,,,1479,532721.0,14,F1,1,,,,,,2025-06-03
