TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4,DATE
2025-06-09,2025-06-09,CM,BSE,STK,500002,INE117A01022,ABB,A,,,,,ABB INDIA LIMITED,6061.95,6235.0,6061.95,6210.6,6210.6,6054.35,,6215.0,,,14491,89377748.0,2969,F1,1,,,,,,2025-06-09
2025-06-09,2025-06-09,CM,BSE,STK,500003,INE208C01025,AEGISLOG,A,,,,,AEGIS LOGISTICS LTD.,790.8,811.0,790.8,803.55,805.45,799.65,,803.55,,,19529,15687914.0,768,F1,1,,,,,,2025-06-09
2025-06-09,2025-06-09,CM,BSE,STK,500008,INE885A01032,ARE&M,A,,,,,Amara Raja Energy & Mobility L,1001.4,1018.2,1001.4,1011.2,1011.2,1000.5,,1011.3,,,79696,80487250.0,4392,F1,1,,,,,,2025-06-09
2025-06-09,2025-06-09,CM,BSE,STK,500009,INE432A01017,AMBALALSA,X,,,,,AMBALAL SARABHAI ENTERPRISES L,36.33,37.49,35.88,37.13,37.13,35.88,,37.13,,,133089,4889321.0,545,F1,1,,,,,,2025-06-09
2025-06-09,2025-06-09,CM,BSE,STK,500012,INE714B01016,ANDHRAPET,X,,,,,ANDHRA PETROCHEMICALS LTD.,55.05,56.3,55.05,55.44,55.44,55.05,,55.44,,,47326,2626321.0,453,F1,1,,,,,,2025-06-09
2025-06-09,2025-06-09,CM,BSE,STK,500013,INE436A01026,ANSALAPI,Z,,,,,ANSAL PROPERTIES & INFRASTRUCT,3.92,3.92,3.9,3.92,3.92,3.85,,3.88,,,34327,134561.0,31,F1,1,,,,,,2025-06-09
2025-06-09,2025-06-09,CM,BSE,STK,500014,INE096A01010,UTIQUE,X,,,,,UTIQUE ENTERPRISES LIMITED,5.51,5.99,5.3,5.45,5.45,5.51,,5.45,,,52556,287602.0,193,F1,1,,,,,,2025-06-09
2025-06-09,2025-06-09,CM,BSE,STK,500016,INE957C01019,ARUNAHTEL,X,,,,,ARUNA HOTELS LTD.,10.8,10.8,10.2,10.41,10.43,10.8,,10.41,,,37566,388339.0,119,F1,1,,,,,,2025-06-09
2025-06-09,2025-06-09,CM,BSE,STK,500020,INE032A01023,BOMDYEING,A,,,,,BOMBAY DYEING & MFG.CO.LTD.,155.0,156.9,153.6,155.35,155.35,153.0,,155.27,,,79732,12409958.0,801,F1,1,,,,,,2025-06-09
2025-06-09,2025-06-09,CM,BSE,STK,500023,INE363A01022,ASIANHOTNR,T,,,,,ASIAN HOTELS (NORTH) LIMITED,342.15,351.45,342.15,342.65,350.9,355.05,,342.75,,,722,248400.0,22,F1,1,,,,,,2025-06-09
2025-06-09,2025-06-09,CM,BSE,STK,500027,INE100A01010,ATUL,A,,,,,ATUL LTD.,7300.1,7500.0,7285.0,7457.6,7457.6,7378.9,,7463.0,,,2259,16698934.0,808,F1,1,,,,,,2025-06-09
2025-06-09,2025-06-09,CM,BSE,STK,500028,INE447A01015,ATVPR,X,,,,,ATV PROJECTS INDIA LTD.,39.15,42.0,39.15,40.61,40.61,39.15,,40.61,,,180127,7361905.0,647,F1,1,,,,,,2025-06-09
2025-06-09,2025-06-09,CM,BSE,STK,500031,INE193E01025,BAJAJELEC,A,,,,,BAJAJ ELECTRICALS LTD.,659.55,666.4,657.7,662.15,662.95,653.35,,662.15,,,3802,2514458.0,284,F1,1,,,,,,2025-06-09
2025-06-09,2025-06-09,CM,BSE,STK,500032,INE306A01021,BAJAJHIND,A,,,,,BAJAJ HINDUSTHAN SUGAR LIMITED,24.22,25.15,24.22,24.43,24.43,24.19,,24.43,,,1752582,43190437.0,5293,F1,1,,,,,,2025-06-09
2025-06-09,2025-06-09,CM,BSE,STK,500033,INE451A01017,FORCEMOT,A,,,,,FORCE MOTORS LTD.,12503.0,12593.1,12100.0,12154.95,12130.7,12498.85,,12161.0,,,4704,57784923.0,1658,F1,1,,,,,,2025-06-09
2025-06-09,2025-06-09,CM,BSE,STK,500034,INE296A01024,BAJFINANCE,A,,,,,BAJAJ FINANCE LIMITED,9535.25,9785.9,9404.7,9608.3,9608.3,9373.05,,9607.5,,,132555,1275526489.0,20115,F1,1,,,,,,2025-06-09
2025-06-09,2025-06-09,CM,BSE,STK,500038,INE119A01028,BALRAMCHIN,A,,,,,BALRAMPUR CHINI MILLS LTD.,609.0,620.0,608.5,616.6,616.5,612.1,,616.2,,,27033,16627264.0,1606,F1,1,,,,,,2025-06-09
2025-06-09,2025-06-09,CM,BSE,STK,500039,INE213C01025,BANCOINDIA,B,,,,,BANCO PRODUCTS (INDIA) LTD.,568.0,583.2,563.35,567.7,566.65,558.25,,567.7,,,23867,13676909.0,944,F1,1,,,,,,2025-06-09
2025-06-09,2025-06-09,CM,BSE,STK,500040,INE055A01016,ABREL,A,,,,,ADITYA BIRLA REAL ESTATE LIMIT,2324.0,2495.0,2282.05,2458.8,2469.5,2359.35,,2460.3,,,77542,187593589.0,6834,F1,1,,,,,,2025-06-09
2025-06-09,2025-06-09,CM,BSE,STK,500041,INE459A01010,BANARISUG,B,,,,,BANNARI AMMAN SUGARS LTD.,3932.0,4032.3,3932.0,3991.55,3991.55,3931.15,,4000.3,,,32,128028.0,15,F1,1,,,,,,2025-06-09
2025-06-09,2025-06-09,CM,BSE,STK,500042,INE373A01013,BASF,A,,,,,BASF INDIA LTD.,4994.65,5087.0,4994.1,5028.6,5028.6,4994.65,,5023.5,,,2158,10848411.0,591,F1,1,,,,,,2025-06-09
